date,positive_total,recovered_total,deceased_total,tested_total,kumulativni_pocet_ag_testu,prirustkovy_pocet_nakazenych,prirustkovy_pocet_vylecenych,prirustkovy_pocet_umrti,prirustkovy_pocet_provedenych_testu,prirustkovy_pocet_provedenych_ag_testu,positive_daily,recovered_daily,deceased_daily,tested_daily,active,positive_increase,positive_increase_5d,growth_factor,ones
2021-02-20,1153901,1048308,19679,5132794,2371704,6777,9133,177,18811,21230,6777.0,9133.0,177.0,18811.0,85914,0.005907818160896293,0.009513667069495588,0.6001062605153635,1
2021-02-21,1157972,1056526,19827,5142371,2397195,4071,8218,148,9577,25491,4071.0,8218.0,148.0,9577.0,81619,0.003528032300864632,0.007926610016565114,0.6007082779991146,1
2021-02-22,1169399,1065590,19992,5176276,2472444,11427,9064,165,33905,75249,11427.0,9064.0,165.0,33905.0,83817,0.009868114254921536,0.00793287837542333,2.8069270449521,1
2021-02-23,1185255,1069069,20140,5217192,2528587,15856,3479,148,40916,56143,15856.0,3479.0,148.0,40916.0,96046,0.013559101726613414,0.00856111333840249,1.3875907937341385,1
2021-02-24,1199066,1072184,20283,5257372,2585579,13811,3115,143,40180,56992,13811.0,3115.0,143.0,40180.0,106599,0.01165234485406094,0.008903082259471364,0.871026740665994,1
2021-02-25,1213665,1084319,20465,5297142,2643549,14599,12135,182,39770,57970,14599.0,12135.0,182.0,39770.0,108881,0.01217530978278093,0.010156580583848291,1.0570559698790818,1
2021-02-26,1228466,1095377,20657,5339031,2704447,14801,11058,192,41889,60898,14801.0,11058.0,192.0,41889.0,112432,0.012195292770245496,0.011890032677724463,1.0138365641482294,1
2021-02-27,1236330,1106380,20850,5362097,2731688,7864,11003,193,23066,27241,7864.0,11003.0,193.0,23066.0,109100,0.0064014795688281155,0.01119670574050578,0.5313154516586717,1
2021-02-28,1240924,1117013,21033,5373804,2760126,4594,10633,183,11707,28438,4594.0,10633.0,183.0,11707.0,102878,0.003715836386725227,0.009228052672528141,0.5841810783316378,1
2021-03-01,1253269,1128487,21238,5408926,2852668,12345,11474,205,35122,92542,12345.0,11474.0,205.0,35122.0,103544,0.00994823212380452,0.008887230126476858,2.6872006965607316,1
2021-03-02,1270077,1133189,21430,5453509,2924258,16808,4702,192,44583,71590,16808.0,4702.0,192.0,44583.0,115458,0.013411326698418297,0.009134433509604332,1.3615228837586066,1
2021-03-03,1285331,1137199,21631,5494674,3000293,15254,4010,201,41165,76035,15254.0,4010.0,201.0,41165.0,126501,0.012010295438780483,0.009097434043311328,0.9075440266539743,1
2021-03-04,1299987,1152631,21849,5534535,3091623,14656,15432,218,39861,91330,14656.0,15432.0,218.0,39861.0,125507,0.01140251032613389,0.010097640194772484,0.9607971679559459,1
2021-03-05,1313161,1167457,22035,5577333,3188258,13174,14826,186,42798,96635,13174.0,14826.0,186.0,42798.0,123669,0.010133947493321088,0.011381262416091656,0.8988810043668122,1
2021-03-06,1322293,1181401,22244,5599342,3224577,9132,13944,209,22009,36319,9132.0,13944.0,209.0,22009.0,118648,0.006954212012083819,0.010782458393747515,0.6931835433429482,1
2021-03-07,1326279,1194363,22448,5610441,3260450,3986,12962,204,11099,35873,3986.0,12962.0,204.0,11099.0,109468,0.0030144604864428687,0.008703085151352428,0.43648707840560663,1
2021-03-08,1336946,1207456,22684,5643250,3432985,10667,13093,236,32809,172535,10667.0,13093.0,236.0,32809.0,106806,0.008042802457099901,0.007909586555016312,2.676116407425991,1
2021-03-09,1352315,1212855,22915,5683341,3603799,15369,5399,231,40091,170814,15369.0,5399.0,231.0,40091.0,116545,0.01149560266458032,0.007928205022705598,1.4407987250398424,1
2021-03-10,1366867,1217650,23144,5724328,3779006,14552,4795,229,40987,175207,14552.0,4795.0,229.0,40987.0,126073,0.010760806468907022,0.008053576817822787,0.9468410436593142,1
2021-03-11,1378118,1218367,23373,5759613,3968620,11251,717,229,35285,189614,11251.0,717.0,229.0,35285.0,136378,0.008231232446170696,0.008308980904640162,0.7731583287520616,1
2021-03-12,1393098,1219152,23586,5799374,4129269,14980,785,213,39761,160649,14980.0,785.0,213.0,39761.0,150360,0.010869896482013877,0.009880068103754363,1.331437205581726,1
2021-03-13,1400135,1219482,23764,5817215,4180225,7037,330,178,17841,50956,7037.0,330.0,178.0,17841.0,156889,0.005051331636396004,0.009281773939613585,0.4697596795727637,1
2021-03-14,1403471,1219765,23993,5825502,4232514,3336,283,229,8287,52289,3336.0,283.0,229.0,8287.0,159713,0.0023826273895017265,0.007459178884597866,0.47406565297712094,1
2021-03-15,1414109,1236828,24231,5858979,4466128,10638,17063,238,33477,233614,10638.0,17063.0,238.0,33477.0,153050,0.00757977899080209,0.006822973388976879,3.1888489208633093,1
2021-03-16,1428148,1252327,24450,5896343,4666836,14039,15499,219,37364,200708,14039.0,15499.0,219.0,37364.0,151371,0.009927806130927672,0.007162288125928275,1.319702951682647,1
2021-03-17,1440185,1267002,24649,5930685,4860284,12037,14675,199,34342,193448,12037.0,14675.0,199.0,34342.0,148534,0.008428398177219729,0.006673988464969445,0.8573972505164186,1
2021-03-18,1450863,1280774,24863,5961536,5054664,10678,13772,214,30851,194380,10678.0,13772.0,214.0,30851.0,145226,0.007414325242937539,0.007146587186277751,0.8870981141480435,1
2021-03-19,1460587,1294271,25036,5993631,5211326,9724,13497,173,32095,156662,9724.0,13497.0,173.0,32095.0,141280,0.006702217921333717,0.00801050529264415,0.9106574264843603,1
2021-03-20,1466079,1299201,25221,6010738,5259523,5492,4930,185,17107,48197,5492.0,4930.0,185.0,17107.0,141657,0.003760132056495094,0.007246575905782751,0.5647881530234471,1
2021-03-21,1468471,1303191,25414,6018691,5311582,2392,3990,193,7953,52059,2392.0,3990.0,193.0,7953.0,139866,0.00163156282846968,0.0055873272452911515,0.4355426074289876,1
2021-03-22,1476720,1319075,25624,6048290,5563016,8249,15884,210,29599,251434,8249.0,15884.0,210.0,29599.0,132021,0.005617407493917142,0.005025129108630634,3.4485785953177257,1
2021-03-23,1487699,1333824,25817,6081833,5784383,10979,14749,193,33543,221367,10979.0,14749.0,193.0,33543.0,128058,0.0074347201906928865,0.005029208098181704,1.3309492059643593,1
2021-03-24,1496557,1347080,26002,6110051,5993686,8858,13256,185,28218,209303,8858.0,13256.0,185.0,28218.0,123475,0.005954161426471349,0.00487959679920923,0.8068130066490573,1
2021-03-25,1504494,1359539,26163,6137781,6197749,7937,12459,161,27730,204063,7937.0,12459.0,161.0,27730.0,118792,0.005303506648928173,0.005188271717695847,0.8960261910137729,1
2021-03-26,1512217,1371813,26318,6164885,6356040,7723,12274,155,27104,158291,7723.0,12274.0,155.0,27104.0,114086,0.00513328733780261,0.005888616619562432,0.9730376716643568,1
2021-03-27,1516193,1376058,26499,6177511,6395969,3976,4245,181,12626,39929,3976.0,4245.0,181.0,12626.0,113636,0.002629252283237128,0.005290985577426429,0.514825844878933,1
2021-03-28,1517937,1379399,26616,6183820,6440514,1744,3341,117,6309,44545,1744.0,3341.0,117.0,6309.0,111922,0.0011502493416075657,0.004034091407609365,0.4386317907444668,1
2021-03-29,1524880,1393925,26797,6210823,6704610,6943,14526,181,27003,264096,6943.0,14526.0,181.0,27003.0,104158,0.004573971120013545,0.0037580533463178038,3.981077981651376,1
2021-03-30,1533520,1406601,26968,6239796,6928327,8640,12676,171,28973,223717,8640.0,12676.0,171.0,28973.0,99951,0.0056660196212160955,0.003830555940775389,1.2444188391185367,1
2021-03-31,1540793,1417619,27121,6265802,7141229,7273,11018,153,26006,212902,7273.0,11018.0,153.0,26006.0,96053,0.004742683499400073,0.0037524351730948806,0.8417824074074074,1
2021-04-01,1547045,1427376,27273,6290637,7388485,6252,9757,152,24835,247256,6252.0,9757.0,152.0,24835.0,92396,0.004057650833045062,0.004038114883056468,0.8596177643338375,1
2021-04-02,1550883,1436746,27377,6305265,7438833,3838,9370,104,14628,50348,3838.0,9370.0,104.0,14628.0,86760,0.0024808586692694782,0.004304236748588851,0.6138835572616763,1
2021-04-03,1553043,1439734,27503,6313640,7475829,2160,2988,126,8375,36996,2160.0,2988.0,126.0,8375.0,85806,0.0013927549660419259,0.0036679935177945265,0.5627931214174049,1
2021-04-04,1554972,1442276,27649,6320735,7511745,1929,2542,146,7095,35916,1929.0,2542.0,146.0,7095.0,85047,0.0012420776501358944,0.0027832051235784864,0.8930555555555556,1
2021-04-05,1556393,1453380,27773,6328332,7566687,1421,11104,124,7597,54942,1421.0,11104.0,124.0,7597.0,75240,0.0009138428216070772,0.0020174369880198877,0.7366511145671333,1
2021-04-06,1561985,1463138,27887,6354014,7957338,5592,9758,114,25682,390651,5592.0,9758.0,114.0,25682.0,70960,0.0035929228671678685,0.0019244913948444485,3.935256861365236,1
2021-04-07,1569042,1471802,28008,6381814,8214281,7057,8664,121,27800,256943,7057.0,8664.0,121.0,27800.0,69232,0.0045179691226228166,0.0023319134855151165,1.2619814020028612,1
2021-04-08,1574332,1478946,28130,6404154,8441999,5290,7144,122,22340,227718,5290.0,7144.0,122.0,22340.0,67256,0.003371484001065618,0.002727659292519855,0.7496103159982995,1
2021-04-09,1579161,1486483,28237,6426881,8599520,4829,7537,107,22727,157521,4829.0,7537.0,107.0,22727.0,64441,0.0030673326845925765,0.0030927102994111914,0.9128544423440453,1
2021-04-10,1581378,1488820,28347,6438003,8641514,2217,2337,110,11122,41994,2217.0,2337.0,110.0,11122.0,64211,0.0014039100509701038,0.003190723745283797,0.45910126320149097,1
2021-04-11,1582364,1490802,28440,6443869,8695239,986,1982,93,5866,53725,986.0,1982.0,93.0,5866.0,63122,0.0006235068402368061,0.002596840539897584,0.444745151105097,1
2021-04-12,1586232,1500350,28524,6465384,8978313,3868,9548,84,21515,283074,3868.0,9548.0,84.0,21515.0,57358,0.002444443882697028,0.0021821354919124266,3.922920892494929,1
2021-04-13,1591304,1508028,28615,6489657,9231821,5072,7678,91,24273,253508,5072.0,7678.0,91.0,24273.0,54661,0.0031975146132469903,0.002147341614348701,1.311271975180972,1
2021-04-14,1595023,1514703,28705,6510702,9457368,3719,6675,90,21045,225547,3719.0,6675.0,90.0,21045.0,51615,0.0023370770135687463,0.002001290480143935,0.7332413249211357,1
2021-04-15,1598294,1520823,28791,6528185,9678439,3271,6120,86,17483,221071,3271.0,6120.0,86.0,17483.0,48680,0.002050754127056475,0.002130659295361209,0.8795375100833558,1
2021-04-16,1601513,1523307,28857,6547373,9821751,3219,2484,66,19188,143312,3219.0,2484.0,66.0,19188.0,49349,0.0020140224514388467,0.0024087624176016174,0.9841027208804647,1
2021-04-17,1603055,1525372,28931,6557131,9862645,1542,2065,74,9758,40894,1542.0,2065.0,74.0,9758.0,48752,0.000962839514883738,0.0021124415440389593,0.4790307548928239,1
2021-04-18,1603892,1527116,29009,6563320,9921876,837,1744,78,6189,59231,837.0,1744.0,78.0,6189.0,47767,0.0005221280617321302,0.0015773642337359873,0.5428015564202334,1
2021-04-19,1607235,1528648,29081,6584925,10211251,3343,1532,72,21605,289375,3343.0,1532.0,72.0,21605.0,49506,0.002084304928262003,0.0015268098166746386,3.994026284348865,1
2021-04-20,1611052,1536434,29145,6607231,10461134,3817,7786,64,22306,249883,3817.0,7786.0,64.0,22306.0,45473,0.002374886062087996,0.0015916362036809428,1.1417888124439126,1
2021-04-21,1614005,1542721,29209,6626453,10684941,2953,6287,64,19222,223807,2953.0,6287.0,64.0,19222.0,42075,0.0018329638025339965,0.0015554244738999728,0.7736442232119466,1
2021-04-22,1616635,1547341,29265,6644611,10908676,2630,4620,56,18158,223735,2630.0,4620.0,56.0,18158.0,40029,0.0016294868975003176,0.0016887539504232886,0.8906197087707416,1
2021-04-23,1619241,1551542,29319,6662836,11060230,2606,4201,54,18225,151554,2606.0,4201.0,54.0,18225.0,38380,0.0016119903379550734,0.0019067264056678774,0.990874524714829,1
2021-04-24,1620552,1552974,29376,6672058,11106040,1311,1432,57,9222,45810,1311.0,1432.0,57.0,9222.0,38202,0.0008096385899319496,0.0016517931380018668,0.5030698388334612,1
2021-04-25,1621379,1554141,29429,6677461,11160644,827,1167,53,5403,54604,827.0,1167.0,53.0,5403.0,37809,0.0005103199403659988,0.001278879913657467,0.6308161708619374,1
2021-04-26,1623969,1559724,29487,6698496,11452470,2590,5583,58,21035,291826,2590.0,5583.0,58.0,21035.0,34758,0.001597405665177605,0.001231768286186189,3.13180169286578,1
2021-04-27,1627213,1563869,29538,6718590,11702308,3244,4145,51,20094,249838,3244.0,4145.0,51.0,20094.0,33806,0.001997575076864152,0.0013053859220589557,1.2525096525096524,1
2021-04-28,1629702,1567444,29605,6738337,11930069,2489,3575,67,19747,227761,2489.0,3575.0,67.0,19747.0,32653,0.0015296092152656106,0.0012889096975210632,0.7672626387176326,1
2021-04-29,1631932,1570480,29647,6757241,12161664,2230,3036,42,18904,231595,2230.0,3036.0,42.0,18904.0,31805,0.0013683483238039838,0.00140065164429547,0.8959421454399357,1
2021-04-30,1634103,1573509,29696,6776611,12314876,2171,3029,49,19370,153212,2171.0,3029.0,49.0,19370.0,30898,0.0013303250380530562,0.0015646526638328814,0.973542600896861,1
2021-05-01,1635275,1574524,29729,6786938,12349522,1172,1015,33,10327,34646,1172.0,1015.0,33.0,10327.0,31022,0.0007172130520536344,0.0013886141412080874,0.5398433901427914,1
2021-05-02,1635785,1575319,29763,6792719,12418486,510,795,34,5781,68964,510.0,795.0,34.0,5781.0,30703,0.00031187414960786415,0.0010514739557568298,0.4351535836177474,1
2021-05-03,1638006,1579825,29802,6812410,12748326,2221,4506,39,19691,329840,2221.0,4506.0,39.0,19691.0,28379,0.001357757896056022,0.0010171036919149122,4.354901960784313,1
2021-05-04,1640424,1583080,29846,6832171,13019775,2418,3255,44,19761,271449,2418.0,3255.0,44.0,19761.0,27498,0.0014761850689191615,0.0010386710409379476,1.0886987843313822,1
2021-05-05,1642298,1585835,29883,6848855,13259080,1874,2755,37,16684,239305,1874.0,2755.0,37.0,16684.0,26580,0.0011423875778457278,0.0010010835488964821,0.7750206782464847,1
2021-05-06,1643875,1588431,29926,6864774,13494355,1577,2596,43,15919,235275,1577.0,2596.0,43.0,15919.0,25518,0.0009602398590268027,0.0010496889102911157,0.8415154749199573,1
2021-05-07,1645513,1591165,29954,6882757,13651351,1638,2734,28,17983,156996,1638.0,2734.0,28.0,17983.0,24394,0.0009964261272907002,0.001186599305827683,1.0386810399492707,1
2021-05-08,1646242,1592010,29985,6894894,13688939,729,845,31,12137,37588,729.0,845.0,31.0,12137.0,24247,0.00044302293570454927,0.0010036523137573884,0.44505494505494503,1
2021-05-09,1646627,1592648,30019,6900776,13756628,385,638,34,5882,67689,385.0,638.0,34.0,5882.0,23960,0.0002338659808217747,0.0007551884961379109,0.5281207133058985,1
2021-05-10,1648172,1596456,30052,6923001,14092139,1545,3808,33,22225,335511,1545.0,3808.0,33.0,22225.0,21664,0.0009382817116444708,0.0007143673228976596,4.012987012987013,1
2021-05-11,1649863,1599122,30085,6940461,14355819,1691,2666,33,17460,263680,1691.0,2666.0,33.0,17460.0,20656,0.0010259851520351031,0.0007275163814993198,1.0944983818770226,1
2021-05-12,1651129,1601504,30118,6955732,14590688,1266,2382,33,15271,234869,1266.0,2382.0,33.0,15271.0,19507,0.000767336439449821,0.0006816984439311438,0.7486694263749261,1
2021-05-13,1652353,1603605,30139,6970048,14831921,1224,2101,21,14316,241233,1224.0,2101.0,21.0,14316.0,18609,0.0007413109454197704,0.000741356045874188,0.966824644549763,1
2021-05-14,1653406,1605752,30157,6987437,14992136,1053,2147,18,17389,160215,1053.0,2147.0,18.0,17389.0,17497,0.0006372730282209673,0.0008220374553540265,0.8602941176470589,1
2021-05-15,1654003,1606409,30173,7002504,15030903,597,657,16,15067,38767,597.0,657.0,16.0,15067.0,17421,0.0003610728399437283,0.0007065956810138781,0.5669515669515669,1
2021-05-16,1654260,1606979,30186,7009624,15096036,257,570,13,7120,65133,257.0,570.0,13.0,7120.0,17095,0.00015538061297349522,0.0005324747732015565,0.4304857621440536,1
2021-05-17,1655395,1609810,30209,7046114,15459022,1135,2831,23,36490,362986,1135.0,2831.0,23.0,36490.0,15376,0.0006861073833617448,0.0005162289619839412,4.416342412451362,1
2021-05-18,1656596,1611813,30223,7070801,15737852,1201,2003,14,24687,278830,1201.0,2003.0,14.0,24687.0,14560,0.0007255066011435337,0.0005130680931286939,1.058149779735683,1
2021-05-19,1657376,1613639,30239,7096090,15985875,780,1826,16,25289,248023,780.0,1826.0,16.0,25289.0,13498,0.0004708450340336449,0.0004797824942912294,0.649458784346378,1
2021-05-20,1658054,1615146,30256,7115429,16243288,678,1507,17,19339,257413,678.0,1507.0,17.0,19339.0,12652,0.00040908037765721234,0.0004893840018339263,0.8692307692307693,1
2021-05-21,1658727,1616696,30269,7143110,16434028,673,1550,13,27681,190740,673.0,1550.0,13.0,27681.0,11762,0.0004058975160037007,0.0005394873824399672,0.9926253687315634,1
2021-05-22,1659063,1617092,30280,7153013,16480819,336,396,11,9903,46791,336.0,396.0,11.0,9903.0,11691,0.00020256497904718498,0.0004427789015770553,0.49925705794947994,1
2021-05-23,1659261,1617471,30292,7157477,16547670,198,379,12,4464,66851,198.0,379.0,12.0,4464.0,11498,0.00011934447335634632,0.00032154647601961785,0.5892857142857143,1
2021-05-24,1659958,1619558,30299,7187768,16883658,697,2087,7,30291,335988,697.0,2087.0,7.0,30291.0,10101,0.0004200665235909239,0.00031139077393107367,3.5202020202020203,1
2021-05-25,1660621,1621037,30307,7209145,17125886,663,1479,8,21377,242228,663.0,1479.0,8.0,21377.0,9277,0.00039940769585736506,0.0003094562375711042,0.9512195121951219,1
2021-05-26,1661161,1622327,30317,7230959,17334755,540,1290,10,21814,208869,540.0,1290.0,10.0,21814.0,8517,0.0003251795563226046,0.00029331264563488496,0.8144796380090498,1
2021-05-27,1661668,1623397,30332,7248275,17552801,507,1070,15,17316,218046,507.0,1070.0,15.0,17316.0,7939,0.0003052082248499694,0.00031384129479544183,0.9388888888888889,1
2021-05-28,1662124,1624472,30339,7270252,17725929,456,1075,7,21977,173128,456.0,1075.0,7.0,21977.0,7313,0.00027442304961039146,0.0003448570100462509,0.8994082840236687,1
2021-05-29,1662346,1624833,30345,7279220,17772110,222,361,6,8968,46181,222.0,361.0,6.0,8968.0,7168,0.000133564042153293,0.0002875565137587247,0.4868421052631579,1
2021-05-30,1662459,1625141,30349,7283723,17831774,113,308,4,4503,59664,113.0,308.0,4.0,4503.0,6969,6.797622155676375e-05,0.00022127021889860443,0.509009009009009,1
2021-05-31,1662975,1626565,30359,7312098,18140049,516,1424,10,28375,308275,516.0,1424.0,10.0,28375.0,6051,0.00031038359442247897,0.00021831102651857927,4.566371681415929,1
2021-06-01,1663455,1627572,30365,7337845,18349599,480,1007,6,25747,209550,480.0,1007.0,6.0,25747.0,5518,0.0002886393361295269,0.00021499724877449084,0.9302325581395349,1
2021-06-02,1663808,1628299,30370,7364116,18533579,353,727,5,26271,183980,353.0,727.0,5.0,26271.0,5139,0.0002122089266015612,0.00020255442417272478,0.7354166666666667,1
2021-06-03,1664236,1628943,30373,7390304,18731620,428,644,3,26188,198041,428.0,644.0,3.0,26188.0,4920,0.0002572412201407855,0.0002272898597702233,1.2124645892351276,1
2021-06-04,1664559,1629625,30380,7416938,18888979,323,682,7,26634,157359,323.0,682.0,7.0,26634.0,4554,0.00019408305072117176,0.00025251122560310485,0.7546728971962616,1
2021-06-05,1664712,1629852,30382,7428999,18926712,153,227,2,12061,37733,153.0,227.0,2.0,12061.0,4478,9.191623727365627e-05,0.0002088177541733403,0.47368421052631576,1
2021-06-06,1664810,1630025,30386,7434931,18975329,98,173,4,5932,48617,98.0,173.0,4.0,5932.0,4399,5.8869041612002555e-05,0.00016286369526983545,0.6405228758169934,1
2021-06-07,1665107,1630899,30390,7466783,19214748,297,874,4,31852,239419,297.0,874.0,4.0,31852.0,3818,0.00017839873619211803,0.00015610165718794685,3.0306122448979593,1
2021-06-08,1665492,1631514,30396,7490345,19388069,385,615,6,23562,173321,385.0,615.0,6.0,23562.0,3582,0.00023121637228118073,0.00015089668761602589,1.2962962962962963,1
2021-06-09,1665743,1632047,30398,7520825,19541987,251,533,2,30480,153918,251.0,533.0,2.0,30480.0,3298,0.00015070621774226475,0.0001422213210202445,0.6519480519480519,1
2021-06-10,1665933,1632516,30404,7541705,19713403,190,469,6,20880,171416,190.0,469.0,6.0,20880.0,3013,0.00011406321383310631,0.00014665071633213452,0.7569721115537849,1
2021-06-11,1666113,1632921,30406,7569794,19860654,180,405,2,28089,147251,180.0,405.0,2.0,28089.0,2786,0.0001080475625370288,0.00015648642051713972,0.9473684210526315,1
2021-06-12,1666186,1633077,30410,7582128,19896301,73,156,4,12334,35647,73.0,156.0,4.0,12334.0,2699,4.381455519523586e-05,0.0001295695843177633,0.40555555555555556,1
2021-06-13,1666227,1633191,30413,7588682,19938120,41,114,3,6554,41819,41.0,114.0,3.0,6554.0,2623,2.460709668668444e-05,8.824772919886404e-05,0.5616438356164384,1
2021-06-14,1666402,1633859,30413,7622462,20148780,175,668,0,33780,210660,175.0,668.0,0.0,33780.0,2130,0.0001050277063089243,7.911202691219594e-05,4.2682926829268295,1
2021-06-15,1666611,1634301,30417,7650208,20305333,209,442,4,27746,156553,209.0,442.0,4.0,27746.0,1893,0.00012541991668276923,8.138336748212852e-05,1.1942857142857144,1
2021-06-16,1666740,1634660,30418,7681068,20449566,129,359,1,30860,144233,129.0,359.0,1.0,30860.0,1662,7.740258524634722e-05,7.525437202399221e-05,0.6172248803827751,1
2021-06-17,1666898,1634956,30422,7710054,20620313,158,296,4,28986,170747,158.0,296.0,4.0,28986.0,1520,9.479582898352472e-05,8.545062678164998e-05,1.2248062015503876,1
2021-06-18,1667042,1635250,30425,7747372,20761051,144,294,3,37318,140738,144.0,294.0,3.0,37318.0,1367,8.638800934430301e-05,9.78068093131737e-05,0.9113924050632911,1
2021-06-19,1667105,1635375,30425,7760904,20796204,63,125,0,13532,35153,63.0,125.0,0.0,13532.0,1305,3.7791489356596895e-05,8.435956592270821e-05,0.4375,1
2021-06-20,1667162,1635453,30426,7767876,20832940,57,78,1,6972,36736,57.0,78.0,1.0,6972.0,1283,3.419100776495782e-05,6.611378413914593e-05,0.9047619047619048,1
2021-06-21,1667281,1635880,30427,7798854,21015919,119,427,1,30978,182979,119.0,427.0,1.0,30978.0,974,7.1378786224734e-05,6.490902433482328e-05,2.087719298245614,1
2021-06-22,1667393,1636149,30430,7824082,21145679,112,269,3,25228,129760,112.0,269.0,3.0,25228.0,814,6.717523920682837e-05,5.938490637948403e-05,0.9411764705882353,1
2021-06-23,1667499,1636353,30430,7848263,21273668,106,204,0,24181,127989,106.0,204.0,0.0,24181.0,716,6.357229519375457e-05,5.482176354937433e-05,0.9464285714285714,1
2021-06-24,1667597,1636532,30434,7878025,21418075,98,179,4,29762,144407,98.0,179.0,4.0,29762.0,631,5.877064993742125e-05,5.90175956655392e-05,0.9245283018867925,1
2021-06-25,1667729,1636711,30435,7906134,21536069,132,179,1,28109,117994,132.0,179.0,1.0,28109.0,583,7.915581522394199e-05,6.801055715733605e-05,1.346938775510204,1
2021-06-26,1667797,1636749,30437,7930050,21565271,68,38,2,23916,29202,68.0,38.0,2.0,23916.0,611,4.077401064561448e-05,6.188960204151213e-05,0.5151515151515151,1
2021-06-27,1667855,1636800,30437,7937720,21597634,58,51,0,7670,32363,58.0,51.0,0.0,7670.0,618,3.477641463559414e-05,5.5409837127265285e-05,0.8529411764705882,1
2021-06-28,1668007,1637031,30437,7970210,21757587,152,231,0,32490,159953,152.0,231.0,0.0,32490.0,539,9.113502073021935e-05,6.0922382234558245e-05,2.6206896551724137,1
2021-06-29,1668163,1637185,30437,8014330,21854019,156,154,0,44120,96432,156.0,154.0,0.0,44120.0,541,9.352478736600026e-05,6.787320972027404e-05,1.0263157894736843,1
2021-06-30,1668300,1637291,30439,8053510,21952099,137,106,2,39180,98080,137.0,106.0,2.0,39180.0,570,8.212626703745377e-05,6.84673000829764e-05,0.8782051282051282,1
2021-07-01,1668467,1637411,30440,8102367,22031537,167,120,1,48857,79438,167.0,120.0,1.0,48857.0,616,0.00010010190013786489,8.033287798142648e-05,1.218978102189781,1
2021-07-02,1668632,1637537,30442,8152122,22139394,165,126,2,49755,107857,165.0,126.0,2.0,49755.0,653,9.889317559172581e-05,9.315623017265283e-05,0.9880239520958084,1
2021-07-03,1668758,1637586,30442,8189983,22180842,126,49,0,37861,41448,126.0,49.0,0.0,37861.0,730,7.551095747894083e-05,9.00314175223971e-05,0.7636363636363637,1
2021-07-04,1668866,1637634,30444,8202792,22215598,108,48,2,12809,34756,108.0,48.0,2.0,12809.0,788,6.471879086122734e-05,8.427021822144252e-05,0.8571428571428571,1
2021-07-05,1668996,1637760,30444,8215491,22249675,130,126,0,12699,34077,130.0,126.0,0.0,12699.0,792,7.789720684584623e-05,8.342440618312101e-05,1.2037037037037037,1
2021-07-06,1669106,1637850,30444,8225165,22280437,110,90,0,9674,30762,110.0,90.0,0.0,9674.0,812,6.590788713693742e-05,7.658560358293552e-05,0.8461538461538461,1
2021-07-07,1669387,1637973,30445,8248831,22339386,281,123,1,23666,58949,281.0,123.0,1.0,23666.0,969,0.00016835359767444367,9.047768799947909e-05,2.5545454545454547,1
2021-07-08,1669637,1638076,30445,8280462,22401213,250,103,0,31631,61827,250.0,103.0,0.0,31631.0,1116,0.00014975556896034293,0.00010532661029575951,0.8896797153024911,1
2021-07-09,1669922,1638183,30445,8318144,22499327,285,107,0,37682,98114,285.0,107.0,0.0,37682.0,1294,0.00017069578597024384,0.00012652200931756284,1.14,1
2021-07-10,1670079,1638246,30445,8343894,22544745,157,63,0,25750,45418,157.0,63.0,0.0,25750.0,1388,9.401636723152339e-05,0.00012974584139469823,0.5508771929824562,1
2021-07-11,1670227,1638327,30447,8358140,22598221,148,81,2,14246,53476,148.0,81.0,2.0,14246.0,1453,8.861856235543348e-05,0.00013428797643839747,0.9426751592356688,1
2021-07-12,1670472,1638499,30447,8388498,22686425,245,172,0,30358,88204,245.0,172.0,0.0,30358.0,1526,0.0001466866479825796,0.00012995458650002465,1.6554054054054055,1
2021-07-13,1670794,1638651,30447,8419372,22749703,322,152,0,30874,63278,322.0,152.0,0.0,30874.0,1696,0.00019275989061774159,0.0001385554508315044,1.3142857142857143,1
2021-07-14,1671056,1638831,30447,8448611,22806701,262,180,0,29239,56998,262.0,180.0,0.0,29239.0,1778,0.00015681167157650795,0.00013577862795275718,0.8136645962732919,1
2021-07-15,1671282,1638981,30447,8485910,22885777,226,150,0,37299,79076,226.0,150.0,0.0,37299.0,1854,0.00013524382187072128,0.0001440241188805968,0.8625954198473282,1
2021-07-16,1671524,1639143,30449,8532684,22996238,242,162,2,46774,110461,242.0,162.0,2.0,46774.0,1932,0.0001447990225467635,0.00015526021091886278,1.0707964601769913,1
2021-07-17,1671721,1639227,30449,8565078,23049766,197,84,0,32394,53528,197.0,84.0,0.0,32394.0,2045,0.00011785651896113965,0.00014949418511457478,0.8140495867768595,1
2021-07-18,1671837,1639317,30450,8579110,23103113,116,90,1,14032,53347,116.0,90.0,1.0,14032.0,2070,6.938956919246692e-05,0.00012482012082951985,0.5888324873096447,1
2021-07-19,1672056,1639460,30452,8609670,23187245,219,143,2,30560,84132,219.0,143.0,2.0,30560.0,2144,0.0001309936315561864,0.00011965651282545556,1.8879310344827587,1
2021-07-20,1672356,1639589,30452,8640321,23238110,300,129,0,30651,50865,300.0,129.0,0.0,30651.0,2315,0.0001794198280440368,0.00012849171406011865,1.36986301369863,1
2021-07-21,1672589,1639894,30453,8669767,23290741,233,305,1,29446,52631,233.0,305.0,1.0,29446.0,2242,0.00013932440222057984,0.00012739678999488193,0.7766666666666666,1
