date,positive_total,recovered_total,deceased_total,positive_daily,recovered_daily,deceased_daily,active,positive_increase,positive_increase_5d,growth_factor,ones
2020-03-01,0,0,0,,,,0,,,,1
2020-03-02,0,0,0,0.0,0.0,0.0,0,,,,1
2020-03-03,0,0,0,0.0,0.0,0.0,0,,,,1
2020-03-04,0,0,0,0.0,0.0,0.0,0,,,,1
2020-03-05,0,0,0,0.0,0.0,0.0,0,,,,1
2020-03-06,0,0,0,0.0,0.0,0.0,0,,,,1
2020-03-07,0,0,0,0.0,0.0,0.0,0,,,,1
2020-03-08,0,0,0,0.0,0.0,0.0,0,,,,1
2020-03-09,0,0,0,0.0,0.0,0.0,0,,,,1
2020-03-10,0,0,0,0.0,0.0,0.0,0,,,,1
2020-03-11,0,0,0,0.0,0.0,0.0,0,,,,1
2020-03-12,0,0,0,0.0,0.0,0.0,0,,,,1
2020-03-13,0,0,0,0.0,0.0,0.0,0,,,,1
2020-03-14,0,0,0,0.0,0.0,0.0,0,,,,1
2020-03-15,1,0,0,1.0,0.0,0.0,1,inf,,inf,1
2020-03-16,1,0,0,0.0,0.0,0.0,1,0.0,,0.0,1
2020-03-17,2,0,0,1.0,0.0,0.0,2,1.0,,inf,1
2020-03-18,3,0,0,1.0,0.0,0.0,3,0.5,,1.0,1
2020-03-19,3,0,0,0.0,0.0,0.0,3,0.0,inf,0.0,1
2020-03-20,3,0,0,0.0,0.0,0.0,3,0.0,0.3,,1
2020-03-21,9,0,0,6.0,0.0,0.0,9,2.0,0.7,inf,1
2020-03-22,11,0,0,2.0,0.0,0.0,11,0.2222222222222222,0.5444444444444445,0.3333333333333333,1
2020-03-23,16,0,0,5.0,0.0,0.0,16,0.45454545454545453,0.5353535353535352,2.5,1
2020-03-24,21,0,0,5.0,0.0,0.0,21,0.3125,0.5978535353535354,1.0,1
2020-03-25,31,0,0,10.0,0.0,0.0,31,0.47619047619047616,0.6930916305916306,2.0,1
2020-03-26,38,0,0,7.0,0.0,0.0,38,0.22580645161290322,0.3382529209142112,0.7,1
2020-03-27,43,0,0,5.0,0.0,0.0,43,0.13157894736842105,0.320124265943451,0.7142857142857143,1
2020-03-28,47,0,0,4.0,0.0,0.0,47,0.09302325581395349,0.2478198261971508,0.8,1
2020-03-29,48,0,0,1.0,0.0,0.0,48,0.02127659574468085,0.18957514534608694,0.25,1
2020-03-30,49,0,0,1.0,0.0,0.0,49,0.020833333333333332,0.09850371677465838,1.0,1
2020-03-31,50,0,0,1.0,0.0,0.0,50,0.02040816326530612,0.057424059105138966,1.0,1
2020-04-01,50,0,0,0.0,0.0,0.0,50,0.0,0.031108269631454754,0.0,1
2020-04-02,51,0,0,1.0,0.0,0.0,51,0.02,0.01650361846866406,inf,1
2020-04-03,67,0,0,16.0,0.0,0.0,67,0.3137254901960784,0.07499339735894359,16.0,1
2020-04-04,73,0,0,6.0,0.0,0.0,73,0.08955223880597014,0.08873717845347094,0.375,1
2020-04-05,81,0,0,8.0,0.0,0.0,81,0.1095890410958904,0.10657335401958781,1.3333333333333333,1
2020-04-06,88,1,0,7.0,1.0,0.0,87,0.08641975308641975,0.12385730463687175,0.875,1
2020-04-07,92,2,0,4.0,1.0,0.0,90,0.045454545454545456,0.1289482137277808,0.5714285714285714,1
2020-04-08,96,2,0,4.0,0.0,0.0,94,0.043478260869565216,0.07489876786247819,1.0,1
2020-04-09,99,9,0,3.0,7.0,0.0,90,0.03125,0.06323832010128416,0.75,1
2020-04-10,101,10,0,2.0,1.0,0.0,91,0.020202020202020204,0.045360915922510125,0.6666666666666666,1
2020-04-11,104,10,0,3.0,0.0,0.0,94,0.0297029702970297,0.03401755936463212,1.5,1
2020-04-12,107,10,0,3.0,0.0,0.0,97,0.028846153846153848,0.030695881042953795,1.0,1
2020-04-13,109,11,0,2.0,1.0,0.0,98,0.018691588785046728,0.025738546626050095,0.6666666666666666,1
2020-04-14,110,15,0,1.0,4.0,0.0,95,0.009174311926605505,0.021323409011371197,0.5,1
2020-04-15,110,15,0,0.0,0.0,0.0,95,0.0,0.017283004970967155,0.0,1
2020-04-16,112,16,0,2.0,1.0,0.0,96,0.01818181818181818,0.01497877454792485,inf,1
2020-04-17,113,23,0,1.0,7.0,0.0,90,0.008928571428571428,0.01099525806440837,0.5,1
2020-04-18,113,23,0,0.0,0.0,0.0,90,0.0,0.007256940307399024,0.0,1
2020-04-19,113,23,1,0.0,0.0,1.0,89,0.0,0.005422077922077922,,1
2020-04-20,114,24,1,1.0,1.0,0.0,89,0.008849557522123894,0.007191989426502701,inf,1
2020-04-21,115,26,1,1.0,2.0,0.0,88,0.008771929824561403,0.005310011755051345,1.0,1
2020-04-22,115,32,1,0.0,6.0,0.0,82,0.0,0.0035242974693370593,0.0,1
2020-04-23,115,36,1,0.0,4.0,0.0,78,0.0,0.0035242974693370593,,1
2020-04-24,116,41,1,1.0,5.0,0.0,74,0.008695652173913044,0.005263427904119667,inf,1
2020-04-25,116,44,1,0.0,3.0,0.0,71,0.0,0.003493516399694889,0.0,1
2020-04-26,116,44,1,0.0,0.0,0.0,71,0.0,0.0017391304347826088,,1
2020-04-27,116,46,1,0.0,2.0,0.0,69,0.0,0.0017391304347826088,,1
2020-04-28,117,46,1,1.0,0.0,0.0,70,0.008620689655172414,0.0034632683658170917,inf,1
2020-04-29,118,48,1,1.0,2.0,0.0,69,0.008547008547008548,0.003433539640436192,1.0,1
2020-04-30,119,55,1,1.0,7.0,0.0,63,0.00847457627118644,0.0051284548946734804,1.0,1
2020-05-01,124,56,1,5.0,1.0,0.0,67,0.04201680672268908,0.013531816239211297,5.0,1
2020-05-02,125,58,1,1.0,2.0,0.0,66,0.008064516129032258,0.015144719465017747,0.2,1
2020-05-03,126,58,1,1.0,0.0,0.0,67,0.008,0.015020581533983265,1.0,1
2020-05-04,129,59,1,3.0,1.0,0.0,69,0.023809523809523808,0.018073084586486318,3.0,1
2020-05-05,130,59,1,1.0,0.0,0.0,70,0.007751937984496124,0.017928556929148253,0.3333333333333333,1
