date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active
2021-11-19,1982248,1783484,32107,12796709,29813877,22969,9175,113,91665,66358,42610586,158023,0.14535225884839548,166657
2021-11-20,1996663,1787135,32203,12862537,29847231,14415,3651,96,65828,33354,42709768,99182,0.14533887197273698,177325
2021-11-21,2004938,1790873,32316,12898652,29873218,8275,3738,113,36115,25987,42771870,62102,0.13324852661750025,181749
2021-11-22,2019452,1806793,32427,12976812,29921127,14514,15920,111,78160,47909,42897939,126069,0.11512743021678605,180232
2021-11-23,2045362,1819950,32542,13081588,29951131,25910,13157,115,104776,30004,43032719,134780,0.19223920462976704,192870
2021-11-24,2063406,1832565,32635,13183063,29978872,18044,12615,93,101475,27741,43161935,129216,0.1396421495789995,198206
2021-11-25,2091343,1845111,32749,13284131,30014499,27937,12546,114,101068,35627,43298630,136695,0.20437470280551592,213483
2021-11-26,2111721,1858221,32866,13384086,30043867,20378,13110,117,99955,29368,43427953,129323,0.1575744453809454,220634
2021-11-27,2124249,1863977,32961,13458530,30051767,12528,5756,95,74444,7900,43510297,82344,0.1521422325852521,227311
2021-11-28,2133554,1869795,33081,13508423,30062042,9305,5818,120,49893,10275,43570465,60168,0.15465031245844968,230678
2021-11-29,2151164,1892058,33189,13595577,30110207,17610,22263,108,87154,48165,43705784,135319,0.13013693568530657,225917
2021-11-30,2173180,1911193,33309,13709676,30138074,22016,19135,120,114099,27867,43847750,141966,0.15507938520490822,228678
2021-12-01,2194330,1919612,33448,13810312,30163498,21150,8419,139,100636,25424,43973810,126060,0.16777724892908139,241270
2021-12-02,2212946,1939988,33572,13911565,30194247,18616,20376,124,101253,30749,44105812,132002,0.14102816623990547,239386
2021-12-03,2230628,1960453,33691,14011478,30219324,17682,20465,119,99913,25077,44230802,124990,0.14146731738539084,236484
2021-12-04,2241611,1969582,33800,14083351,30226696,10983,9129,109,71873,7372,44310047,79245,0.13859549498391066,238229
2021-12-05,2247943,1978029,33910,14122629,30235396,6332,8447,110,39278,8700,44358025,47978,0.13197715619659012,236004
2021-12-06,2263510,2004954,34033,14209891,30275552,15567,26925,123,87262,40156,44485443,127418,0.12217269145646611,224523
2021-12-07,2283031,2029805,34141,14314115,30299206,19521,24851,108,104224,23654,44613321,127878,0.1526533101862713,219085
2021-12-08,2299231,2050570,34253,14402912,30323373,16200,20765,112,88797,24167,44726285,112964,0.14340851952834532,214408
2021-12-09,2313484,2070018,34366,14490513,30352120,14253,19448,113,87601,28747,44842633,116348,0.12250318011482793,209100
2021-12-10,2325882,2089062,34486,14577729,30375221,12398,19044,120,87216,23101,44952950,110317,0.11238521714694924,202334
2021-12-11,2334966,2097349,34586,14640407,30382316,9084,8287,100,62678,7095,45022723,69773,0.13019362790764336,203031
2021-12-12,2339089,2104995,34708,14668789,30390621,4123,7646,122,28382,8305,45059410,36687,0.11238313298988743,199386
2021-12-13,2350988,2131992,34821,14751740,30427230,11899,26997,113,82951,36609,45178970,119560,0.0995232519237203,184175
2021-12-14,2367690,2152645,34931,14848518,30450217,16702,20653,110,96778,22987,45298735,119765,0.13945643551955914,180114
2021-12-15,2379307,2171379,35054,14924000,30473619,11617,18734,123,75482,23402,45397619,98884,0.11748108895271227,172874
2021-12-16,2388803,2188703,35150,15002485,30503338,9496,17324,96,78485,29719,45505823,108204,0.08776015674097076,164950
2021-12-17,2397762,2205353,35238,15079406,30527614,8959,16650,88,76921,24276,45607020,101197,0.08853029239997233,157171
2021-12-18,2403745,2212514,35339,15129184,30537752,5983,7161,101,49778,10138,45666936,59916,0.09985646571867281,155892
2021-12-19,2407486,2218926,35407,15158908,30547821,3741,6412,68,29724,10069,45706729,39793,0.09401150956198326,153153
2021-12-20,2416070,2241379,35485,15232297,30580675,8584,22453,78,73389,32854,45812972,106243,0.08079591126003595,139206
2021-12-21,2427905,2257978,35565,15314838,30602235,11835,16599,80,82541,21560,45917073,104101,0.11368766870635248,134362
2021-12-22,2435596,2272805,35648,15393590,30621818,7691,14827,83,78752,19583,46015408,98335,0.0782122336909544,127143
2021-12-23,2442954,2285399,35705,15482955,30637950,7358,12594,57,89365,16132,46120905,105497,0.0697460591296435,121850
2021-12-24,2444999,2297614,35780,15503720,30642395,2045,12215,75,20765,4445,46146115,25210,0.0811186037286791,111605
2021-12-25,2446088,2302950,35847,15517336,30647769,1089,5336,67,13616,5374,46165105,18990,0.057345971563981045,107291
2021-12-26,2448102,2307827,35929,15538394,30657517,2014,4877,82,21058,9748,46195911,30806,0.0653768746348114,104346
2021-12-27,2454955,2325958,35980,15594235,30681306,6853,18131,51,55841,23789,46275541,79630,0.08606052995102348,93017
2021-12-28,2464031,2338865,36051,15653666,30698756,9076,12907,71,59431,17450,46352422,76881,0.11805257475839284,89115
2021-12-29,2470179,2349342,36122,15697709,30715737,6148,10477,71,44043,16981,46413446,61024,0.10074724698479287,84715
2021-12-30,2475929,2358058,36179,15737278,30731992,5750,8716,57,39569,16255,46469270,55824,0.10300229292060763,81692
2021-12-31,2480924,2366722,36231,15772783,30740227,4995,8664,52,35505,8235,46513010,43740,0.11419753086419752,77971
2022-01-01,2482012,2371058,36273,15781470,30744316,1088,4336,42,8687,4089,46525786,12776,0.08515967438948027,74681
2022-01-02,2483937,2371135,36322,15801056,30755694,1925,77,49,19586,11378,46556750,30964,0.06216897041725875,76480
2022-01-03,2493275,2371453,36383,15874498,30793803,9338,318,61,73442,38109,46668301,111551,0.08371058977508046,85439
2022-01-04,2503452,2371796,36438,15946022,30817575,10177,343,55,71524,23772,46763597,95296,0.10679356950973808,95218
2022-01-05,2510834,2372068,36475,15999548,30837910,7382,272,37,53526,20335,46837458,73861,0.09994449032642395,102291
2022-01-06,2517475,2372251,36507,16050288,30857341,6641,183,32,50740,19431,46907629,70171,0.09464023599492669,108717
