date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active,vaxs_active,vaxs_active_prcs
2021-12-17,2401045,2203232,35312,15080842,31612039,8962,16434,93,76928,24878,46692881,101806,0.08803017503879929,162501,5823984.0,0.544207191011362
2021-12-18,2407030,2210347,35416,15130624,31622243,5985,7115,104,49782,10204,46752867,59986,0.09977328043210082,161267,5824670.0,0.5442712925152524
2021-12-19,2410775,2216748,35486,15160349,31632348,3745,6401,70,29725,10105,46792697,39830,0.09402460456942004,158541,5820474.0,0.54387920809787
2021-12-20,2419375,2239099,35566,15233741,31666402,8600,22351,80,73392,34054,46900143,107446,0.08004020624313608,144710,5821249.0,0.5439516259776297
2021-12-21,2431221,2255628,35648,15316303,31688755,11846,16529,82,82562,22353,47005058,104915,0.1129104513177334,139945,5819713.0,0.5438080984120675
2021-12-22,2438917,2270394,35732,15395059,31709370,7696,14766,84,78756,20615,47104429,99371,0.07744714252649164,132791,5804370.0,0.5423744112776785
2021-12-23,2446279,2282876,35792,15484429,31725794,7362,12482,60,89370,16424,47210223,105794,0.06958806737622171,127611,5747914.0,0.537099025703862
2021-12-24,2448325,2295114,35872,15505196,31730385,2046,12238,80,20767,4591,47235581,25358,0.08068459657701711,117339,5662633.0,0.5291301622151162
2021-12-25,2449415,2300496,35940,15518814,31735823,1090,5382,68,13618,5438,47254637,19056,0.05719983207388749,112979,5484060.0,0.512443867966974
2021-12-26,2451430,2305424,36025,15539875,31745637,2015,4928,85,21061,9814,47285512,30875,0.06526315789473684,109981,5458555.0,0.5100606189046922
2021-12-27,2458294,2323666,36076,15595720,31770187,6864,18242,51,55845,24550,47365907,80395,0.08537844393308042,98552,5574523.0,0.5208969501046415
2021-12-28,2467372,2336647,36149,15655150,31787991,9078,12981,73,59430,17804,47443141,77234,0.11753890773493539,94576,5551830.0,0.518776461142855
2021-12-29,2473533,2347181,36224,15699203,31805591,6161,10534,75,44053,17600,47504794,61653,0.09993025481322888,90128,5522284.0,0.5160156112391429
2021-12-30,2479289,2355953,36282,15738784,31822195,5756,8772,58,39581,16604,47560979,56185,0.10244727240366645,87054,5481872.0,0.5122394159399882
2021-12-31,2484287,2364593,36337,15774294,31830696,4998,8640,55,35510,8501,47604990,44011,0.11356251846129377,83357,5403989.0,0.5049618395150637
2022-01-01,2485380,2368958,36383,15783008,31834934,1093,4365,46,8714,4238,47617942,12952,0.08438851142680667,80039,5370485.0,0.5018311444912373
2022-01-02,2487311,2372881,36435,15802604,31846510,1931,3923,52,19596,11576,47649114,31172,0.06194661876042602,77995,5361452.0,0.5009870790617297
2022-01-03,2496670,2385773,36495,15876052,31888449,9359,12892,60,73448,41939,47764501,115387,0.08110965706708728,74402,5399541.0,0.5045462076064564
2022-01-04,2506850,2394260,36555,15947594,31914307,10180,8487,60,71542,25858,47861901,97400,0.10451745379876796,76035,5451448.0,0.5093965235866903
2022-01-05,2514239,2401906,36595,16001183,31937170,7389,7646,40,53589,22863,47938353,76452,0.09664887772720138,75738,5458052.0,0.5100136173646675
2022-01-06,2520880,2407008,36653,16058449,31961130,6641,5102,58,57266,23960,48019579,81226,0.08175953512422131,77219,5479500.0,0.5120177705067112
2022-01-07,2527554,2407934,36699,16126777,31978371,6674,926,46,68328,17241,48105148,85569,0.07799553576645749,82921,5509094.0,0.5147831056468473
2022-01-08,2531517,2409627,36742,16167148,31985999,3963,1693,43,40371,7628,48153147,47999,0.0825642200879185,85148,5510428.0,0.5149077578424592
2022-01-09,2534281,2412964,36765,16191008,31994419,2764,3337,23,23860,8420,48185427,32280,0.08562577447335812,84552,5504905.0,0.5143916753264435
2022-01-10,2541643,2423045,36808,16262666,32031951,7362,10081,43,71658,37532,48294617,109190,0.06742375675428153,81790,5507787.0,0.5146609763967237
2022-01-11,2554022,2429784,36846,16340731,32054524,12379,6739,38,78065,22573,48395255,100638,0.12300522665394781,87392,5517774.0,0.5155941859001547
2022-01-12,2565490,2435255,36887,16406105,32075144,11468,5471,41,65374,20620,48481249,85994,0.1333581412656697,93348,5525176.0,0.5162858467336779
2022-01-13,2577183,2440835,36920,16476182,32099229,11693,5580,33,70077,24085,48575411,94162,0.12417960536097364,99428,5536849.0,0.5173766001664957
2022-01-14,2590412,2444083,36953,16557874,32118411,13229,3248,33,81692,19182,48676285,100874,0.1311438031603783,109376,5547545.0,0.5183760603496036
2022-01-15,2599705,2445126,36978,16619189,32124363,9293,1043,25,61315,5952,48743552,67267,0.13815095068904515,117601,5538003.0,0.5174844327255184
2022-01-16,2606951,2449562,37007,16653583,32132209,7246,4436,29,34394,7846,48785792,42240,0.1715435606060606,120382,5523137.0,0.5160953176280911
2022-01-17,2627262,2461675,37035,16745759,32196454,20311,12113,28,92176,64245,48942213,156421,0.12984829402701684,128552,5503796.0,0.5142880476765681
2022-01-18,2655766,2469740,37060,16855469,32228327,28504,8065,25,109710,31873,49083796,141583,0.2013236052350918,148966,5488116.0,0.5128228704447869
