date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active
2021-11-08,1828831,1710081,31212,12075299,29298435,9265,6653,47,49846,54261,41373734,104107,0.0889949763224375,87538
2021-11-09,1843389,1715631,31272,12144478,29337097,14558,5550,60,69179,38662,41481575,107841,0.13499503899259094,96486
2021-11-10,1856905,1721854,31344,12208608,29378204,13516,6223,72,64130,41107,41586812,105237,0.12843391582808328,103707
2021-11-11,1867317,1724964,31413,12272755,29426537,10412,3110,69,64147,48333,41699292,112480,0.09256756756756757,110940
2021-11-12,1881543,1732335,31481,12345825,29491945,14226,7371,68,73070,65408,41837770,138478,0.10273111974465259,117727
2021-11-13,1890714,1735989,31553,12391801,29526328,9171,3654,72,45976,34383,41918129,80359,0.11412536243606815,123172
2021-11-14,1896377,1739643,31613,12420140,29550418,5663,3654,60,28339,24090,41970558,52429,0.10801274104026398,125121
2021-11-15,1907916,1749821,31704,12486992,29607740,11539,10178,91,66852,57322,42094732,124174,0.0929260553739108,126391
2021-11-16,1930424,1758649,31769,12582443,29656955,22508,8828,65,95451,49215,42239398,144666,0.1555859704422601,140006
2021-11-17,1944568,1767146,31850,12644204,29680188,14144,8497,81,61761,23233,42324392,84994,0.16641174671153258,145572
2021-11-18,1957979,1775387,31967,12708441,29729327,13411,8241,117,64237,49139,42437768,113376,0.1182878210556026,150625
2021-11-19,1980928,1775858,32070,12799953,29792865,22949,471,103,91512,63538,42592818,155050,0.14801031925185423,173000
2021-11-20,1995337,1776110,32155,12865637,29825614,14409,252,85,65684,32749,42691251,98433,0.14638383468958582,187072
2021-11-21,2003589,1776241,32253,12901706,29850537,8252,131,98,36069,24923,42752243,60992,0.13529643231899266,195095
2021-11-22,2018069,1776603,32304,12958957,29887432,14480,362,51,57251,36895,42846389,94146,0.15380366664542305,209162
