date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active,vaxs_active,vaxs_active_prcs
2021-12-25,2449560,2300405,35944,15518814,31735823,1090,5382,68,13618,5438,47254637,19056,0.05719983207388749,113211,5484287.0,0.5124650793975617
2021-12-26,2451575,2305332,36029,15539875,31745637,2015,4927,85,21061,9814,47285512,30875,0.06526315789473684,110214,5458783.0,0.5100819237777053
2021-12-27,2458439,2323574,36080,15595720,31770187,6864,18242,51,55845,24550,47365907,80395,0.08537844393308042,98785,5574750.0,0.5209181615352292
2021-12-28,2467517,2336555,36153,15655150,31787991,9078,12981,73,59430,17804,47443141,77234,0.11753890773493539,94809,5552057.0,0.5187976725734427
2021-12-29,2473679,2347089,36228,15699203,31805591,6162,10534,75,44053,17600,47504794,61653,0.09994647462410589,90362,5522514.0,0.5160371029970069
2021-12-30,2479435,2355860,36286,15738784,31822195,5756,8771,58,39581,16604,47560979,56185,0.10244727240366645,87289,5482101.0,0.5122608142554269
2021-12-31,2484433,2364500,36341,15774294,31830696,4998,8640,55,35510,8501,47604990,44011,0.11356251846129377,83592,5404209.0,0.5049823968486729
2022-01-01,2485526,2368864,36387,15783008,31834934,1093,4364,46,8714,4238,47617942,12952,0.08438851142680667,80275,5370704.0,0.5018516083824209
2022-01-02,2487457,2372787,36439,15802604,31846510,1931,3923,52,19596,11576,47649114,31172,0.06194661876042602,78231,5361672.0,0.5010076363953389
2022-01-03,2496816,2385679,36499,15876052,31888449,9359,12892,60,73448,41939,47764501,115387,0.08110965706708728,74638,5399761.0,0.5045667649400656
2022-01-04,2506996,2394167,36559,15947594,31914307,10180,8488,60,71542,25858,47861901,97400,0.10451745379876796,76270,5451666.0,0.5094168940354485
2022-01-05,2514386,2401813,36599,16001183,31937170,7390,7646,40,53589,22863,47938353,76452,0.09666195782974939,75974,5458269.0,0.5100338943710002
2022-01-06,2521027,2406915,36657,16058449,31961130,6641,5102,58,57266,23960,48019579,81226,0.08175953512422131,77455,5479711.0,0.5120374868584909
2022-01-07,2527702,2407841,36703,16126777,31978371,6675,926,46,68328,17241,48105148,85569,0.07800722224169968,83158,5509307.0,0.514803008883478
2022-01-08,2531665,2409534,36746,16167148,31985999,3963,1693,43,40371,7628,48153147,47999,0.0825642200879185,85385,5510640.0,0.5149275676366645
2022-01-09,2534429,2412871,36769,16191008,31994419,2764,3337,23,23860,8420,48185427,32280,0.08562577447335812,84789,5505122.0,0.5144119523327761
2022-01-10,2541791,2422952,36812,16262666,32031951,7362,10081,43,71658,37532,48294617,109190,0.06742375675428153,82027,5508006.0,0.5146814402879073
2022-01-11,2554169,2429691,36850,16340731,32054524,12378,6739,38,78065,22573,48395255,100638,0.12299529004948428,87628,5517993.0,0.5156146497913384
2022-01-12,2565637,2435162,36891,16406105,32075144,11468,5471,41,65374,20620,48481249,85994,0.1333581412656697,93584,5525396.0,0.5163064040672871
2022-01-13,2577330,2440742,36924,16476182,32099229,11693,5580,33,70077,24085,48575411,94162,0.12417960536097364,99664,5537070.0,0.5173972509425304
2022-01-14,2590559,2443990,36957,16557874,32118411,13229,3248,33,81692,19182,48676285,100874,0.1311438031603783,109612,5547766.0,0.5183967111256383
2022-01-15,2599852,2445034,36982,16619189,32124363,9293,1044,25,61315,5952,48743552,67267,0.13815095068904515,117836,5538223.0,0.5175049900591275
2022-01-16,2607098,2449470,37011,16653583,32132209,7246,4436,29,34394,7846,48785792,42240,0.1715435606060606,120617,5523357.0,0.5161158749617003
2022-01-17,2627409,2461583,37039,16745759,32196454,20311,12113,28,92176,64245,48942213,156421,0.12984829402701684,128787,5504019.0,0.5143088853374538
2022-01-18,2655913,2469647,37064,16855469,32228327,28504,8064,25,109710,31873,49083796,141583,0.2013236052350918,149202,5488344.0,0.5128441753178
2022-01-19,2681936,2476353,37091,16958106,32248621,26023,6706,27,102637,20294,49206727,122931,0.21168785741594878,168492,5475035.0,0.5116005500768704
2022-01-20,2708877,2483097,37110,17064241,32290195,26941,6744,19,106135,41574,49354436,147709,0.1823924066915354,188670,5465338.0,0.5106944388768333
2022-01-21,2735504,2500976,37131,17188042,32319448,26627,17879,21,123801,29253,49507490,153054,0.1739712781109935,197397,5465156.0,0.510677432355393
2022-01-22,2753861,2513926,37153,17275010,32327337,18357,12950,22,86968,7889,49602347,94857,0.193522881811569,202782,5446093.0,0.5088961393981579
2022-01-23,2766763,2529989,37171,17327199,32335826,12902,16063,18,52189,8489,49663025,60678,0.21263060746893436,199603,5428309.0,0.5072343593031325
2022-01-24,2797159,2553934,37193,17447212,32396207,30396,23945,22,120013,60381,49843419,180394,0.1684978436089892,206032,5413380.0,0.505839357332899
2022-01-25,2836799,2561254,37208,17594429,32426566,39640,7320,15,147217,30359,50020995,177576,0.22322836419335945,238337,5401293.0,0.5047099187359259
2022-01-26,2891501,2570200,37230,17739413,32447991,54702,8946,22,144984,21425,50187404,166409,0.32872020143141295,284071,5392518.0,0.5038899614521962
2022-01-27,2926319,2601654,37257,17877741,32488729,34818,31454,27,138328,40738,50366470,179066,0.1944422726815811,287408,5387206.0,0.5033935952879601
2022-01-28,2973595,2626250,37280,18034300,32518277,47276,24596,23,156559,29548,50552577,186107,0.2540259098260678,310065,5397431.0,0.5043490440886593
2022-01-29,2991882,2651066,37307,18138145,32524786,18287,24816,27,103845,6509,50662931,110354,0.1657121626764775,303509,5388373.0,0.5035026425985143
2022-01-30,3015824,2677009,37335,18200759,32533117,23942,25943,28,62614,8331,50733876,70945,0.33747269011205866,301480,5376098.0,0.5023556368255477
2022-01-31,3045381,2703779,37369,18319487,32589748,29557,26770,34,118728,56631,50909235,175359,0.16855137175736631,304233,5365479.0,0.5013633717092031
2022-02-01,3102624,2717942,37413,18475881,32618712,57243,14163,44,156394,28964,51094593,185358,0.30882400543812516,347269,5353023.0,0.5001994528572218
2022-02-02,3145963,2735005,37453,18611494,32638295,43339,17063,40,135613,19583,51249789,155196,0.27925333127142454,373505,5342022.0,0.4991714927343375
2022-02-03,3183654,2788700,37493,18745008,32674685,37691,53695,40,133514,36390,51419693,169904,0.22183703738581786,357461,5326141.0,0.49768753357503154
2022-02-04,3212380,2833506,37547,18865926,32701246,28726,44806,54,120918,26561,51567172,147479,0.1947802738016938,341327,5316583.0,0.4967944108721383
2022-02-05,3236389,2873474,37595,18938726,32707276,24009,39968,48,72800,6030,51646002,78830,0.3045667892934162,325320,5302038.0,0.49543529079329535
2022-02-06,3245460,2913000,37641,18978307,32714554,9071,39526,46,39581,7278,51692861,46859,0.19358074222668004,294819,5286809.0,0.49401225609541294
2022-02-07,3275090,2949802,37701,19080114,32763325,29630,36802,60,101807,48771,51843439,150578,0.19677509330712323,287587,5254732.0,0.49101490341276965
2022-02-08,3312888,2966035,37754,19193317,32786891,37798,16233,53,113203,23566,51980208,136769,0.2763637958894194,309099,5231214.0,0.48881732444994885
2022-02-09,3341941,2983948,37799,19281442,32803318,29053,17913,45,88125,16427,52084760,104552,0.2778808631111791,320194,5204520.0,0.4863229723437519
2022-02-10,3364613,3040890,37856,19366210,32835439,22672,56942,57,84768,32121,52201649,116889,0.19396179281198403,285867,5181749.0,0.48419519487277674
2022-02-11,3386754,3086829,37914,19448126,32858110,22141,45939,58,81916,22671,52306236,104587,0.21169935077973362,262011,5162120.0,0.4823610135027108
2022-02-12,3397708,3123261,37978,19493986,32862701,10954,36432,64,45860,4591,52356687,50451,0.21712156349725475,236469,5150597.0,0.4812842764337175
2022-02-13,3404902,3157085,38034,19521100,32869239,7194,33824,56,27114,6538,52390339,33652,0.2137762985855224,209783,5137742.0,0.48008307405396317
2022-02-14,3424383,3184986,38082,19597558,32913341,19481,27901,48,76458,44102,52510899,120560,0.1615875912408759,201315,5110212.0,0.47751060408005136
2022-02-15,3452670,3196671,38129,19681412,32934866,28287,11685,47,83854,21525,52616278,105379,0.26843109158371214,217870,5093026.0,0.4759047025554728
2022-02-16,3469665,3209375,38182,19741277,32949001,16995,12704,53,59865,14135,52690278,74000,0.22966216216216218,222108,5065295.0,0.47331345065403624
2022-02-17,3485192,3254125,38238,19799831,32978022,15527,44750,56,58554,29021,52777853,87575,0.17729945760776478,192829,5032411.0,0.4702406899340175
2022-02-18,3498967,3284204,38296,19855676,32998737,13775,30079,58,55845,20715,52854413,76560,0.17992424242424243,176467,5000276.0,0.46723791759069544
2022-02-19,3507190,3308094,38351,19889381,33003056,8223,23890,55,33705,4319,52892437,38024,0.21625815274563434,160745,4975431.0,0.4649163405292411
