date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active,vaxs_active,vaxs_active_prcs
2022-01-15,2600113,2444849,36988,16619195,32124363,9293,1043,25,61315,5952,48743558,67267,0.13815095068904515,118276,5538742.0,0.5175534866779601
2022-01-16,2607359,2449285,37017,16653589,32132209,7246,4436,29,34394,7846,48785798,42240,0.1715435606060606,121057,5523875.0,0.5161642781381074
2022-01-17,2627671,2461398,37045,16745765,32196454,20312,12113,28,92176,64245,48942219,156421,0.1298546870305138,129228,5504540.0,0.5143575688411374
2022-01-18,2656176,2469462,37070,16855475,32228327,28505,8064,25,109710,31873,49083802,141583,0.20133066822994286,149644,5488870.0,0.512893326033611
2022-01-19,2682200,2476167,37097,16958112,32248621,26024,6705,27,102637,20294,49206733,122931,0.21169599206058684,168936,5475560.0,0.511649607350256
2022-01-20,2709141,2482913,37116,17064247,32290195,26941,6746,19,106135,41574,49354442,147709,0.1823924066915354,189112,5465863.0,0.5107434961502187
2022-01-21,2735775,2500792,37137,17188048,32319448,26634,17879,21,123801,29253,49507496,153054,0.17401701360304206,197846,5465677.0,0.5107261158590765
2022-01-22,2754134,2513742,37159,17275016,32327337,18359,12950,22,86968,7889,49602353,94857,0.19354396618067196,203233,5446615.0,0.508944916344267
2022-01-23,2767037,2529805,37177,17327205,32335826,12903,16063,18,52189,8489,49663031,60678,0.2126470879066548,200055,5428831.0,0.5072831362492416
2022-01-24,2797434,2553751,37199,17447218,32396207,30397,23946,22,120013,60381,49843425,180394,0.16850338703061077,206484,5413900.0,0.5058879473941571
2022-01-25,2837074,2561071,37214,17594435,32426566,39640,7320,15,147217,30359,50021001,177576,0.22322836419335945,238789,5401812.0,0.5047584153547584
2022-01-26,2891777,2570017,37236,17739419,32447991,54703,8946,22,144984,21425,50187410,166409,0.3287262107217759,284524,5393039.0,0.5039386449558798
2022-01-27,2926596,2601471,37263,17877747,32488729,34819,31454,27,138328,40738,50366476,179066,0.1944478572146583,287862,5387718.0,0.5034414378098142
2022-01-28,2973872,2626067,37286,18034306,32518277,47276,24596,23,156559,29548,50552583,186107,0.2540259098260678,310519,5397940.0,0.5043966062832369
2022-01-29,2992160,2650883,37313,18138151,32524786,18288,24816,27,103845,6509,50662937,110354,0.16572122442321982,303964,5388880.0,0.5035500179082408
2022-01-30,3016102,2676826,37342,18200765,32533117,23942,25943,29,62614,8331,50733882,70945,0.33747269011205866,301934,5376604.0,0.5024029186928488
2022-01-31,3045659,2703596,37376,18319493,32589748,29557,26770,34,118728,56631,50909241,175359,0.16855137175736631,304687,5365983.0,0.5014104666916531
2022-02-01,3102903,2717759,37420,18475887,32618712,57244,14163,44,156394,28964,51094599,185358,0.3088294004035434,347724,5353519.0,0.5002458003002679
2022-02-02,3146244,2734822,37460,18611500,32638295,43341,17063,40,135613,19583,51249795,155196,0.27926621820150005,373962,5342519.0,0.4992179336198091
2022-02-03,3183937,2788517,37500,18745014,32674685,37693,53695,40,133514,36390,51419699,169904,0.22184880873905263,357920,5326651.0,0.4977351892120346
2022-02-04,3212672,2833322,37554,18865932,32701246,28735,44805,54,120918,26561,51567178,147479,0.1948412994392422,341796,5317087.0,0.49684150585458847
2022-02-05,3236681,2873290,37602,18938732,32707276,24009,39968,48,72800,6030,51646008,78830,0.3045667892934162,325789,5302545.0,0.49548266610302194
2022-02-06,3245752,2912817,37648,18978313,32714554,9071,39527,46,39581,7278,51692867,46859,0.19358074222668004,295287,5287314.0,0.49405944452028855
2022-02-07,3275383,2949620,37708,19080120,32763325,29631,36803,60,101807,48771,51843445,150578,0.19678173438350888,288055,5255233.0,0.4910617180679433
2022-02-08,3313189,2965855,37761,19193323,32786891,37806,16235,53,113203,23566,51980214,136769,0.27642228867652757,309573,5231714.0,0.488864045662697
2022-02-09,3342242,2983767,37806,19281448,32803318,29053,17912,45,88125,16427,52084766,104552,0.2778808631111791,320669,5205022.0,0.486369880441351
2022-02-10,3364913,3040709,37863,19366216,32835439,22671,56942,57,84768,32121,52201655,116889,0.19395323768703643,286341,5182248.0,0.48424182264309934
2022-02-11,3387056,3086648,37921,19448132,32858110,22143,45939,58,81916,22671,52306242,104587,0.21171847361526766,262487,5162622.0,0.48240792160030993
2022-02-12,3398010,3123080,37985,19493992,32862701,10954,36432,64,45860,4591,52356693,50451,0.21712156349725475,236945,5151100.0,0.48133127797374214
2022-02-13,3405206,3156904,38041,19521106,32869239,7196,33824,56,27114,6538,52390345,33652,0.21383573041721146,210261,5138246.0,0.4801301690364133
