date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active,vaxs_active,vaxs_active_prcs
2022-01-19,2682217,2476153,37097,16958112,32248621,26024,6705,27,102637,20294,49206733,122931,0.21169599206058684,168967,6751700.0,0.6308952242230426
2022-01-20,2709158,2482899,37116,17064247,32290195,26941,6746,19,106135,41574,49354442,147709,0.1823924066915354,189143,6756182.0,0.6313140331741168
2022-01-21,2735792,2500778,37137,17188048,32319448,26634,17879,21,123801,29253,49507496,153054,0.17401701360304206,197877,6758729.0,0.6315520310318558
2022-01-22,2754151,2513728,37159,17275016,32327337,18359,12950,22,86968,7889,49602353,94857,0.19354396618067196,203264,6759174.0,0.6315936129112015
2022-01-23,2767054,2529791,37177,17327205,32335826,12903,16063,18,52189,8489,49663031,60678,0.2126470879066548,200086,6759808.0,0.6316528554089662
2022-01-24,2797451,2553737,37199,17447218,32396207,30397,23946,22,120013,60381,49843425,180394,0.16850338703061077,206515,6763268.0,0.6319761662011832
2022-01-25,2837091,2561057,37214,17594435,32426566,39640,7320,15,147217,30359,50021001,177576,0.22322836419335945,238820,6767284.0,0.6323514309819762
2022-01-26,2891794,2570003,37236,17739419,32447991,54703,8946,22,144984,21425,50187410,166409,0.3287262107217759,284555,6771859.0,0.6327789300786215
2022-01-27,2926613,2601457,37263,17877747,32488729,34819,31454,27,138328,40738,50366476,179066,0.1944478572146583,287893,6776689.0,0.6332302569937684
2022-01-28,2973889,2626053,37286,18034306,32518277,47276,24596,23,156559,29548,50552583,186107,0.2540259098260678,310550,6782864.0,0.6338072639712078
2022-01-29,2992177,2650869,37313,18138151,32524786,18288,24816,27,103845,6509,50662937,110354,0.16572122442321982,303995,6784515.0,0.633961537415702
2022-01-30,3016119,2676812,37342,18200765,32533117,23942,25943,29,62614,8331,50733882,70945,0.33747269011205866,301965,6785294.0,0.6340343290651637
2022-01-31,3045676,2703582,37376,18319493,32589748,29557,26770,34,118728,56631,50909241,175359,0.16855137175736631,304718,6789230.0,0.634402118451917
2022-02-01,3102920,2717745,37420,18475887,32618712,57244,14163,44,156394,28964,51094599,185358,0.3088294004035434,347755,6793265.0,0.6347791586387943
2022-02-02,3146261,2734808,37460,18611500,32638295,43341,17063,40,135613,19583,51249795,155196,0.27926621820150005,373993,6797790.0,0.6352019856141649
2022-02-03,3183954,2788503,37500,18745014,32674685,37693,53695,40,133514,36390,51419699,169904,0.22184880873905263,357951,6802288.0,0.635622289644047
2022-02-04,3212689,2833308,37554,18865932,32701246,28735,44805,54,120918,26561,51567178,147479,0.1948412994392422,341827,6807422.0,0.6361020230565447
2022-02-05,3236698,2873275,37602,18938732,32707276,24009,39967,48,72800,6030,51646008,78830,0.3045667892934162,325821,6808033.0,0.636159116378523
2022-02-06,3245769,2912802,37648,18978313,32714554,9071,39527,46,39581,7278,51692867,46859,0.19358074222668004,295319,6808352.0,0.6361889245122563
2022-02-07,3275400,2949605,37708,19080120,32763325,29631,36803,60,101807,48771,51843445,150578,0.19678173438350888,288087,6811572.0,0.6364898091223542
2022-02-08,3313206,2965840,37761,19193323,32786891,37806,16235,53,113203,23566,51980214,136769,0.27642228867652757,309605,6814765.0,0.6367881707869637
2022-02-09,3342259,2983752,37806,19281448,32803318,29053,17912,45,88125,16427,52084766,104552,0.2778808631111791,320701,6818141.0,0.637103632415439
2022-02-10,3364930,3040694,37863,19366216,32835439,22671,56942,57,84768,32121,52201655,116889,0.19395323768703643,286373,6821267.0,0.6373957334375403
2022-02-11,3387073,3086632,37921,19448132,32858110,22143,45938,58,81916,22671,52306242,104587,0.21171847361526766,262520,6825189.0,0.6377622146303367
2022-02-12,3398027,3123064,37985,19493992,32862701,10954,36432,64,45860,4591,52356693,50451,0.21712156349725475,236978,6825607.0,0.637801273564194
2022-02-13,3405223,3156888,38041,19521106,32869239,7196,33824,56,27114,6538,52390345,33652,0.21383573041721146,210294,6826044.0,0.6378421079041359
2022-02-14,3424706,3184788,38089,19597564,32913341,19483,27900,48,76458,44102,52510905,120560,0.1616041804910418,201829,6828158.0,0.638039645191635
2022-02-15,3452992,3196473,38136,19681418,32934866,28286,11685,47,83854,21525,52616284,105379,0.2684216020269693,218383,6830373.0,0.6382466201641092
2022-02-16,3469987,3209178,38189,19741283,32949001,16995,12705,53,59865,14135,52690284,74000,0.22966216216216218,222620,6832477.0,0.6384432230273533
2022-02-17,3485515,3253928,38245,19799837,32978022,15528,44750,56,58554,29021,52777859,87575,0.1773108763916643,193342,6834824.0,0.638662532399993
2022-02-18,3499290,3284005,38304,19855682,32998737,13775,30077,59,55845,20715,52854419,76560,0.17992424242424243,176981,6837877.0,0.638947812125033
2022-02-19,3507513,3307894,38359,19889387,33003056,8223,23889,55,33705,4319,52892443,38024,0.21625815274563434,161260,6838158.0,0.6389740694465975
