date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active
2021-11-14,1897394,1738675,31630,12416275,29559633,5692,3685,62,28372,24236,41975908,52608,0.10819647201946472,127089
2021-11-15,1908955,1748828,31723,12483147,29619810,11561,10153,93,66872,60177,42102957,127049,0.09099638722067864,128404
2021-11-16,1931488,1757599,31792,12578788,29671332,22533,8771,69,95641,51522,42250120,147163,0.15311593267329424,142097
2021-11-17,1945667,1766175,31874,12640681,29695281,14179,8576,82,61893,23949,42335962,85842,0.16517555508958318,147618
2021-11-18,1959167,1774356,31994,12705044,29747519,13500,8181,120,64363,52238,42452563,116601,0.11577945300640646,152817
2021-11-19,1982135,1783532,32107,12796709,29813877,22968,9176,113,91665,66358,42610586,158023,0.14534593065566404,166496
2021-11-20,1996550,1787183,32203,12862537,29847231,14415,3651,96,65828,33354,42709768,99182,0.14533887197273698,177164
2021-11-21,2004822,1790921,32316,12898652,29873218,8272,3738,113,36115,25987,42771870,62102,0.13320021899455733,181585
2021-11-22,2019334,1806841,32427,12976812,29921127,14512,15920,111,78160,47909,42897939,126069,0.11511156588852137,180066
2021-11-23,2045244,1819997,32542,13081588,29951131,25910,13156,115,104776,30004,43032719,134780,0.19223920462976704,192705
2021-11-24,2063288,1832612,32635,13183063,29978872,18044,12615,93,101475,27741,43161935,129216,0.1396421495789995,198041
2021-11-25,2091223,1845156,32749,13284131,30014499,27935,12544,114,101068,35627,43298630,136695,0.20436007169245402,213318
2021-11-26,2111599,1858265,32866,13384086,30043867,20376,13109,117,99955,29368,43427953,129323,0.1575589802278017,220468
2021-11-27,2124128,1864021,32961,13458530,30051767,12529,5756,95,74444,7900,43510297,82344,0.15215437676090546,227146
2021-11-28,2133432,1869838,33081,13508423,30062042,9304,5817,120,49893,10275,43570465,60168,0.15463369232814786,230513
2021-11-29,2151042,1892100,33189,13595577,30110207,17610,22262,108,87154,48165,43705784,135319,0.13013693568530657,225753
2021-11-30,2173056,1911236,33309,13709676,30138074,22014,19136,120,114099,27867,43847750,141966,0.15506529732471155,228511
2021-12-01,2194205,1919651,33448,13810312,30163498,21149,8415,139,100636,25424,43973810,126060,0.16776931619863558,241106
2021-12-02,2212820,1940012,33572,13911565,30194247,18615,20361,124,101253,30749,44105812,132002,0.14102059059711217,239236
2021-12-03,2230498,1960463,33691,14011478,30219324,17678,20451,119,99913,25077,44230802,124990,0.141435314825186,236344
2021-12-04,2241480,1969591,33800,14083351,30226696,10982,9128,109,71873,7372,44310047,79245,0.13858287589122342,238089
2021-12-05,2247811,1978034,33910,14122629,30235394,6331,8443,110,39278,8698,44358023,47976,0.13196181424045356,235867
2021-12-06,2263375,2004951,34033,14209891,30275354,15564,26917,123,87262,39960,44485245,127222,0.12233733159359231,224391
2021-12-07,2282885,2029794,34141,14314102,30298917,19510,24843,108,104211,23563,44613019,127774,0.15269147087826945,218950
