date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active
2021-10-31,1766749,1680616,30864,11706567,28957174,2790,963,32,24669,38060,40663741,62729,0.044477036139584564,55269
2021-11-01,1774359,1684043,30895,11770799,29006359,7610,3427,31,64232,49185,40777158,113417,0.06709752506238043,59421
2021-11-02,1784299,1687250,30931,11830912,29040045,9940,3207,36,60113,33686,40870957,93799,0.10597127901150333,66118
2021-11-03,1793779,1690771,30976,11873756,29078149,9480,3521,45,42844,38104,40951905,80948,0.11711222019073973,72032
2021-11-04,1802260,1694384,31021,11917447,29120505,8481,3613,45,43691,42356,41037952,86047,0.09856241356467976,76855
2021-11-05,1811511,1698528,31078,11967844,29186327,9251,4144,57,50397,65822,41154171,116219,0.07959972121598018,81905
2021-11-06,1817255,1700592,31130,12002954,29223071,5744,2064,52,35110,36744,41226025,71854,0.07993987808611908,85533
2021-11-07,1820266,1702897,31169,12021245,29247970,3011,2305,39,18291,24899,41269215,43190,0.06971521185459598,86200
2021-11-08,1829551,1709436,31217,12071098,29303586,9285,6539,48,49853,55616,41374684,105469,0.08803534687917777,88898
2021-11-09,1844126,1714918,31280,12140389,29342920,14575,5482,63,69291,39334,41483309,108625,0.1341772151898734,97928
2021-11-10,1857681,1721096,31355,12204540,29384766,13555,6178,75,64151,41846,41589306,105997,0.1278809777635216,105230
2021-11-11,1868124,1724099,31426,12268756,29434149,10443,3003,71,64216,49383,41702905,113599,0.09192862613227229,112599
2021-11-12,1882376,1731369,31494,12341884,29500808,14252,7270,68,73128,66659,41842692,139787,0.10195511742865931,119513
2021-11-13,1891555,1735028,31568,12387903,29535397,9179,3659,74,46019,34589,41923300,80608,0.11387207225089321,124959
2021-11-14,1897243,1738712,31630,12416275,29559633,5688,3684,62,28372,24236,41975908,52608,0.10812043795620438,126901
2021-11-15,1908803,1748867,31723,12483147,29619810,11560,10155,93,66872,60177,42102957,127049,0.09098851624176499,128213
2021-11-16,1931336,1757628,31792,12578788,29671332,22533,8761,69,95641,51522,42250120,147163,0.15311593267329424,141916
2021-11-17,1945510,1766202,31874,12640681,29695281,14174,8574,82,61893,23949,42335962,85842,0.16511730854360337,147434
2021-11-18,1958997,1774375,31994,12705044,29747519,13487,8173,120,64363,52238,42452563,116601,0.11566796168128918,152628
2021-11-19,1981965,1783540,32105,12796709,29813877,22968,9165,111,91665,66358,42610586,158023,0.14534593065566404,166320
2021-11-20,1996379,1787188,32201,12862537,29847231,14414,3648,96,65828,33354,42709768,99182,0.1453287894980944,176990
2021-11-21,2004647,1790923,32313,12898652,29873218,8268,3735,112,36115,25987,42771870,62102,0.13313580883063347,181411
2021-11-22,2019154,1806837,32423,12976808,29920937,14507,15914,110,78156,47719,42897745,125875,0.11524925521350546,179894
2021-11-23,2045062,1819974,32539,13081583,29950782,25908,13137,116,104775,29845,43032365,134620,0.19245283018867926,192549
2021-11-24,2063106,1832568,32632,13183058,29978492,18044,12594,93,101475,27710,43161550,129185,0.13967565893873127,197906
2021-11-25,2091039,1845093,32745,13284122,30013896,27933,12525,113,101064,35404,43298018,136468,0.20468534748072809,213201
2021-11-26,2111407,1858190,32862,13384073,30043227,20368,13097,117,99951,29331,43427300,129282,0.15754706765056234,220355
2021-11-27,2123932,1863935,32957,13458513,30051124,12525,5745,95,74440,7897,43509637,82337,0.15211873155446518,227040
2021-11-28,2133237,1869820,33077,13508404,30061398,9305,5885,120,49891,10274,43569802,60165,0.15465802376797141,230340
2021-11-29,2150846,1892325,33184,13595554,30109377,17609,22505,107,87150,47979,43704931,135129,0.13031251618823494,225337
2021-11-30,2172851,1911677,33304,13709650,30137219,22005,19352,120,114096,27842,43846869,141938,0.155032478969691,227870
2021-12-01,2193989,1920289,33442,13810282,30162241,21138,8612,138,100632,25022,43972523,125654,0.1682238528021392,240258
2021-12-02,2212592,1940762,33566,13911522,30192772,18603,20473,124,101240,30531,44104294,131771,0.1411767384325838,238264
2021-12-03,2230262,1961449,33685,14011424,30217740,17670,20687,119,99902,24968,44229164,124870,0.14150716745415232,235128
2021-12-04,2241239,1970630,33794,14083289,30225070,10977,9181,109,71865,7330,44308359,79195,0.13860723530525917,236815
2021-12-05,2247569,1979083,33904,14122566,30233708,6330,8453,110,39277,8638,44356274,47915,0.13210894291975372,234582
2021-12-06,2263107,2006058,34027,14209818,30273017,15538,26975,123,87252,39309,44482835,126561,0.12277083777783045,223022
2021-12-07,2282589,2030920,34132,14313968,30296365,19482,24862,105,104150,23348,44610333,127498,0.15280239690034353,217537
2021-12-08,2298774,2051726,34243,14402731,30319948,16185,20806,111,88763,23583,44722679,112346,0.14406387410321686,212805
2021-12-09,2313013,2071161,34354,14490320,30347688,14239,19435,111,87589,27740,44838008,115329,0.12346417639969132,207498
2021-12-10,2325410,2090257,34472,14577532,30370177,12397,19096,118,87212,22489,44947709,109701,0.11300717404581545,200681
2021-12-11,2334492,2098490,34571,14640202,30377123,9082,8233,99,62670,6946,45017325,69616,0.1304585152838428,201431
2021-12-12,2338605,2106052,34693,14668580,30385295,4113,7562,122,28378,8172,45053875,36550,0.11253077975376197,197860
2021-12-13,2350494,2133068,34803,14751519,30420266,11889,27016,110,82939,34971,45171785,117910,0.10083114239674328,182623
2021-12-14,2367188,2153664,34909,14847639,30442393,16694,20596,106,96120,22127,45290032,118247,0.141179057396805,178615
2021-12-15,2378807,2154194,35030,14923100,30464697,11619,530,121,75461,22304,45387797,97765,0.11884621285736204,189583
2021-12-16,2388300,2154750,35123,15001566,30491011,9493,556,93,78466,26314,45492577,104780,0.09059935102118725,198427
2021-12-17,2397266,2155341,35187,15078274,30513303,8966,591,64,76708,22292,45591577,99000,0.09056565656565657,206738
2021-12-18,2403248,2155513,35223,15124866,30522484,5982,172,36,46592,9181,45647350,55773,0.10725619923618955,212512
