date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active,vaxs_active,vaxs_active_prcs
2022-01-24,2797485,2553720,37201,17447218,32396207,30397,23946,22,120013,60381,49843425,180394,0.16850338703061077,206564,6763242.0,0.6319737366981203
2022-01-25,2837125,2561040,37216,17594435,32426566,39640,7320,15,147217,30359,50021001,177576,0.22322836419335945,238869,6767258.0,0.6323490014789133
2022-01-26,2891828,2569986,37238,17739419,32447991,54703,8946,22,144984,21425,50187410,166409,0.3287262107217759,284604,6771833.0,0.6327765005755586
2022-01-27,2926647,2601440,37265,17877747,32488729,34819,31454,27,138328,40738,50366476,179066,0.1944478572146583,287942,6776663.0,0.6332278274907055
2022-01-28,2973923,2626036,37288,18034306,32518277,47276,24596,23,156559,29548,50552583,186107,0.2540259098260678,310599,6782838.0,0.6338048344681448
2022-01-29,2992211,2650852,37315,18138151,32524786,18288,24816,27,103845,6509,50662937,110354,0.16572122442321982,304044,6784489.0,0.6339591079126392
2022-01-30,3016153,2676795,37344,18200765,32533117,23942,25943,29,62614,8331,50733882,70945,0.33747269011205866,302014,6785268.0,0.6340318995621007
2022-01-31,3045710,2703565,37378,18319493,32589748,29557,26770,34,118728,56631,50909241,175359,0.16855137175736631,304767,6789204.0,0.634399688948854
2022-02-01,3102954,2717728,37422,18475887,32618712,57244,14163,44,156394,28964,51094599,185358,0.3088294004035434,347804,6793239.0,0.6347767291357314
2022-02-02,3146296,2734791,37462,18611500,32638295,43342,17063,40,135613,19583,51249795,155196,0.2792726616665378,374043,6797765.0,0.6351996495535274
2022-02-03,3183990,2788486,37502,18745014,32674685,37694,53695,40,133514,36390,51419699,169904,0.22185469441567002,358002,6802263.0,0.6356199535834096
2022-02-04,3212726,2833291,37556,18865932,32701246,28736,44805,54,120918,26561,51567178,147479,0.19484808006563648,341879,6807396.0,0.6360995935534818
2022-02-05,3236735,2873258,37604,18938732,32707276,24009,39967,48,72800,6030,51646008,78830,0.3045667892934162,325873,6808007.0,0.63615668687546
2022-02-06,3245806,2912785,37650,18978313,32714554,9071,39527,46,39581,7278,51692867,46859,0.19358074222668004,295371,6808326.0,0.6361864950091933
2022-02-07,3275436,2949588,37710,19080120,32763325,29630,36803,60,101807,48771,51843445,150578,0.19677509330712323,288138,6811546.0,0.6364873796192912
2022-02-08,3313243,2965823,37763,19193323,32786891,37807,16235,53,113203,23566,51980214,136769,0.2764296002749161,309657,6814739.0,0.6367857412839008
2022-02-09,3342296,2983735,37808,19281448,32803318,29053,17912,45,88125,16427,52084766,104552,0.2778808631111791,320753,6818115.0,0.6371012029123762
