date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active
2021-12-19,2407225,2219336,35399,15158794,30543412,3741,6326,68,29724,9977,45702206,39701,0.09422936449963477,152490
2021-12-20,2415804,2241618,35477,15232180,30574937,8579,22282,78,73386,31525,45807117,104911,0.08177407516847614,138709
2021-12-21,2427635,2258098,35557,15314712,30595738,11831,16480,80,82532,20801,45910450,103333,0.11449391772231524,133980
2021-12-22,2435324,2272828,35638,15393457,30614577,7689,14730,81,78745,18839,46008034,97584,0.07879365469749139,126858
2021-12-23,2442681,2285362,35692,15482817,30629187,7357,12534,54,89360,14610,46112004,103970,0.07076079638357219,121627
2021-12-24,2444727,2297514,35765,15503581,30633058,2046,12152,73,20764,3871,46136639,24635,0.08305256748528517,111448
2021-12-25,2445814,2297647,35826,15517197,30638159,1087,133,61,13616,5101,46155356,18717,0.0580755462948122,112341
2021-12-26,2447830,2297771,35899,15538256,30647623,2016,124,73,21059,9464,46185879,30523,0.06604855354978213,114160
2021-12-27,2454691,2298130,35945,15594100,30668585,6861,359,46,55844,20962,46262685,76806,0.0893289586751035,120616
2021-12-28,2463780,2298461,35975,15647569,30683964,9089,331,30,53469,15379,46331533,68848,0.13201545433418546,129344
