date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active,vaxs_active,vaxs_active_prcs
2021-11-24,2066015,1830986,32648,13183063,29978872,18047,12613,93,101475,27741,43161935,129216,0.13966536651807826,202381,5494028.0,0.5133753020643207
2021-11-25,2093952,1843532,32762,13284131,30014499,27937,12546,114,101068,35627,43298630,136695,0.20437470280551592,217658,5496807.0,0.5136349785647748
2021-11-26,2114335,1856642,32880,13384086,30043867,20383,13110,118,99955,29368,43427953,129323,0.1576131082638046,224813,5506061.0,0.5144996947703171
2021-11-27,2126863,1862399,32975,13458530,30051767,12528,5757,95,74444,7900,43510297,82344,0.1521422325852521,231489,5501529.0,0.5140762136979681
2021-11-28,2136170,1868219,33095,13508423,30062042,9307,5820,120,49893,10275,43570465,60168,0.15468355271905332,234856,5497048.0,0.5136574981893194
2021-11-29,2153787,1890482,33203,13595577,30110207,17617,22263,108,87154,48165,43705784,135319,0.1301886653019901,230102,5503126.0,0.5142254412514856
2021-11-30,2175811,1909616,33323,13709676,30138074,22024,19134,120,114099,27867,43847750,141966,0.1551357367256949,232872,5517982.0,0.515613621924658
2021-12-01,2196965,1918035,33463,13810312,30163498,21154,8419,140,100636,25424,43973810,126060,0.16780897985086468,245467,5542059.0,0.5178634352033312
2021-12-02,2215591,1938421,33588,13911565,30194247,18626,20386,125,101253,30749,44105812,132002,0.14110392266783836,243582,5570076.0,0.5204814116384596
2021-12-03,2233276,1958886,33709,14011478,30219324,17685,20465,121,99913,25077,44230802,124990,0.14149131930554446,240681,5607140.0,0.5239447616970527
2021-12-04,2244258,1968011,33818,14083351,30226696,10982,9125,109,71873,7372,44310047,79245,0.13858287589122342,242429,5617998.0,0.524959359553091
2021-12-05,2250593,1976462,33928,14122629,30235396,6335,8451,110,39278,8700,44358025,47978,0.1320396848555588,240203,5623342.0,0.525458715874943
2021-12-06,2266174,2003400,34054,14209891,30275552,15581,26938,126,87262,40156,44485443,127418,0.12228256604247438,228720,5648307.0,0.527791506027457
