date,positive_total,recovered_total,deceased_total,tested_total,kumulativni_pocet_ag_testu,prirustkovy_pocet_nakazenych,prirustkovy_pocet_vylecenych,prirustkovy_pocet_umrti,prirustkovy_pocet_provedenych_testu,prirustkovy_pocet_provedenych_ag_testu,positive_daily,recovered_daily,deceased_daily,tested_daily,active,positive_increase,positive_increase_5d,growth_factor,ones
2021-10-01,1693643,1656768,30529,10832791,27529279,827,455,1,28933,80907,827.0,455.0,1.0,28933.0,6346,0.0004885350800086955,0.0004283891380521606,0.8989130434782608,1
2021-10-02,1694195,1656982,30530,10847289,27558248,552,214,1,14498,28969,552.0,214.0,1.0,14498.0,6683,0.0003259246488191431,0.00041416672352420565,0.6674727932285369,1
2021-10-03,1694513,1657216,30534,10855265,27581984,318,234,4,7976,23736,318.0,234.0,4.0,7976.0,6763,0.00018769976301429294,0.0003957532227757423,0.5760869565217391,1
2021-10-04,1695315,1657861,30538,10877109,27629947,802,645,4,21844,47963,802.0,645.0,4.0,21844.0,6916,0.0004732923264678406,0.0004038440932056544,2.5220125786163523,1
2021-10-05,1696425,1658408,30541,10899628,27662850,1110,547,3,22519,32903,1110.0,547.0,3.0,22519.0,7476,0.0006547455782553685,0.00042603947931306815,1.3840399002493766,1
2021-10-06,1697473,1658908,30546,10922537,27702754,1048,500,5,22909,39904,1048.0,500.0,5.0,22909.0,8019,0.0006177697216204666,0.00045188640763542235,0.9441441441441442,1
2021-10-07,1698462,1659383,30549,10947031,27755661,989,475,3,24494,52907,989.0,475.0,3.0,24494.0,8530,0.0005826307693848445,0.0005032276317485626,0.9437022900763359,1
2021-10-08,1699479,1659911,30553,10974355,27838209,1017,528,4,27324,82548,1017.0,528.0,4.0,27324.0,9015,0.0005987770112018991,0.0005854430813860839,1.0283114256825077,1
2021-10-09,1700145,1660166,30556,10989658,27864447,666,255,3,15303,26238,666.0,255.0,3.0,15303.0,9423,0.00039188480704968994,0.0005691615775024537,0.6548672566371682,1
2021-10-10,1700481,1660451,30560,10997577,27886842,336,285,4,7919,22395,336.0,285.0,4.0,7919.0,9470,0.00019763020212981835,0.0004777385022773437,0.5045045045045045,1
2021-10-11,1701824,1661270,30565,11019015,27938185,1343,819,5,21438,51343,1343.0,819.0,5.0,21438.0,9989,0.0007897765396967094,0.0005121398658925922,3.9970238095238093,1
2021-10-12,1703331,1661620,30572,11043776,27972424,1507,350,7,24761,34239,1507.0,350.0,7.0,24761.0,11139,0.0008855204768530706,0.0005727178073862374,1.122114668652271,1
2021-10-13,1704830,1662679,30578,11075420,28012791,1499,1059,6,31644,40367,1499.0,1059.0,6.0,31644.0,11573,0.000880040344477967,0.0006289704740414511,0.9946914399469144,1
2021-10-14,1706370,1663418,30584,11104618,28068590,1540,739,6,29198,55799,1540.0,739.0,6.0,29198.0,12368,0.000903315873136911,0.0007312566872588953,1.027351567711808,1
2021-10-15,1708153,1664247,30594,11136659,28155785,1783,829,10,32041,87195,1783.0,829.0,10.0,32041.0,13312,0.00104490819693267,0.0009007122862194656,1.1577922077922078,1
2021-10-16,1709311,1664575,30602,11154330,28188497,1158,328,8,17671,32712,1158.0,328.0,8.0,17671.0,14134,0.0006779252209843029,0.0008783420224769843,0.6494671901289961,1
2021-10-17,1710106,1664987,30613,11164589,28212943,795,412,11,10259,24446,795.0,412.0,11.0,10259.0,14506,0.00046509968051454653,0.0007942578632092795,0.6865284974093264,1
2021-10-18,1712635,1666151,30625,11191833,28268623,2529,1164,12,27244,55680,2529.0,1164.0,12.0,27244.0,15859,0.0014788556966644174,0.0009140209336465695,3.181132075471698,1
2021-10-19,1715884,1667072,30635,11225638,28306908,3249,921,10,33805,38285,3249.0,921.0,10.0,33805.0,18177,0.0018970767267981795,0.0011127731043788231,1.2846975088967971,1
2021-10-20,1719162,1668110,30642,11260078,28354454,3278,1038,7,34440,47546,3278.0,1038.0,7.0,34440.0,20410,0.0019103855505383813,0.0012858685750999656,1.0089258233302554,1
2021-10-21,1722805,1669096,30652,11301941,28414775,3643,986,10,41863,60321,3643.0,986.0,10.0,41863.0,23057,0.002119055679453129,0.0015740946667937307,1.1113483831604638,1
2021-10-22,1727041,1670062,30666,11347330,28507980,4236,966,14,45389,93205,4236.0,966.0,14.0,45389.0,26313,0.0024587808835010347,0.0019728309073910287,1.162777930277244,1
2021-10-23,1729797,1670538,30679,11377406,28543257,2756,476,13,30076,35277,2756.0,476.0,13.0,30076.0,28580,0.0015957930356025132,0.001996218375178648,0.6506137865911237,1
2021-10-24,1731634,1671073,30699,11394560,28571355,1837,535,20,17154,28098,1837.0,535.0,20.0,17154.0,29862,0.0010619743241547996,0.0018291978946499716,0.6665457184325109,1
2021-10-25,1735916,1672688,30719,11434988,28635455,4282,1615,20,40428,64100,4282.0,1615.0,20.0,40428.0,32509,0.0024728089192057904,0.0019416825683834533,2.33097441480675,1
2021-10-26,1742203,1674063,30735,11496652,28688583,6287,1375,16,61664,53128,6287.0,1375.0,16.0,61664.0,37405,0.003621719023270711,0.00224221523714697,1.46823914058851,1
2021-10-27,1748048,1675679,30756,11560899,28767010,5845,1616,21,64247,78427,5845.0,1616.0,21.0,64247.0,41613,0.003354947729971766,0.002421448606441116,0.9296961985048513,1
2021-10-28,1752401,1677261,30782,11603128,28798840,4353,1582,26,42229,31830,4353.0,1582.0,26.0,42229.0,44358,0.0024902062185935396,0.0026003312430393213,0.7447390932420872,1
2021-10-29,1758147,1679136,30808,11648076,28885578,5746,1875,26,44948,86738,5746.0,1875.0,26.0,44948.0,48203,0.003278929879633714,0.003043722354135104,1.3200091890650127,1
2021-10-30,1763204,1679984,30831,11686122,28917713,5057,848,23,38046,32135,5057.0,848.0,23.0,38046.0,52389,0.002876323765873957,0.003124425323468737,0.8800904977375565,1
2021-10-31,1765976,1680968,30861,11710801,28955739,2772,984,30,24679,38026,2772.0,984.0,30.0,24679.0,54147,0.0015721379942422997,0.0027145091176630554,0.5481510777140597,1
2021-11-01,1773573,1684460,30892,11775018,29003245,7597,3492,31,64217,47506,7597.0,3492.0,31.0,64217.0,58221,0.004301870467095815,0.002903893665087865,2.7406204906204907,1
2021-11-02,1783482,1687721,30927,11835122,29036237,9909,3261,35,60104,32992,9909.0,3261.0,35.0,60104.0,64834,0.005587026866105878,0.003523257794590332,1.3043306568382256,1
2021-11-03,1792948,1691307,30972,11877957,29073890,9466,3586,45,42835,37653,9466.0,3586.0,45.0,42835.0,70669,0.005307594918255412,0.003928990802314673,0.9552931678272277,1
2021-11-04,1801387,1694993,31017,11921633,29114736,8439,3686,45,43676,40846,8439.0,3686.0,45.0,43676.0,75377,0.00470677342566544,0.004295080734272969,0.8915064441157828,1
2021-11-05,1810627,1699191,31074,11972002,29179893,9240,4198,57,50369,65157,9240.0,4198.0,57.0,50369.0,80362,0.0051293808604147804,0.005006529307507466,1.0949164592961251,1
2021-11-06,1816365,1701274,31124,12007110,29216469,5738,2083,50,35108,36576,5738.0,2083.0,50.0,35108.0,83967,0.0031690679527036766,0.004779968804629038,0.620995670995671,1
2021-11-07,1819371,1703580,31162,12025397,29241233,3006,2306,38,18287,24764,3006.0,2306.0,38.0,18287.0,84629,0.001654953712497213,0.003993554173907304,0.5238759149529453,1
2021-11-08,1828634,1710194,31208,12075239,29295086,9263,6614,46,49842,53853,9263.0,6614.0,46.0,49842.0,87232,0.005091320022139519,0.003950299194684126,3.0815036593479705,1
2021-11-09,1843192,1715728,31268,12144415,29333184,14558,5534,60,69176,38098,14558.0,5534.0,60.0,69176.0,96196,0.007961133829951757,0.0046011712755413894,1.571629061859009,1
2021-11-10,1856706,1721934,31338,12208541,29373516,13514,6206,70,64126,40332,13514.0,6206.0,70.0,64126.0,103434,0.007331846058359628,0.005041664315130359,0.9282868525896414,1
2021-11-11,1867120,1725039,31406,12272680,29421148,10414,3105,68,64139,47632,10414.0,3105.0,68.0,64139.0,110675,0.0056088578374820786,0.005529622292086039,0.7706082581027083,1
2021-11-12,1881350,1732393,31473,12345101,29485764,14230,7354,67,72421,64616,14230.0,7354.0,67.0,72421.0,117484,0.007621363383178371,0.00672290422622227,1.3664298060303437,1
2021-11-13,1890520,1732541,31540,12390549,29519908,9170,148,67,45448,34144,9170.0,148.0,67.0,45448.0,126439,0.004874159513115582,0.006679472124417484,0.6444132115249473,1
2021-11-14,1896182,1732672,31598,12418595,29543575,5662,131,58,28046,23667,5662.0,131.0,58.0,28046.0,131912,0.002994943190233375,0.005686233996473807,0.6174482006543075,1
2021-11-15,1907735,1733077,31682,12484981,29596501,11553,405,84,66386,52926,11553.0,405.0,84.0,66386.0,142976,0.006092769575916236,0.005438418699985128,2.040445072412575,1
2021-11-16,1930214,1733498,31709,12564370,29639532,22479,421,27,79389,43031,22479.0,421.0,27.0,79389.0,165007,0.011783083080197198,0.006673263748528152,1.9457283822383797,1
