date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active,vaxs_active,vaxs_active_prcs
2021-12-26,2451589,2305325,36029,15539875,31745637,2015,4927,85,21061,9814,47285512,30875,0.06526315789473684,110235,5458789.0,0.5100824844322583
2021-12-27,2458453,2323567,36080,15595720,31770187,6864,18242,51,55845,24550,47365907,80395,0.08537844393308042,98806,5574756.0,0.5209187221897821
2021-12-28,2467531,2336548,36153,15655150,31787991,9078,12981,73,59430,17804,47443141,77234,0.11753890773493539,94830,5552063.0,0.5187982332279957
2021-12-29,2473693,2347082,36228,15699203,31805591,6162,10534,75,44053,17600,47504794,61653,0.09994647462410589,90383,5522520.0,0.5160376636515599
2021-12-30,2479449,2355853,36286,15738784,31822195,5756,8771,58,39581,16604,47560979,56185,0.10244727240366645,87310,5482107.0,0.5122613749099799
2021-12-31,2484447,2364493,36341,15774294,31830696,4998,8640,55,35510,8501,47604990,44011,0.11356251846129377,83613,5404214.0,0.5049828640608004
2022-01-01,2485540,2368857,36387,15783008,31834934,1093,4364,46,8714,4238,47617942,12952,0.08438851142680667,80296,5370709.0,0.5018520755945485
2022-01-02,2487471,2372780,36439,15802604,31846510,1931,3923,52,19596,11576,47649114,31172,0.06194661876042602,78252,5361677.0,0.5010081036074663
2022-01-03,2496830,2385672,36499,15876052,31888449,9359,12892,60,73448,41939,47764501,115387,0.08110965706708728,74659,5399766.0,0.504567232152193
2022-01-04,2507010,2394160,36559,15947594,31914307,10180,8488,60,71542,25858,47861901,97400,0.10451745379876796,76291,5451671.0,0.509417361247576
2022-01-05,2514400,2401806,36599,16001183,31937170,7390,7646,40,53589,22863,47938353,76452,0.09666195782974939,75995,5458274.0,0.5100343615831278
2022-01-06,2521041,2406908,36657,16058449,31961130,6641,5102,58,57266,23960,48019579,81226,0.08175953512422131,77476,5479716.0,0.5120379540706184
2022-01-07,2527716,2407834,36703,16126777,31978371,6675,926,46,68328,17241,48105148,85569,0.07800722224169968,83179,5509312.0,0.5148034760956054
2022-01-08,2531679,2409527,36746,16167148,31985999,3963,1693,43,40371,7628,48153147,47999,0.0825642200879185,85406,5510645.0,0.5149280348487919
2022-01-09,2534443,2412864,36769,16191008,31994419,2764,3337,23,23860,8420,48185427,32280,0.08562577447335812,84810,5505127.0,0.5144124195449036
2022-01-10,2541805,2422945,36812,16262666,32031951,7362,10081,43,71658,37532,48294617,109190,0.06742375675428153,82048,5508011.0,0.5146819075000348
2022-01-11,2554183,2429684,36850,16340731,32054524,12378,6739,38,78065,22573,48395255,100638,0.12299529004948428,87649,5517998.0,0.5156151170034659
2022-01-12,2565651,2435155,36891,16406105,32075144,11468,5471,41,65374,20620,48481249,85994,0.1333581412656697,93605,5525401.0,0.5163068712794147
2022-01-13,2577344,2440735,36924,16476182,32099229,11693,5580,33,70077,24085,48575411,94162,0.12417960536097364,99685,5537075.0,0.5173977181546578
