date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active,vaxs_active,vaxs_active_prcs
2022-01-14,2590815,2443810,36963,16557880,32118411,13230,3248,33,81692,19182,48676291,100874,0.13115371651763585,110042,5548281.0,0.5184448339747688
2022-01-15,2600108,2444853,36988,16619195,32124363,9293,1043,25,61315,5952,48743558,67267,0.13815095068904515,118267,5538739.0,0.5175532063506836
2022-01-16,2607354,2449289,37017,16653589,32132209,7246,4436,29,34394,7846,48785798,42240,0.1715435606060606,121048,5523872.0,0.5161639978108309
2022-01-17,2627666,2461402,37045,16745765,32196454,20312,12113,28,92176,64245,48942219,156421,0.1298546870305138,129219,5504537.0,0.5143572885138609
2022-01-18,2656171,2469466,37070,16855475,32228327,28505,8064,25,109710,31873,49083802,141583,0.20133066822994286,149635,5488867.0,0.5128930457063345
2022-01-19,2682195,2476171,37097,16958112,32248621,26024,6705,27,102637,20294,49206733,122931,0.21169599206058684,168927,5475557.0,0.5116493270229795
2022-01-20,2709136,2482917,37116,17064247,32290195,26941,6746,19,106135,41574,49354442,147709,0.1823924066915354,189103,5465860.0,0.5107432158229424
2022-01-21,2735769,2500796,37137,17188048,32319448,26633,17879,21,123801,29253,49507496,153054,0.17401047996132085,197836,5465674.0,0.5107258355318
2022-01-22,2754128,2513746,37159,17275016,32327337,18359,12950,22,86968,7889,49602353,94857,0.19354396618067196,203223,5446612.0,0.5089446360169905
2022-01-23,2767031,2529809,37177,17327205,32335826,12903,16063,18,52189,8489,49663031,60678,0.2126470879066548,200045,5428828.0,0.5072828559219651
2022-01-24,2797428,2553755,37199,17447218,32396207,30397,23946,22,120013,60381,49843425,180394,0.16850338703061077,206474,5413897.0,0.5058876670668806
2022-01-25,2837068,2561075,37214,17594435,32426566,39640,7320,15,147217,30359,50021001,177576,0.22322836419335945,238779,5401809.0,0.5047581350274819
2022-01-26,2891771,2570021,37236,17739419,32447991,54703,8946,22,144984,21425,50187410,166409,0.3287262107217759,284514,5393036.0,0.5039383646286033
2022-01-27,2926590,2601475,37263,17877747,32488729,34819,31454,27,138328,40738,50366476,179066,0.1944478572146583,287852,5387715.0,0.5034411574825377
2022-01-28,2973866,2626071,37286,18034306,32518277,47276,24596,23,156559,29548,50552583,186107,0.2540259098260678,310509,5397937.0,0.5043963259559604
2022-01-29,2992154,2650887,37313,18138151,32524786,18288,24816,27,103845,6509,50662937,110354,0.16572122442321982,303954,5388877.0,0.5035497375809643
2022-01-30,3016096,2676830,37342,18200765,32533117,23942,25943,29,62614,8331,50733882,70945,0.33747269011205866,301924,5376601.0,0.5024026383655724
2022-01-31,3045653,2703600,37376,18319493,32589748,29557,26770,34,118728,56631,50909241,175359,0.16855137175736631,304677,5365980.0,0.5014101863643767
2022-02-01,3102897,2717763,37420,18475887,32618712,57244,14163,44,156394,28964,51094599,185358,0.3088294004035434,347714,5353516.0,0.5002455199729914
2022-02-02,3146238,2734826,37460,18611500,32638295,43341,17063,40,135613,19583,51249795,155196,0.27926621820150005,373952,5342516.0,0.49921765329253265
2022-02-03,3183931,2788521,37500,18745014,32674685,37693,53695,40,133514,36390,51419699,169904,0.22184880873905263,357910,5326648.0,0.49773490888475813
2022-02-04,3212665,2833326,37554,18865932,32701246,28734,44805,54,120918,26561,51567178,147479,0.19483451881284794,341785,5317084.0,0.49684122552731197
2022-02-05,3236674,2873294,37602,18938732,32707276,24009,39968,48,72800,6030,51646008,78830,0.3045667892934162,325778,5302542.0,0.4954823857757455
2022-02-06,3245745,2912821,37648,18978313,32714554,9071,39527,46,39581,7278,51692867,46859,0.19358074222668004,295276,5287311.0,0.49405916419301205
2022-02-07,3275376,2949624,37708,19080120,32763325,29631,36803,60,101807,48771,51843445,150578,0.19678173438350888,288044,5255230.0,0.4910614377406668
2022-02-08,3313182,2965859,37761,19193323,32786891,37806,16235,53,113203,23566,51980214,136769,0.27642228867652757,309562,5231711.0,0.4888637653354205
2022-02-09,3342235,2983771,37806,19281448,32803318,29053,17912,45,88125,16427,52084766,104552,0.2778808631111791,320658,5205019.0,0.48636960011407454
2022-02-10,3364906,3040713,37863,19366216,32835439,22671,56942,57,84768,32121,52201655,116889,0.19395323768703643,286330,5182245.0,0.4842415423158229
2022-02-11,3387049,3086652,37921,19448132,32858110,22143,45939,58,81916,22671,52306242,104587,0.21171847361526766,262476,5162619.0,0.4824076412730334
2022-02-12,3398003,3123084,37985,19493992,32862701,10954,36432,64,45860,4591,52356693,50451,0.21712156349725475,236934,5151097.0,0.48133099764646564
2022-02-13,3405199,3156908,38041,19521106,32869239,7196,33824,56,27114,6538,52390345,33652,0.21383573041721146,210250,5138243.0,0.4801298887091368
2022-02-14,3424682,3184808,38089,19597564,32913341,19483,27900,48,76458,44102,52510905,120560,0.1616041804910418,201785,5110710.0,0.4775571384079485
2022-02-15,3452968,3196493,38136,19681418,32934866,28286,11685,47,83854,21525,52616284,105379,0.2684216020269693,218339,5093522.0,0.47595104999851895
2022-02-16,3469963,3209198,38189,19741283,32949001,16995,12705,53,59865,14135,52690284,74000,0.22966216216216218,222576,5065793.0,0.4733599849819334
2022-02-17,3485491,3253948,38245,19799837,32978022,15528,44750,56,58554,29021,52777859,87575,0.1773108763916643,193298,5032906.0,0.47028694393463816
2022-02-18,3499266,3284025,38304,19855682,32998737,13775,30077,59,55845,20715,52854419,76560,0.17992424242424243,176937,5000783.0,0.46728529290042203
