date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active
2021-11-24,2062655,1833702,32620,13187628,29972664,18031,12659,93,101452,27302,43160292,128754,0.14004225111452848,196333
2021-11-25,2090579,1846291,32731,13288688,30007549,27924,12589,111,101060,34885,43296237,135945,0.20540659825664792,211557
2021-11-26,2110940,1859531,32848,13388631,30036491,20361,13240,117,99943,28942,43425122,128885,0.15797804244093572,218561
2021-11-27,2123464,1865269,32943,13463057,30044307,12524,5738,95,74426,7816,43507364,82242,0.15228228885484302,225252
2021-11-28,2132765,1871038,33061,13512941,30054482,9301,5769,118,49884,10175,43567423,60059,0.15486438335636624,228666
2021-11-29,2150371,1893301,33164,13600011,30101127,17606,22263,103,87070,46645,43701138,133715,0.13166810006356805,223906
2021-11-30,2172364,1912424,33283,13712067,30128444,21993,19123,119,112056,27317,43840511,139373,0.1577995738055434,226657
2021-12-01,2193502,1920949,33419,13811657,30152063,21138,8525,136,99590,23619,43963720,123209,0.1715621423759628,239134
2021-12-02,2212098,1921472,33535,13911272,30179418,18596,523,116,99615,27355,44090690,126970,0.14645979365204378,257091
2021-12-03,2229764,1922134,33635,14011006,30201995,17666,662,100,99734,22577,44213001,122311,0.14443508760454907,273995
2021-12-04,2240742,1922396,33723,14082516,30208292,10978,262,88,71510,6297,44290808,77807,0.1410927037413086,284623
2021-12-05,2247067,1922562,33768,14117354,30215924,6325,166,45,34838,7632,44333278,42470,0.1489286555215446,290737
