date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active
2021-10-06,1697656,1658898,30546,10922543,27702754,1048,500,5,22909,39904,38625297,62813,0.016684444302930923,8212
2021-10-07,1698647,1659373,30549,10947037,27755661,991,475,3,24494,52907,38702698,77401,0.012803452151780985,8725
2021-10-08,1699664,1659901,30553,10974361,27838209,1017,528,4,27324,82548,38812570,109872,0.009256225425950197,9210
2021-10-09,1700330,1660156,30556,10989664,27864447,666,255,3,15303,26238,38854111,41541,0.01603235357839243,9618
2021-10-10,1700666,1660441,30560,10997583,27886842,336,285,4,7919,22395,38884425,30314,0.011083987596490071,9665
2021-10-11,1702009,1661261,30565,11019021,27938185,1343,820,5,21438,51343,38957206,72781,0.018452618128357676,10183
2021-10-12,1703516,1661612,30572,11043782,27972424,1507,351,7,24761,34239,39016206,59000,0.025542372881355933,11332
2021-10-13,1705015,1662671,30578,11075426,28012791,1499,1059,6,31644,40367,39088217,72011,0.020816264181861104,11766
2021-10-14,1706555,1663411,30584,11104624,28068590,1540,740,6,29198,55799,39173214,84997,0.018118286527759802,12560
2021-10-15,1708339,1664240,30594,11136665,28155785,1784,829,10,32041,87195,39292450,119236,0.014961924251065115,13505
2021-10-16,1709497,1664568,30602,11154336,28188497,1158,328,8,17671,32712,39342833,50383,0.022983942996645693,14327
2021-10-17,1710292,1664980,30613,11164595,28212943,795,412,11,10259,24446,39377538,34705,0.022907362051577583,14699
2021-10-18,1712824,1666146,30625,11191839,28268623,2532,1166,12,27244,55680,39460462,82924,0.030533982924123293,16053
2021-10-19,1716074,1667067,30635,11225644,28306918,3250,921,10,33805,38295,39532562,72100,0.04507628294036061,18372
2021-10-20,1719353,1668106,30642,11260085,28354473,3279,1039,7,34441,47555,39614558,81996,0.03998975559783404,20605
2021-10-21,1722996,1669093,30652,11301947,28414810,3643,987,10,41862,60337,39716757,102199,0.03564614135167663,23251
2021-10-22,1727232,1670063,30666,11347336,28508061,4236,970,14,45389,93251,39855397,138640,0.030553952683208308,26503
2021-10-23,1729988,1670539,30679,11377412,28543376,2756,476,13,30076,35315,39920788,65391,0.04214647275618969,28770
2021-10-24,1731826,1671074,30699,11394566,28571499,1838,535,20,17154,28123,39966065,45277,0.04059456236058043,30053
2021-10-25,1736108,1672689,30719,11434994,28635927,4282,1615,20,40428,64428,40070921,104856,0.0408369573510338,32700
2021-10-26,1742396,1674064,30735,11496661,28689257,6288,1375,16,61667,53330,40185918,114997,0.054679687296190334,37597
2021-10-27,1748245,1675614,30757,11560914,28767973,5849,1550,22,64253,78716,40328887,142969,0.04091096671306367,41874
2021-10-28,1752599,1677168,30783,11603148,28799842,4354,1554,26,42234,31869,40402990,74103,0.058756055760225634,44648
