date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active
2021-11-09,1843864,1714972,31275,12145181,29342671,14571,5473,62,69288,39268,41487852,108556,0.13422565311912746,97617
2021-11-10,1857406,1721141,31350,12209329,29384245,13542,6169,75,64148,41574,41593574,105722,0.12809065284425192,104915
2021-11-11,1867842,1724141,31421,12273533,29433285,10436,3000,71,64204,49040,41706818,113244,0.09215499275899827,112280
2021-11-12,1882085,1731402,31489,12346661,29499611,14243,7261,68,73128,66326,41846272,139454,0.1021340370301318,119194
2021-11-13,1891264,1735056,31563,12392677,29534161,9179,3654,74,46016,34550,41926838,80566,0.11393143509669092,124645
2021-11-14,1896939,1738791,31625,12421041,29558349,5675,3735,62,28364,24188,41979390,52552,0.10798827827675445,126523
2021-11-15,1908484,1749129,31717,12487908,29618066,11545,10338,92,66867,59717,42105974,126584,0.09120425962206914,127638
2021-11-16,1931001,1758095,31786,12583525,29669077,22517,8966,69,95617,51011,42252602,146628,0.15356548544616308,141120
2021-11-17,1945159,1766705,31868,12645410,29692847,14158,8610,82,61885,23770,42338257,85655,0.16529099293678126,146586
2021-11-18,1958592,1775037,31988,12709713,29744260,13433,8332,120,64303,51413,42453973,115716,0.116085934529365,151567
2021-11-19,1981556,1784358,32098,12801364,29810122,22964,9321,110,91651,65862,42611486,157513,0.14579114104867535,165100
2021-11-20,1995966,1788065,32192,12867188,29843421,14410,3707,94,65824,33299,42710609,99123,0.1453749382080849,175709
2021-11-21,2004223,1791820,32303,12903280,29869357,8257,3755,111,36092,25936,42772637,62028,0.13311730186367446,180100
2021-11-22,2018722,1807854,32412,12981417,29916241,14499,16034,109,78137,46884,42897658,125021,0.11597251661720831,178456
2021-11-23,2044612,1821071,32526,13086169,29945166,25890,13217,114,104752,28925,43031335,133677,0.19367580062389192,191015
2021-11-24,2062643,1833729,32619,13187621,29972422,18031,12658,93,101452,27256,43160043,128708,0.14009230195481245,196295
2021-11-25,2090567,1846315,32730,13288680,30007291,27924,12586,111,101059,34869,43295971,135928,0.20543228768171384,211522
2021-11-26,2110928,1859552,32847,13388623,30036199,20361,13237,117,99943,28908,43424822,128851,0.1580197282132075,218529
2021-11-27,2123452,1865290,32941,13463049,30044013,12524,5738,94,74426,7814,43507062,82240,0.15228599221789882,225221
2021-11-28,2132753,1871058,33059,13512933,30054186,9301,5768,118,49884,10173,43567119,60057,0.1548695406030937,228636
2021-11-29,2150359,1893327,33163,13600003,30100768,17606,22269,104,87070,46582,43700771,133652,0.13173016490587497,223869
2021-11-30,2172351,1912429,33281,13712059,30128049,21992,19102,118,112056,27281,43840108,139337,0.1578331670697661,226641
2021-12-01,2193489,1912932,33417,13811649,30151622,21138,503,136,99590,23573,43963271,123163,0.1716262189131476,247140
2021-12-02,2212088,1913443,33529,13911263,30178770,18599,511,112,99614,27148,44090033,126762,0.14672378157491994,265116
2021-12-03,2229754,1914096,33617,14010994,30201063,17666,653,88,99731,22293,44212057,122024,0.14477479840031468,282041
2021-12-04,2240721,1914329,33665,14076070,30207211,10967,233,48,65076,6148,44283281,71224,0.1539789958440975,292727
