date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active
2021-11-04,1802295,1694365,31021,11917447,29120505,8482,3613,45,43691,42356,41037952,86047,0.09857403512034121,76909
2021-11-05,1811547,1698509,31078,11967844,29186327,9252,4144,57,50397,65822,41154171,116219,0.0796083256610365,81960
2021-11-06,1817291,1700573,31130,12002954,29223071,5744,2064,52,35110,36744,41226025,71854,0.07993987808611908,85588
2021-11-07,1820302,1702878,31169,12021245,29247970,3011,2305,39,18291,24899,41269215,43190,0.06971521185459598,86255
2021-11-08,1829588,1709417,31217,12071098,29303586,9286,6539,48,49853,55616,41374684,105469,0.08804482833818468,88954
2021-11-09,1844165,1714900,31280,12140389,29342920,14577,5483,63,69291,39334,41483309,108625,0.1341956271576525,97985
2021-11-10,1857722,1721078,31355,12204540,29384766,13557,6178,75,64151,41846,41589306,105997,0.12789984622206288,105289
2021-11-11,1868168,1724081,31426,12268756,29434149,10446,3003,71,64216,49383,41702905,113599,0.09195503481544733,112661
2021-11-12,1882422,1731352,31494,12341884,29500808,14254,7271,68,73128,66659,41842692,139787,0.10196942491075708,119576
2021-11-13,1891601,1735011,31568,12387903,29535397,9179,3659,74,46019,34589,41923300,80608,0.11387207225089321,125022
2021-11-14,1897291,1738696,31630,12416275,29559633,5690,3685,62,28372,24236,41975908,52608,0.10815845498783455,126965
2021-11-15,1908851,1748850,31723,12483147,29619810,11560,10154,93,66872,60177,42102957,127049,0.09098851624176499,128278
2021-11-16,1931384,1757611,31792,12578788,29671332,22533,8761,69,95641,51522,42250120,147163,0.15311593267329424,141981
2021-11-17,1945561,1766185,31874,12640681,29695281,14177,8574,82,61893,23949,42335962,85842,0.16515225647119125,147502
2021-11-18,1959058,1774366,31994,12705044,29747519,13497,8181,120,64363,52238,42452563,116601,0.11575372423907171,152698
2021-11-19,1982026,1783541,32107,12796709,29813877,22968,9175,113,91665,66358,42610586,158023,0.14534593065566404,166378
2021-11-20,1996441,1787193,32203,12862537,29847231,14415,3652,96,65828,33354,42709768,99182,0.14533887197273698,177045
2021-11-21,2004712,1790931,32315,12898652,29873218,8271,3738,112,36115,25987,42771870,62102,0.13318411645357636,181466
2021-11-22,2019222,1806845,32426,12976812,29921127,14510,15914,111,78160,47909,42897939,126069,0.11509570156025668,179951
2021-11-23,2045132,1819985,32542,13081588,29951131,25910,13140,116,104776,30004,43032719,134780,0.19223920462976704,192605
2021-11-24,2063176,1832583,32635,13183063,29978865,18044,12598,93,101475,27734,43161928,129209,0.1396497148031484,197958
2021-11-25,2091110,1845112,32749,13284130,30014299,27934,12529,114,101067,35434,43298429,136501,0.20464318942718368,213249
2021-11-26,2111483,1858213,32866,13384085,30043645,20373,13101,117,99955,29346,43427730,129301,0.15756258652291938,220404
2021-11-27,2124010,1863957,32961,13458529,30051542,12527,5744,95,74444,7897,43510071,82341,0.15213563109508021,227092
2021-11-28,2133313,1869764,33081,13508421,30061816,9303,5807,120,49892,10274,43570237,60166,0.15462221188046404,230468
2021-11-29,2150922,1891995,33189,13595573,30109819,17609,22231,108,87152,48003,43705392,135155,0.13028744774518145,225738
2021-11-30,2172935,1911113,33309,13709672,30137669,22013,19118,120,114099,27850,43847341,141949,0.15507682336613854,228513
2021-12-01,2194080,1919512,33448,13810304,30162874,21145,8399,139,100632,25205,43973178,125837,0.16803483871993133,241120
2021-12-02,2212692,1940067,33572,13911555,30193429,18612,20555,124,101251,30555,44104984,131806,0.14120753228229369,239053
2021-12-03,2230366,1960836,33691,14011464,30218421,17674,20769,119,99909,24992,44229885,124901,0.14150407122440972,235839
2021-12-04,2241346,1970060,33800,14083335,30225766,10980,9224,109,71871,7345,44309101,79216,0.1386083619470814,237486
2021-12-05,2247676,1978546,33910,14122613,30234415,6330,8486,110,39278,8649,44357028,47927,0.1320758653785966,235220
2021-12-06,2263223,2005641,34033,14209870,30273942,15547,27095,123,87257,39527,44483812,126784,0.12262588339222615,223549
2021-12-07,2282721,2030603,34141,14314052,30297327,19498,24962,108,104182,23385,44611379,127567,0.15284517155690736,217977
2021-12-08,2298908,2051476,34253,14402826,30321095,16187,20873,112,88774,23768,44723921,112542,0.14383074763199516,213179
2021-12-09,2313147,2070982,34365,14490417,30349145,14239,19506,112,87591,28050,44839562,115641,0.12313106943039233,207800
2021-12-10,2325544,2090141,34484,14577629,30371829,12397,19159,119,87212,22684,44949458,109896,0.112806653563369,200919
2021-12-11,2334625,2098421,34584,14640297,30378848,9081,8280,100,62668,7019,45019145,69687,0.13031124886994705,201620
2021-12-12,2338739,2106010,34706,14668675,30387079,4114,7589,122,28378,8231,45055754,36609,0.11237673796061078,198023
2021-12-13,2350627,2133049,34818,14751615,30422678,11888,27039,112,82940,35599,45174293,118539,0.10028766903719451,182760
2021-12-14,2367321,2153655,34927,14848378,30445081,16694,20606,109,96763,22403,45293459,119166,0.14009029421143615,178739
2021-12-15,2378935,2172373,35050,14923841,30468027,11614,18718,123,75463,22946,45391868,98409,0.1180176609862919,171512
2021-12-16,2388427,2189453,35146,15002320,30496815,9492,17080,96,78479,28788,45499135,107267,0.08848947020052765,163828
2021-12-17,2397387,2205928,35228,15079234,30520420,8960,16475,82,76914,23605,45599654,100519,0.08913737701330096,156231
2021-12-18,2403371,2212995,35326,15129005,30530418,5984,7067,98,49771,9998,45659423,59769,0.10011879067744148,155050
2021-12-19,2407113,2213128,35394,15158729,30540317,3742,133,68,29724,9899,45699046,39623,0.09444009792292356,158591
2021-12-20,2415695,2213703,35469,15232117,30570664,8582,575,75,73388,30347,45802781,103735,0.08273003325782041,166523
2021-12-21,2427526,2214306,35545,15314641,30590797,11831,603,76,82524,20133,45905438,102657,0.11524786424695832,177675
2021-12-22,2435208,2214761,35585,15387409,30607884,7682,455,40,72768,17087,45995293,89855,0.08549329475265706,184862
