date,positive_total,recovered_total,deceased_total,positive_daily,recovered_daily,deceased_daily,active,positive_increase,positive_increase_5d,growth_factor,ones
2020-03-01,1,0,0,,,,1,,,,1
2020-03-02,1,0,0,0.0,0.0,0.0,1,0.0,,,1
2020-03-03,3,0,0,2.0,0.0,0.0,3,2.0,,inf,1
2020-03-04,4,0,0,1.0,0.0,0.0,4,0.3333333333333333,,0.5,1
2020-03-05,6,0,0,2.0,0.0,0.0,6,0.5,,2.0,1
2020-03-06,8,0,0,2.0,0.0,0.0,8,0.3333333333333333,0.6333333333333333,1.0,1
2020-03-07,17,0,0,9.0,0.0,0.0,17,1.125,0.8583333333333332,4.5,1
2020-03-08,21,0,0,4.0,0.0,0.0,21,0.23529411764705882,0.5053921568627451,0.4444444444444444,1
2020-03-09,24,0,0,3.0,0.0,0.0,24,0.14285714285714285,0.467296918767507,0.75,1
2020-03-10,35,0,0,11.0,0.0,0.0,35,0.4583333333333333,0.45896358543417365,3.6666666666666665,1
2020-03-11,43,0,0,8.0,0.0,0.0,43,0.22857142857142856,0.43801120448179276,0.7272727272727273,1
2020-03-12,48,0,0,5.0,0.0,0.0,48,0.11627906976744186,0.23626701843528108,0.625,1
2020-03-13,61,0,0,13.0,0.0,0.0,61,0.2708333333333333,0.24337486157253596,2.6,1
2020-03-14,85,0,0,24.0,0.0,0.0,85,0.39344262295081966,0.29349195759127134,1.8461538461538463,1
2020-03-15,112,0,0,27.0,0.0,0.0,112,0.3176470588235294,0.26535470268931055,1.125,1
2020-03-16,143,0,0,31.0,0.0,0.0,143,0.2767857142857143,0.2749975598321677,1.1481481481481481,1
2020-03-17,178,0,0,35.0,0.0,0.0,178,0.24475524475524477,0.3006927948297283,1.1290322580645162,1
2020-03-18,201,0,0,23.0,0.0,0.0,201,0.12921348314606743,0.2723688247922751,0.6571428571428571,1
2020-03-19,235,0,0,34.0,0.0,0.0,235,0.1691542288557214,0.22751114597325545,1.4782608695652173,1
2020-03-20,267,2,0,32.0,2.0,0.0,265,0.13617021276595745,0.19121577676174106,0.9411764705882353,1
2020-03-21,297,3,0,30.0,1.0,0.0,294,0.11235955056179775,0.15833054401695776,0.9375,1
2020-03-22,320,3,1,23.0,0.0,1.0,316,0.07744107744107744,0.1248677105541243,0.7666666666666667,1
2020-03-23,353,4,1,33.0,1.0,0.0,348,0.103125,0.11965001392491081,1.434782608695652,1
2020-03-24,438,5,2,85.0,1.0,1.0,431,0.24079320113314448,0.1339778083803954,2.5757575757575757,1
2020-03-25,517,7,6,79.0,2.0,4.0,504,0.18036529680365296,0.14281682518793454,0.9294117647058824,1
2020-03-26,592,9,6,75.0,2.0,0.0,577,0.1450676982591876,0.1493584547274125,0.9493670886075949,1
2020-03-27,676,12,8,84.0,3.0,2.0,656,0.14189189189189189,0.16224861761757542,1.12,1
2020-03-28,714,13,11,38.0,1.0,3.0,690,0.05621301775147929,0.15286622116787124,0.4523809523809524,1
2020-03-29,743,14,13,29.0,1.0,2.0,716,0.04061624649859944,0.11283083024096223,0.7631578947368421,1
2020-03-30,813,20,17,70.0,6.0,4.0,776,0.09421265141318977,0.09560030116286959,2.413793103448276,1
2020-03-31,863,22,20,50.0,2.0,3.0,821,0.06150061500615006,0.07888688451226208,0.7142857142857143,1
2020-04-01,954,30,23,91.0,8.0,3.0,901,0.10544611819235226,0.07159772977235417,1.82,1
2020-04-02,1043,39,25,89.0,9.0,2.0,979,0.09329140461215933,0.07901340714449018,0.978021978021978,1
2020-04-03,1132,55,29,89.0,16.0,4.0,1048,0.08533077660594439,0.08795631316595916,1.0,1
2020-04-04,1159,72,34,27.0,17.0,5.0,1053,0.023851590106007067,0.07388410090452262,0.30337078651685395,1
2020-04-05,1179,80,37,20.0,8.0,3.0,1062,0.01725625539257981,0.06503522898180858,0.7407407407407407,1
2020-04-06,1231,113,40,52.0,33.0,3.0,1078,0.04410517387616624,0.052767040118571376,2.6,1
2020-04-07,1268,143,43,37.0,30.0,3.0,1082,0.030056864337936636,0.04012013206372683,0.7115384615384616,1
2020-04-08,1318,171,49,50.0,28.0,6.0,1098,0.03943217665615142,0.03094041207376823,1.3513513513513513,1
2020-04-09,1358,225,50,40.0,54.0,1.0,1083,0.030349013657056147,0.03223989678397805,0.8,1
2020-04-10,1397,253,56,39.0,28.0,6.0,1088,0.028718703976435934,0.03453238650074928,0.975,1
2020-04-11,1424,289,61,27.0,36.0,5.0,1074,0.019327129563350035,0.029576777638186037,0.6923076923076923,1
2020-04-12,1439,316,64,15.0,27.0,3.0,1059,0.010533707865168539,0.025672146343632418,0.5555555555555556,1
2020-04-13,1448,341,68,9.0,25.0,4.0,1039,0.006254343293954135,0.01903657967119296,0.6,1
2020-04-14,1460,403,70,12.0,62.0,2.0,987,0.008287292817679558,0.01462423550331764,1.3333333333333333,1
2020-04-15,1485,462,70,25.0,59.0,0.0,953,0.017123287671232876,0.012305152242277028,2.0833333333333335,1
2020-04-16,1519,540,70,34.0,78.0,0.0,909,0.022895622895622896,0.013018850908731602,1.36,1
2020-04-17,1543,613,71,24.0,73.0,1.0,859,0.015799868334430547,0.014072083002584002,0.7058823529411765,1
2020-04-18,1587,637,73,44.0,24.0,2.0,877,0.028515878159429683,0.018524389975679113,1.8333333333333333,1
2020-04-19,1593,671,74,6.0,34.0,1.0,848,0.003780718336483932,0.017623075079439988,0.13636363636363635,1
2020-04-20,1611,705,77,18.0,34.0,3.0,829,0.011299435028248588,0.016458304550843128,3.0,1
2020-04-21,1628,758,77,17.0,53.0,0.0,793,0.010552451893234015,0.013989670350365352,0.9444444444444444,1
2020-04-22,1637,805,77,9.0,47.0,0.0,755,0.005528255528255528,0.011935347789130349,0.5294117647058824,1
2020-04-23,1657,834,79,20.0,29.0,2.0,744,0.012217470983506415,0.008675666353945694,2.2222222222222223,1
2020-04-24,1665,868,82,8.0,34.0,3.0,715,0.004828002414001207,0.008885123169449151,0.4,1
2020-04-25,1679,891,84,14.0,23.0,2.0,704,0.008408408408408409,0.008306917845481116,1.75,1
2020-04-26,1681,899,84,2.0,8.0,0.0,698,0.0011911852293031567,0.0064346645126949435,0.14285714285714285,1
2020-04-27,1684,926,84,3.0,27.0,0.0,674,0.001784651992861392,0.005685943805616116,1.5,1
2020-04-28,1689,940,84,5.0,14.0,0.0,665,0.0029691211401425177,0.0038362738369433365,1.6666666666666667,1
2020-04-29,1697,960,85,8.0,20.0,1.0,652,0.004736530491415038,0.0038179794524261026,1.6,1
2020-04-30,1708,993,86,11.0,33.0,1.0,629,0.00648202710665881,0.0034327031920761827,1.375,1
2020-05-01,1717,1012,87,9.0,19.0,1.0,618,0.005269320843091335,0.0042483303148338186,0.8181818181818182,1
2020-05-02,1728,1019,87,11.0,7.0,0.0,622,0.0064065230052417,0.005172704517309879,1.2222222222222223,1
2020-05-03,1731,1030,88,3.0,11.0,1.0,613,0.001736111111111111,0.004926102511503598,0.2727272727272727,1
2020-05-04,1738,1055,89,7.0,25.0,1.0,594,0.004043905257076834,0.004787577464635958,2.3333333333333335,1
2020-05-05,1751,1078,89,13.0,23.0,0.0,584,0.007479861910241657,0.004987144425352527,1.8571428571428572,1
2020-05-06,1760,1101,89,9.0,23.0,0.0,570,0.005139920045688178,0.0049612642658718965,0.6923076923076923,1
2020-05-07,1771,1117,89,11.0,16.0,0.0,565,0.00625,0.004929959664823557,1.2222222222222223,1
