date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active
2021-12-07,2282974,2029824,34141,14314113,30299165,19519,24849,108,104222,23613,44613278,127835,0.1526890131810537,219009
2021-12-08,2299173,2050589,34253,14402907,30323271,16199,20765,112,88794,24106,44726178,112900,0.14348095659875995,214331
2021-12-09,2313423,2070036,34366,14490508,30351807,14250,19447,113,87601,28536,44842315,116137,0.1226999147558487,209021
2021-12-10,2325822,2089081,34486,14577724,30374833,12399,19045,120,87216,23026,44952557,110242,0.11247074617659332,202255
2021-12-11,2334906,2097368,34586,14640401,30381918,9084,8287,100,62677,7085,45022319,69762,0.13021415670422293,202952
2021-12-12,2339030,2105014,34708,14668782,30390214,4124,7646,122,28381,8296,45058996,36677,0.11244103934345775,199308
2021-12-13,2350926,2132011,34821,14751732,30426713,11896,26997,113,82950,36499,45178445,119449,0.09959062026471549,184094
2021-12-14,2367626,2152662,34931,14848506,30449630,16700,20651,110,96774,22917,45298136,119691,0.13952594597755888,180033
2021-12-15,2379241,2171583,35054,14923974,30472977,11615,18921,123,75468,23347,45396951,98815,0.11754288316551131,172604
2021-12-16,2388734,2188884,35150,15002455,30502581,9493,17301,96,78481,29604,45505036,108085,0.08782902345376324,164700
2021-12-17,2397694,2205509,35237,15079375,30526790,8960,16625,87,76920,24209,45606165,101129,0.08859970928220391,156948
2021-12-18,2403677,2212663,35338,15129152,30536912,5983,7154,101,49777,10122,45666064,59899,0.09988480609025192,155676
2021-12-19,2407418,2219068,35406,15158876,30546956,3741,6405,68,29724,10044,45705832,39768,0.09407060953530477,152944
2021-12-20,2415997,2241503,35484,15232262,30579502,8579,22435,78,73386,32546,45811764,105932,0.08098591549295775,139010
2021-12-21,2427834,2258095,35564,15314799,30600867,11837,16592,80,82537,21365,45915666,103902,0.11392465977555774,134175
2021-12-22,2435525,2272906,35647,15393545,30620330,7691,14811,83,78746,19463,46013875,98209,0.07831257827693999,126972
2021-12-23,2442883,2285477,35704,15482907,30636276,7358,12571,57,89362,15946,46119183,105308,0.06987123485395222,121702
2021-12-24,2444928,2297670,35778,15503671,30640669,2045,12193,74,20764,4393,46144340,25157,0.08128950192789283,111480
2021-12-25,2446016,2302992,35845,15517288,30646015,1088,5322,67,13617,5346,46163303,18963,0.05737488793967199,107179
2021-12-26,2448031,2307863,35924,15538346,30655738,2015,4871,79,21058,9723,46194084,30781,0.06546246060881712,104244
2021-12-27,2454884,2325975,35975,15594187,30679251,6853,18112,51,55841,23513,46273438,79354,0.08635985583587469,92934
2021-12-28,2463960,2338878,36046,15653617,30696558,9076,12903,71,59430,17307,46350175,76737,0.11827410506014048,89036
2021-12-29,2470108,2349354,36116,15697656,30713276,6148,10476,70,44039,16718,46410932,60757,0.10118998633902267,84638
2021-12-30,2475859,2358072,36172,15737225,30729068,5751,8718,56,39569,15792,46466293,55361,0.10388179404273767,81615
2021-12-31,2480854,2366739,36223,15772731,30737178,4995,8667,51,35506,8110,46509909,43616,0.11452219369038885,77892
2022-01-01,2481942,2366923,36264,15781417,30741181,1088,184,41,8686,4003,46522598,12689,0.0857435574119316,78755
2022-01-02,2483866,2366999,36313,15801003,30752355,1924,76,49,19586,11174,46553358,30760,0.06254876462938881,80554
2022-01-03,2493205,2367308,36373,15873965,30788673,9339,309,60,72962,36318,46662638,109280,0.08545937042459736,89524
2022-01-04,2503374,2367582,36397,15940352,30810774,10169,274,24,66387,22101,46751126,88488,0.11491953711237682,99395
