date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active
2021-11-07,1820114,1702945,31165,12021245,29247970,3011,2305,39,18291,24899,41269215,43190,0.06971521185459598,86004
2021-11-08,1829399,1709483,31213,12071098,29303586,9285,6538,48,49853,55616,41374684,105469,0.08803534687917777,88703
2021-11-09,1843970,1714955,31275,12140389,29342920,14571,5472,62,69291,39334,41483309,108625,0.13414039125431532,97740
2021-11-10,1857517,1721125,31350,12204539,29384721,13547,6170,75,64150,41801,41589260,105951,0.1278609923455182,105042
2021-11-11,1867956,1724126,31421,12268750,29433830,10439,3001,71,64211,49109,41702580,113320,0.0921196611366043,112409
2021-11-12,1882202,1731387,31489,12341878,29500244,14246,7261,68,73128,66414,41842122,139542,0.10209112668587235,119326
2021-11-13,1891381,1735042,31563,12387897,29534821,9179,3655,74,46019,34577,41922718,80596,0.11388902675070724,124776
2021-11-14,1897060,1738724,31625,12416266,29559037,5679,3682,62,28369,24216,41975303,52585,0.107996576970619,126711
2021-11-15,1908611,1748865,31717,12483134,29619082,11551,10141,92,66868,60045,42102216,126913,0.09101510483559604,128029
2021-11-16,1931139,1757619,31786,12578771,29670429,22528,8754,69,95637,51347,42249200,146984,0.1532683829532466,141734
2021-11-17,1945300,1766186,31868,12640662,29694288,14161,8567,82,61891,23859,42334950,85750,0.16514285714285715,147246
2021-11-18,1958746,1774560,31988,12704987,29745927,13446,8374,120,64325,51639,42450914,115964,0.1159497775171605,152198
2021-11-19,1981712,1783935,32098,12796645,29811872,22966,9375,110,91658,65945,42608517,157603,0.1457205763849673,165679
2021-11-20,1996124,1787668,32193,12862472,29845206,14412,3733,95,65827,33334,42707678,99161,0.14533939754540595,176263
2021-11-21,2004384,1791442,32304,12898575,29871173,8260,3774,111,36103,25967,42769748,62070,0.13307555985178024,180638
2021-11-22,2018886,1807562,32414,12976721,29918572,14502,16120,110,78146,47399,42895293,125545,0.1155123660838743,178910
2021-11-23,2044787,1820843,32529,13081482,29947886,25901,13281,115,104761,29314,43029368,134075,0.19318292000745851,191415
2021-11-24,2062819,1833558,32622,13182947,29975394,18032,12715,93,101465,27508,43158341,128973,0.1398122087568716,196639
2021-11-25,2090744,1846190,32733,13284001,30010433,27925,12632,111,101054,35039,43294434,136093,0.2051905682143828,211821
2021-11-26,2111108,1859472,32850,13383945,30039531,20364,13282,117,99944,29098,43423476,129042,0.15780908541405123,218786
2021-11-27,2123632,1865234,32945,13458378,30047401,12524,5762,95,74433,7870,43505779,82303,0.15216942274279188,225453
2021-11-28,2132933,1871028,33063,13508266,30057630,9301,5794,118,49888,10229,43565896,60117,0.1547149724703495,228842
2021-11-29,2150537,1893322,33167,13595412,30104999,17604,22294,104,87146,47369,43700411,134515,0.13087016317882763,224048
2021-11-30,2172531,1912446,33287,13709498,30132567,21994,19124,120,114086,27568,43842065,141654,0.155265647281404,226798
2021-12-01,2193669,1920960,33424,13810104,30156780,21138,8514,137,100606,24213,43966884,124819,0.16934921766718208,239285
2021-12-02,2212266,1941246,33546,13911337,30186452,18597,20286,122,101233,29672,44097789,130905,0.1420648561934227,237474
2021-12-03,2229932,1961786,33660,14011194,30210457,17666,20540,114,99857,24005,44221651,123862,0.1426264713955854,234486
2021-12-04,2240908,1970888,33765,14083056,30217382,10976,9102,105,71862,6925,44300438,78787,0.13931232309898842,236255
2021-12-05,2247238,1971110,33870,14122329,30225839,6330,222,105,39273,8457,44348168,47730,0.13262099308610936,242258
2021-12-06,2262782,1971793,33986,14209575,30262387,15544,683,116,87246,36548,44471962,123794,0.1255634360308254,257003
2021-12-07,2282262,1972443,34082,14313560,30284264,19480,650,96,103985,21877,44597824,125862,0.1547726875466781,275737
2021-12-08,2298441,1972936,34129,14396661,30304969,16179,493,47,83101,20705,44701630,103806,0.15585804288769436,291376
