date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active,vaxs_active,vaxs_active_prcs
2022-01-26,2891836,2569982,37238,17739419,32447991,54703,8946,22,144984,21425,50187410,166409,0.3287262107217759,284616,6771823.0,0.6327755661513037
2022-01-27,2926655,2601436,37265,17877747,32488729,34819,31454,27,138328,40738,50366476,179066,0.1944478572146583,287954,6776653.0,0.6332268930664505
2022-01-28,2973933,2626032,37288,18034306,32518277,47278,24596,23,156559,29548,50552583,186107,0.25403665633211003,310613,6782829.0,0.6338039934863154
2022-01-29,2992221,2650848,37315,18138151,32524786,18288,24816,27,103845,6509,50662937,110354,0.16572122442321982,304058,6784480.0,0.6339582669308097
2022-01-30,3016163,2676791,37344,18200765,32533117,23942,25943,29,62614,8331,50733882,70945,0.33747269011205866,302028,6785259.0,0.6340310585802713
2022-01-31,3045720,2703561,37378,18319493,32589748,29557,26770,34,118728,56631,50909241,175359,0.16855137175736631,304781,6789195.0,0.6343988479670245
2022-02-01,3102964,2717724,37422,18475887,32618712,57244,14163,44,156394,28964,51094599,185358,0.3088294004035434,347818,6793230.0,0.634775888153902
2022-02-02,3146306,2734787,37462,18611500,32638295,43342,17063,40,135613,19583,51249795,155196,0.2792726616665378,374057,6797757.0,0.6351989020141234
2022-02-03,3184000,2788482,37502,18745014,32674685,37694,53695,40,133514,36390,51419699,169904,0.22185469441567002,358016,6802255.0,0.6356192060440056
2022-02-04,3212736,2833287,37556,18865932,32701246,28736,44805,54,120918,26561,51567178,147479,0.19484808006563648,341893,6807387.0,0.6360987525716524
2022-02-05,3236745,2873254,37604,18938732,32707276,24009,39967,48,72800,6030,51646008,78830,0.3045667892934162,325887,6807998.0,0.6361558458936306
2022-02-06,3245816,2912780,37650,18978313,32714554,9071,39526,46,39581,7278,51692867,46859,0.19358074222668004,295386,6808317.0,0.6361856540273638
2022-02-07,3275446,2949583,37710,19080120,32763325,29630,36803,60,101807,48771,51843445,150578,0.19677509330712323,288153,6811537.0,0.6364865386374619
2022-02-08,3313253,2965818,37763,19193323,32786891,37807,16235,53,113203,23566,51980214,136769,0.2764296002749161,309672,6814730.0,0.6367849003020714
2022-02-09,3342306,2983730,37808,19281448,32803318,29053,17912,45,88125,16427,52084766,104552,0.2778808631111791,320768,6818106.0,0.6371003619305466
2022-02-10,3364977,3040672,37865,19366216,32835439,22671,56942,57,84768,32121,52201655,116889,0.19395323768703643,286440,6821232.0,0.637392462952648
2022-02-11,3387120,3086610,37923,19448132,32858110,22143,45938,58,81916,22671,52306242,104587,0.21171847361526766,262587,6825154.0,0.6377589441454442
2022-02-12,3398074,3123042,37987,19493992,32862701,10954,36432,64,45860,4591,52356693,50451,0.21712156349725475,237045,6825573.0,0.6377980965217271
2022-02-13,3405270,3156866,38043,19521106,32869239,7196,33824,56,27114,6538,52390345,33652,0.21383573041721146,210361,6826010.0,0.6378389308616691
2022-02-14,3424754,3184766,38091,19597564,32913341,19484,27900,48,76458,44102,52510905,120560,0.16161247511612475,201897,6828124.0,0.6380364681491681
2022-02-15,3453040,3196451,38138,19681418,32934866,28286,11685,47,83854,21525,52616284,105379,0.2684216020269693,218451,6830337.0,0.6382432562367913
2022-02-16,3470035,3209156,38191,19741283,32949001,16995,12705,53,59865,14135,52690284,74000,0.22966216216216218,222688,6832441.0,0.6384398591000354
2022-02-17,3485563,3253906,38247,19799837,32978022,15528,44750,56,58554,29021,52777859,87575,0.1773108763916643,193410,6834787.0,0.6386590750302497
2022-02-18,3499338,3283984,38306,19855682,32998737,13775,30078,59,55845,20715,52854419,76560,0.17992424242424243,177048,6837840.0,0.6389443547552897
2022-02-19,3507561,3307873,38361,19889387,33003056,8223,23889,55,33705,4319,52892443,38024,0.21625815274563434,161327,6838121.0,0.6389706120768541
2022-02-20,3511833,3330132,38410,19908156,33008521,4272,22259,49,18769,5465,52916677,24234,0.17628125773706363,143291,6838270.0,0.6389845349982531
2022-02-21,3525292,3349258,38467,19954465,33029039,13459,19126,57,46309,20518,52983504,66827,0.2014006314812875,137567,6839967.0,0.6391431067943202
2022-02-22,3539506,3357312,38526,19999033,33041921,14214,8054,59,44568,12882,53040954,57450,0.24741514360313316,143668,6841651.0,0.639300463838856
2022-02-23,3550718,3366052,38567,20036793,33053324,11212,8740,41,37760,11403,53090117,49163,0.22805768565791348,146099,6843296.0,0.6394541766287972
2022-02-24,3560757,3397607,38623,20074803,33066012,10039,31555,56,38010,12688,53140815,50698,0.19801570081660025,124527,6844930.0,0.6396068615520581
2022-02-25,3569877,3417193,38668,20111812,33076420,9120,19586,45,37009,10408,53188232,47417,0.19233608199590865,114016,6847019.0,0.6398020627789198
2022-02-26,3575469,3432760,38711,20133959,33080225,5592,15567,43,22147,3805,53214184,25952,0.2154747225647349,103998,6847180.0,0.6398171070094247
