date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active
2021-12-14,2367531,2153090,34931,14848472,30448730,16698,20839,110,96769,22843,45297202,119612,0.1396013777881818,179510
2021-12-15,2379146,2171971,35054,14923938,30471968,11615,18881,123,75466,23238,45395906,98704,0.11767506889285136,172121
2021-12-16,2388638,2189213,35150,15002418,30501394,9492,17242,96,78480,29426,45503812,107906,0.08796545141141364,164275
2021-12-17,2397597,2205784,35236,15079335,30525413,8959,16571,86,76917,24019,45604748,100936,0.08875921375921376,156577
2021-12-18,2403579,2212909,35337,15129110,30535512,5982,7125,101,49775,10099,45664622,59874,0.09990981060226475,155333
2021-12-19,2407320,2219286,35405,15158834,30545529,3741,6377,68,29724,10017,45704363,39741,0.09413452102362799,152629
2021-12-20,2415899,2241649,35482,15232220,30577752,8579,22363,77,73386,32223,45809972,105609,0.08123360698425323,138768
2021-12-21,2427730,2258190,35562,15314753,30598923,11831,16541,80,82533,21171,45913676,103704,0.11408431690195171,133978
2021-12-22,2435419,2272955,35645,15393499,30618155,7689,14765,83,78746,19232,46011654,97978,0.07847680091449101,126819
2021-12-23,2442777,2285495,35702,15482859,30633625,7358,12540,57,89360,15470,46116484,104830,0.07018983115520366,121580
2021-12-24,2444822,2297663,35776,15503622,30637887,2045,12168,74,20763,4262,46141509,25025,0.08171828171828172,111383
2021-12-25,2445910,2302974,35843,15517239,30643183,1088,5311,67,13617,5296,46160422,18913,0.05752656902659546,107093
2021-12-26,2447925,2307831,35918,15538297,30652838,2015,4857,75,21058,9655,46191135,30713,0.06560739751896591,104176
2021-12-27,2454780,2325925,35968,15594140,30675519,6855,18094,50,55843,22681,46269659,78524,0.08729815088380623,92887
2021-12-28,2463857,2338827,36037,15653569,30692329,9077,12902,69,59429,16810,46345898,76239,0.11905979879064521,88993
2021-12-29,2470007,2349302,36107,15697606,30708320,6150,10475,70,44037,15991,46405926,60028,0.10245218897847672,84598
2021-12-30,2475756,2349598,36162,15737171,30722140,5749,296,55,39565,13820,46459311,53385,0.10768942586868971,89996
2021-12-31,2480753,2349937,36205,15772671,30729257,4997,339,43,35500,7117,46501928,42617,0.11725367810967455,94611
2022-01-01,2481843,2350105,36235,15781340,30732613,1090,168,30,8669,3356,46513953,12025,0.09064449064449065,95503
2022-01-02,2483762,2350159,36255,15794631,30742837,1919,54,20,13291,10224,46537468,23515,0.08160748458430789,97348
