date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active,vaxs_active,vaxs_active_prcs
2022-01-03,2496956,2385590,36502,15876052,31888449,9359,12892,60,73448,41939,47764501,115387,0.08110965706708728,74864,5400010.0,0.5045900321040141
2022-01-04,2507136,2394076,36562,15947594,31914307,10180,8486,60,71542,25858,47861901,97400,0.10451745379876796,76498,5451915.0,0.5094401611993971
2022-01-05,2514526,2401722,36602,16001183,31937170,7390,7646,40,53589,22863,47938353,76452,0.09666195782974939,76202,5458519.0,0.5100572549773743
2022-01-06,2521167,2406824,36660,16058449,31961130,6641,5102,58,57266,23960,48019579,81226,0.08175953512422131,77683,5479959.0,0.512060660580014
2022-01-07,2527842,2407750,36706,16126777,31978371,6675,926,46,68328,17241,48105148,85569,0.07800722224169968,83386,5509556.0,0.5148262760474265
2022-01-08,2531805,2409443,36749,16167148,31985999,3963,1693,43,40371,7628,48153147,47999,0.0825642200879185,85613,5510891.0,0.514951021685464
2022-01-09,2534569,2412780,36772,16191008,31994419,2764,3337,23,23860,8420,48185427,32280,0.08562577447335812,85017,5505371.0,0.5144352194967247
2022-01-10,2541931,2422861,36815,16262666,32031951,7362,10081,43,71658,37532,48294617,109190,0.06742375675428153,82255,5508257.0,0.5147048943367069
2022-01-11,2554309,2429600,36853,16340731,32054524,12378,6739,38,78065,22573,48395255,100638,0.12299529004948428,87856,5518243.0,0.5156380103977125
2022-01-12,2565777,2435071,36895,16406105,32075144,11468,5471,42,65374,20620,48481249,85994,0.1333581412656697,93811,5525643.0,0.5163294843463847
2022-01-13,2577470,2440651,36928,16476182,32099229,11693,5580,33,70077,24085,48575411,94162,0.12417960536097364,99891,5537313.0,0.5174199574519259
2022-01-14,2590699,2443899,36961,16557874,32118411,13229,3248,33,81692,19182,48676285,100874,0.1311438031603783,109839,5548013.0,0.5184197914047358
2022-01-15,2599992,2444942,36986,16619189,32124363,9293,1043,25,61315,5952,48743552,67267,0.13815095068904515,118064,5538467.0,0.5175277900109486
2022-01-16,2607238,2449378,37015,16653583,32132209,7246,4436,29,34394,7846,48785792,42240,0.1715435606060606,120845,5523602.0,0.5161387683559469
2022-01-17,2627549,2461491,37043,16745759,32196454,20311,12113,28,92176,64245,48942213,156421,0.12984829402701684,129015,5504264.0,0.5143317787317003
2022-01-18,2656053,2469555,37068,16855469,32228327,28504,8064,25,109710,31873,49083796,141583,0.2013236052350918,149430,5488590.0,0.5128671621544721
2022-01-19,2682076,2476261,37095,16958106,32248621,26023,6706,27,102637,20294,49206727,122931,0.21168785741594878,168720,5475281.0,0.5116235369135425
2022-01-20,2709017,2483005,37114,17064241,32290195,26941,6744,19,106135,41574,49354436,147709,0.1823924066915354,188898,5465585.0,0.5107175191559309
2022-01-21,2735649,2500884,37135,17188042,32319448,26632,17879,21,123801,29253,49507490,153054,0.17400394631959962,197630,5465402.0,0.510700419192065
2022-01-22,2754007,2513834,37157,17275010,32327337,18358,12950,22,86968,7889,49602347,94857,0.19353342399612047,203016,5446342.0,0.5089194065621064
2022-01-23,2766909,2529897,37175,17327199,32335826,12902,16063,18,52189,8489,49663025,60678,0.21263060746893436,199837,5428557.0,0.5072575330246556
2022-01-24,2797305,2553842,37197,17447212,32396207,30396,23945,22,120013,60381,49843419,180394,0.1684978436089892,206266,5413627.0,0.5058624376119966
2022-01-25,2836945,2561162,37212,17594429,32426566,39640,7320,15,147217,30359,50020995,177576,0.22322836419335945,238571,5401541.0,0.5047330924574489
2022-01-26,2891648,2570108,37234,17739413,32447991,54703,8946,22,144984,21425,50187404,166409,0.3287262107217759,284306,5392769.0,0.5039134155009958
