date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active
2021-10-13,1705203,1662616,30578,11075431,28012791,1499,1059,6,31644,40367,39088222,72011,0.020816264181861104,12009
2021-10-14,1706742,1663356,30584,11104629,28068590,1539,740,6,29198,55799,39173219,84997,0.01810652140663788,12802
2021-10-15,1708524,1664185,30594,11136670,28155785,1782,829,10,32041,87195,39292455,119236,0.014945150793384548,13745
2021-10-16,1709682,1664513,30602,11154341,28188497,1158,328,8,17671,32712,39342838,50383,0.022983942996645693,14567
2021-10-17,1710477,1664925,30613,11164600,28212943,795,412,11,10259,24446,39377543,34705,0.022907362051577583,14939
2021-10-18,1713010,1666091,30625,11191844,28268623,2533,1166,12,27244,55680,39460467,82924,0.030546042159085428,16294
2021-10-19,1716260,1667012,30635,11225649,28306918,3250,921,10,33805,38295,39532567,72100,0.04507628294036061,18613
2021-10-20,1719539,1668051,30642,11260090,28354473,3279,1039,7,34441,47555,39614563,81996,0.03998975559783404,20846
2021-10-21,1723183,1669038,30652,11301952,28414810,3644,987,10,41862,60337,39716762,102199,0.035655926183230754,23493
2021-10-22,1727422,1670008,30666,11347342,28508061,4239,970,14,45390,93251,39855403,138641,0.030575370922021623,26748
2021-10-23,1730178,1670484,30679,11377418,28543376,2756,476,13,30076,35315,39920794,65391,0.04214647275618969,29015
2021-10-24,1732016,1671019,30699,11394572,28571499,1838,535,20,17154,28123,39966071,45277,0.04059456236058043,30298
2021-10-25,1736300,1672636,30719,11435004,28635927,4284,1617,20,40432,64428,40070931,104860,0.04085447263017356,32945
2021-10-26,1742588,1674010,30735,11496673,28689262,6288,1374,16,61669,53335,40185935,115004,0.054676359083162325,37843
2021-10-27,1748439,1675562,30757,11560929,28768030,5851,1552,22,64256,78768,40328959,143024,0.04090921803333706,42120
2021-10-28,1752795,1677117,30783,11603164,28799950,4356,1555,26,42235,31920,40403114,74155,0.05874182455667184,44895
2021-10-29,1758548,1678920,30809,11648117,28886934,5753,1803,26,44953,86984,40535051,131937,0.04360414440225259,48819
2021-10-30,1763606,1679743,30832,11686168,28919094,5058,823,23,38051,32160,40605262,70211,0.07203999373317571,53031
2021-10-31,1766374,1680705,30863,11710838,28957154,2768,962,31,24670,38060,40667992,62730,0.0441256177267655,54806
2021-11-01,1773984,1684129,30894,11775071,29006339,7610,3424,31,64233,49185,40781410,113418,0.06709693346735086,58961
2021-11-02,1783909,1687335,30929,11835183,29039863,9925,3206,35,60112,33524,40875046,93636,0.10599555726430006,65645
2021-11-03,1793382,1690850,30974,11878026,29077896,9473,3515,45,42843,38033,40955922,80876,0.11712992729610762,71558
2021-11-04,1801849,1694464,31019,11921716,29119618,8467,3614,45,43690,41722,41041334,85412,0.09913126961082752,76366
2021-11-05,1811095,1698603,31076,11972108,29185349,9246,4139,57,50392,65731,41157457,116123,0.07962246927826529,81416
2021-11-06,1816835,1700663,31126,12007217,29222076,5740,2060,50,35109,36727,41229293,71836,0.07990422629322345,85046
2021-11-07,1819844,1702965,31165,12025507,29246945,3009,2302,39,18290,24869,41272452,43159,0.06971894622210895,85714
2021-11-08,1829123,1709500,31213,12075358,29301910,9279,6535,48,49851,54965,41377268,104816,0.08852656083040757,88410
2021-11-09,1843693,1714970,31275,12144549,29341016,14570,5470,62,69191,39106,41485565,108297,0.13453742947634745,97448
2021-11-10,1857228,1721262,31350,12208694,29382417,13535,6292,75,64145,41401,41591111,105546,0.12823792469634093,104616
2021-11-11,1867657,1724390,31421,12272888,29431385,10429,3128,71,64194,48968,41704273,113162,0.09215991233806402,111846
2021-11-12,1881896,1731831,31489,12345967,29497459,14239,7441,68,73079,66074,41843426,139153,0.10232621646676679,118576
2021-11-13,1891074,1735531,31562,12391958,29531970,9178,3700,73,45991,34511,41923928,80502,0.11400958982385531,123981
2021-11-14,1896744,1739225,31624,12420316,29556138,5670,3694,62,28358,24168,41976454,52526,0.1079465407607661,125895
2021-11-15,1908284,1749505,31716,12487173,29615117,11540,10280,92,66857,58979,42102290,125836,0.09170666581900251,127063
2021-11-16,1930794,1758428,31785,12582628,29665422,22510,8923,69,95455,50305,42248050,145760,0.15443194291986828,140581
