datum_zobrazeni;datum;kraj_kod;incidence14_100;incidence_65_14_100;simple_r;pozit_perc_test;podil_zachycen_hosp
2020-10-01;2020-09-30;CZ010;477.694621200000;202.654817900000;0.937715179968;0.147644391878;
2020-10-01;2020-09-30;CZ020;347.040481700000;193.100752400000;1.046335299073;0.169614202799;
2020-10-01;2020-09-30;CZ031;212.239726800000;106.954305400000;0.898236092265;0.156353330184;
2020-10-01;2020-09-30;CZ032;270.385269300000;157.907928800000;0.957780458383;0.165520116739;
2020-10-01;2020-09-30;CZ041;206.336708900000;187.776263700000;0.753623188405;0.121951219512;
2020-10-01;2020-09-30;CZ042;209.631348400000;122.580125900000;0.938189845474;0.172729120097;
2020-10-01;2020-09-30;CZ051;262.119948600000;74.522278800000;0.910472972972;0.162643331321;
2020-10-01;2020-09-30;CZ052;187.801256900000;101.334092600000;1.123173277661;0.122495446265;
2020-10-01;2020-09-30;CZ053;235.142405600000;142.338690600000;0.995184590690;0.142201834862;
2020-10-01;2020-09-30;CZ063;276.964298600000;145.746037500000;1.150506512301;0.206815816857;
2020-10-01;2020-09-30;CZ064;244.968703500000;145.838571700000;0.958641975308;0.185123375849;
2020-10-01;2020-09-30;CZ071;253.000324300000;131.362889900000;1.238451935081;0.223675310033;
2020-10-01;2020-09-30;CZ072;302.289054200000;167.299878800000;1.320051413881;0.193810152859;
2020-10-01;2020-09-30;CZ080;175.004727000000;95.088216100000;1.124756335282;0.095049831150;
2020-10-02;2020-10-01;CZ010;468.859611600000;207.432534600000;0.972345835982;0.151405662245;
2020-10-02;2020-10-01;CZ020;351.083391500000;207.954656500000;1.075693860386;0.169471313104;
2020-10-02;2020-10-01;CZ031;218.760625500000;108.471387800000;0.959610027855;0.161245026913;
2020-10-02;2020-10-01;CZ032;270.554789800000;142.033586700000;0.971462544589;0.172290172922;
2020-10-02;2020-10-01;CZ041;213.463470200000;204.393632200000;0.780120481927;0.126588465298;
2020-10-02;2020-10-01;CZ042;206.464343700000;141.771963800000;0.917109458023;0.180392976588;
2020-10-02;2020-10-01;CZ051;259.640740100000;81.195915700000;1.012727272727;0.168176328502;
2020-10-02;2020-10-01;CZ052;185.263402100000;101.334092600000;1.197894736842;0.124753343565;
2020-10-02;2020-10-01;CZ053;239.160298600000;148.937173000000;1.047923322683;0.154789995280;
2020-10-02;2020-10-01;CZ063;282.652658900000;160.128870100000;1.153089887640;0.215034049240;
2020-10-02;2020-10-01;CZ064;257.804392400000;166.792389500000;1.040924092409;0.190504952887;
2020-10-02;2020-10-01;CZ071;270.088526300000;149.692595500000;1.231566820276;0.239042933810;
2020-10-02;2020-10-01;CZ072;305.893864000000;181.310213500000;1.372353673723;0.199204627621;
2020-10-02;2020-10-01;CZ080;183.251023000000;107.129955200000;1.230320699708;0.101296207393;
2020-10-03;2020-10-02;CZ010;472.257692300000;215.395395800000;0.962252280591;0.148668351477;
2020-10-03;2020-10-02;CZ020;359.602379800000;225.153913800000;1.059325477448;0.169627171579;
2020-10-03;2020-10-02;CZ031;228.231454600000;119.090964200000;1.016643550624;0.164128974473;
2020-10-03;2020-10-02;CZ032;282.590748500000;155.401453700000;0.991715976331;0.166501092787;
2020-10-03;2020-10-02;CZ041;210.069774300000;206.055369000000;0.913333333333;0.139938712972;
2020-10-03;2020-10-02;CZ042;222.786598600000;160.344710100000;0.931382441977;0.193257956448;
