date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active,vaxs_active,vaxs_active_prcs
2021-11-11,1870410,1722763,31424,12268756,29434149,10454,3001,71,64216,49383,41702905,113599,0.09202545797058073,116223,5367196.0,0.5015238123537801
2021-11-12,1884670,1730034,31492,12341884,29500808,14260,7271,68,73128,66659,41842692,139787,0.10201234735705036,123144,5400409.0,0.5046273156317871
2021-11-13,1893853,1733694,31566,12387903,29535397,9183,3660,74,46019,34589,41923300,80608,0.11392169511710996,128593,5406348.0,0.5051822701968094
2021-11-14,1899551,1737378,31628,12416275,29559633,5698,3684,62,28372,24236,41975908,52608,0.10831052311435523,130545,5410296.0,0.5055511808926686
2021-11-15,1911113,1747537,31721,12483147,29619810,11562,10159,93,66872,60177,42102957,127049,0.09100425819959228,131855,5436392.0,0.5079896544284187
2021-11-16,1933653,1756309,31791,12578788,29671332,22540,8772,70,95641,51522,42250120,147163,0.15316349897732445,145553,5461836.0,0.5103672035027453
2021-11-17,1947850,1764883,31873,12640681,29695281,14197,8574,82,61893,23949,42335962,85842,0.16538524265511056,151094,5454198.0,0.5096534902568051
2021-11-18,1961368,1773072,31993,12705044,29747519,13518,8189,120,64363,52238,42452563,116601,0.115933825610415,156303,5465655.0,0.5107240601257156
2021-11-19,1984340,1782249,32106,12796709,29813877,22972,9177,113,91665,66358,42610586,158023,0.1453712434265898,169985,5481361.0,0.5121916668605597
2021-11-20,1998754,1785898,32202,12862537,29847231,14414,3649,96,65828,33354,42709768,99182,0.1453287894980944,180654,5479785.0,0.5120444015979776
2021-11-21,2007032,1789635,32315,12898652,29873218,8278,3737,113,36115,25987,42771870,62102,0.13329683424044314,185082,5476396.0,0.5117277252179708
2021-11-22,2021550,1805556,32426,12976812,29921127,14518,15921,111,78160,47909,42897939,126069,0.1151591588733154,183568,5479650.0,0.5120317868705356
2021-11-23,2047462,1818717,32541,13081588,29951131,25912,13161,115,104776,30004,43032719,134780,0.19225404362665083,196204,5486194.0,0.512643274102983
2021-11-24,2065508,1831331,32634,13183063,29978872,18046,12614,93,101475,27741,43161935,129216,0.13965762753838534,201543,5493897.0,0.5133630611065807
2021-11-25,2093445,1843875,32748,13284131,30014499,27937,12544,114,101068,35627,43298630,136695,0.20437470280551592,216822,5496663.0,0.5136215228555033
2021-11-26,2113827,1856983,32866,13384086,30043867,20382,13108,118,99955,29368,43427953,129323,0.15760537568723273,223978,5505909.0,0.5144854915216417
2021-11-27,2126355,1862740,32961,13458530,30051767,12528,5757,95,74444,7900,43510297,82344,0.1521422325852521,230654,5501383.0,0.5140625711038457
2021-11-28,2135662,1868560,33081,13508423,30062042,9307,5820,120,49893,10275,43570465,60168,0.15468355271905332,234021,5496900.0,0.513643668710346
2021-11-29,2153279,1890822,33189,13595577,30110207,17617,22262,108,87154,48165,43705784,135319,0.1301886653019901,229268,5502969.0,0.5142107707906827
2021-11-30,2175303,1909956,33309,13709676,30138074,22024,19134,120,114099,27867,43847750,141966,0.1551357367256949,232038,5517821.0,0.5155985776941531
2021-12-01,2196456,1918376,33449,13810312,30163498,21153,8420,140,100636,25424,43973810,126060,0.16780104712041885,244631,5541895.0,0.5178481106455498
2021-12-02,2215079,1938763,33574,13911565,30194247,18623,20387,125,101253,30749,44105812,132002,0.1410811957394585,242742,5569908.0,0.5204657133109764
2021-12-03,2232764,1959230,33693,14011478,30219324,17685,20467,119,99913,25077,44230802,124990,0.14149131930554446,239841,5606954.0,0.5239273814059104
2021-12-04,2243746,1968356,33802,14083351,30226696,10982,9126,109,71873,7372,44310047,79245,0.13858287589122342,241588,5617807.0,0.5249415120498213
2021-12-05,2250080,1976805,33912,14122629,30235396,6334,8449,110,39278,8700,44358025,47978,0.1320188419692359,239363,5623143.0,0.5254401208322692
2021-12-06,2265660,2003742,34035,14209891,30275552,15580,26937,123,87262,40156,44485443,127418,0.1222747178577595,227883,5648088.0,0.5277710421362732
2021-12-07,2285193,2028615,34145,14314115,30299206,19533,24873,110,104224,23654,44613321,127878,0.1527471496269882,222433,5685353.0,0.531253174122391
2021-12-08,2301402,2049394,34258,14402912,30323373,16209,20779,113,88797,24167,44726285,112964,0.1434881909280833,217750,5710961.0,0.5336460477544991
2021-12-09,2315666,2068862,34372,14490515,30352156,14264,19468,114,87603,28783,44842671,116386,0.12255769594281099,212432,5736355.0,0.5360189247075509
2021-12-10,2328066,2087923,34492,14577733,30375266,12400,19061,120,87218,23110,44952999,110328,0.11239213980131971,205651,5763743.0,0.5385781258570422
2021-12-11,2337151,2096217,34592,14640412,30382370,9085,8294,100,62679,7104,45022782,69783,0.13018930111918375,206342,5773614.0,0.5395004960391158
2021-12-12,2341280,2103870,34715,14668794,30390678,4129,7653,123,28382,8308,45059472,36690,0.11253747615153993,202695,5774977.0,0.5396278580650672
2021-12-13,2353185,2130885,34829,14751747,30427554,11905,27015,114,82953,36876,45179301,119829,0.09934990695073813,187471,5776097.0,0.5397325135816229
2021-12-14,2369892,2151572,34943,14848526,30450752,16707,20687,114,96779,23198,45299278,119977,0.13925168990723222,183377,5791909.0,0.5412100252135696
2021-12-15,2381509,2170323,35067,14924010,30474321,11617,18751,124,75484,23569,45398331,99053,0.11728064773404137,176119,5802222.0,0.5421736969477126
2021-12-16,2391008,2187448,35164,15002497,30504149,9499,17125,97,78487,29828,45506646,108315,0.08769791810921848,168396,5810579.0,0.5429545952975847
2021-12-17,2399970,2203885,35252,15079421,30528755,8962,16437,88,76924,24606,45608176,101530,0.08826947700187136,160833,5822860.0,0.5441021617251042
2021-12-18,2405955,2210999,35355,15129202,30538939,5985,7114,103,49781,10184,45668141,59965,0.0998082214625198,159601,5823543.0,0.5441659829017181
