date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active
2021-11-11,1868238,1724077,31426,12268756,29434149,10448,3003,71,64216,49383,41702905,113599,0.09197264060423067,112735
2021-11-12,1882495,1731349,31494,12341884,29500808,14257,7272,68,73128,66659,41842692,139787,0.10199088613390372,119652
2021-11-13,1891675,1735008,31568,12387903,29535397,9180,3659,74,46019,34589,41923300,80608,0.1138844779674474,125099
2021-11-14,1897367,1738693,31630,12416275,29559633,5692,3685,62,28372,24236,41975908,52608,0.10819647201946472,127044
2021-11-15,1908928,1748846,31723,12483147,29619810,11561,10153,93,66872,60177,42102957,127049,0.09099638722067864,128359
2021-11-16,1931461,1757617,31792,12578788,29671332,22533,8771,69,95641,51522,42250120,147163,0.15311593267329424,142052
2021-11-17,1945639,1766192,31874,12640681,29695281,14178,8575,82,61893,23949,42335962,85842,0.16516390578038723,147573
2021-11-18,1959138,1774373,31994,12705044,29747519,13499,8181,120,64363,52238,42452563,116601,0.11577087675062821,152771
2021-11-19,1982106,1783549,32107,12796709,29813877,22968,9176,113,91665,66358,42610586,158023,0.14534593065566404,166450
2021-11-20,1996521,1787200,32203,12862537,29847231,14415,3651,96,65828,33354,42709768,99182,0.14533887197273698,177118
2021-11-21,2004793,1790938,32316,12898652,29873218,8272,3738,113,36115,25987,42771870,62102,0.13320021899455733,181539
2021-11-22,2019304,1806859,32427,12976812,29921127,14511,15921,111,78160,47909,42897939,126069,0.11510363372438903,180018
2021-11-23,2045214,1820015,32542,13081588,29951131,25910,13156,115,104776,30004,43032719,134780,0.19223920462976704,192657
2021-11-24,2063258,1832628,32635,13183063,29978872,18044,12613,93,101475,27741,43161935,129216,0.1396421495789995,197995
2021-11-25,2091193,1845172,32749,13284131,30014499,27935,12544,114,101068,35627,43298630,136695,0.20436007169245402,213272
2021-11-26,2111569,1858282,32866,13384086,30043867,20376,13110,117,99955,29368,43427953,129323,0.1575589802278017,220421
2021-11-27,2124097,1864038,32961,13458530,30051767,12528,5756,95,74444,7900,43510297,82344,0.1521422325852521,227098
2021-11-28,2133401,1869855,33081,13508423,30062042,9304,5817,120,49893,10275,43570465,60168,0.15463369232814786,230465
2021-11-29,2151010,1892093,33189,13595577,30110207,17609,22238,108,87154,48165,43705784,135319,0.13012954574006608,225728
2021-11-30,2173025,1911215,33309,13709676,30138074,22015,19122,120,114099,27867,43847750,141966,0.15507234126480987,228501
2021-12-01,2194174,1919619,33448,13810312,30163453,21149,8404,139,100636,25379,43973765,126015,0.16782922667936356,241107
2021-12-02,2212789,1939973,33572,13911564,30194178,18615,20354,124,101252,30725,44105742,131977,0.14104730369685628,239244
2021-12-03,2230465,1960423,33691,14011474,30219230,17676,20450,119,99910,25052,44230704,124962,0.14145100110433573,236351
2021-12-04,2241447,1969550,33800,14083347,30226593,10982,9127,109,71873,7363,44309940,79236,0.13859861679034782,238097
