date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active
2021-10-26,1742859,1673943,30735,11492405,28689282,6289,1374,16,61667,53335,40181687,115002,0.054686005460774595,38181
2021-10-27,1748724,1675495,30757,11556661,28768050,5865,1552,22,64256,78768,40324711,143024,0.04100710370287504,42472
2021-10-28,1753080,1677050,30783,11598896,28799970,4356,1555,26,42235,31920,40398866,74155,0.05874182455667184,45247
2021-10-29,1758833,1678853,30809,11643848,28886954,5753,1803,26,44952,86984,40530802,131936,0.043604474896919716,49171
2021-10-30,1763891,1679676,30832,11681898,28919114,5058,823,23,38050,32160,40601012,70210,0.07204101979774961,53383
2021-10-31,1766680,1680638,30863,11706567,28957174,2789,962,31,24669,38060,40663741,62729,0.044461094549570375,55179
2021-11-01,1774292,1684065,30894,11770799,29006359,7612,3427,31,64232,49185,40777158,113417,0.06711515910313269,59333
2021-11-02,1784229,1687271,30929,11830912,29040045,9937,3206,35,60113,33686,40870957,93799,0.10593929572809944,66029
2021-11-03,1793709,1690791,30974,11873756,29078149,9480,3520,45,42844,38104,40951905,80948,0.11711222019073973,71944
2021-11-04,1802185,1694404,31019,11917447,29120505,8476,3613,45,43691,42356,41037952,86047,0.09850430578637256,76762
2021-11-05,1811435,1698548,31076,11967844,29186327,9250,4144,57,50397,65822,41154171,116219,0.07959111677092386,81811
2021-11-06,1817177,1700612,31127,12002954,29223071,5742,2064,51,35110,36744,41226025,71854,0.07991204386672976,85438
2021-11-07,1820188,1702916,31166,12021245,29247970,3011,2304,39,18291,24899,41269215,43190,0.06971521185459598,86106
2021-11-08,1829473,1709455,31214,12071098,29303586,9285,6539,48,49853,55616,41374684,105469,0.08803534687917777,88804
2021-11-09,1844044,1714937,31276,12140389,29342920,14571,5482,62,69291,39334,41483309,108625,0.13414039125431532,97831
2021-11-10,1857598,1721115,31351,12204540,29384766,13554,6178,75,64151,41846,41589306,105997,0.12787154353425098,105132
2021-11-11,1868039,1724118,31422,12268756,29434149,10441,3003,71,64216,49383,41702905,113599,0.09191102034348894,112499
2021-11-12,1882285,1731388,31490,12341884,29500808,14246,7270,68,73128,66659,41842692,139787,0.10191219498236603,119407
