date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active,vaxs_active,vaxs_active_prcs
2021-11-08,1831544,1708237,31215,12071098,29303586,9288,6540,48,49853,55616,41374684,105469,0.08806379125619851,92092,5284737.0,0.4938186433897847
2021-11-09,1846127,1713722,31278,12140389,29342920,14583,5485,63,69291,39334,41483309,108625,0.13425086306098966,101127,5311689.0,0.4963371036417597
2021-11-10,1859698,1719897,31353,12204540,29384766,13571,6175,75,64151,41846,41589306,105997,0.12803192543185185,108448,5338756.0,0.4988663097726667
2021-11-11,1870152,1722899,31424,12268756,29434149,10454,3002,71,64216,49383,41702905,113599,0.09202545797058073,115829,5367285.0,0.5015321287296493
2021-11-12,1884412,1730170,31492,12341884,29500808,14260,7271,68,73128,66659,41842692,139787,0.10201234735705036,122750,5400496.0,0.5046354451228053
2021-11-13,1893595,1733830,31566,12387903,29535397,9183,3660,74,46019,34589,41923300,80608,0.11392169511710996,128199,5406434.0,0.5051903062454021
2021-11-14,1899293,1737514,31628,12416275,29559633,5698,3684,62,28372,24236,41975908,52608,0.10831052311435523,130151,5410385.0,0.5055594972685378
2021-11-15,1910855,1747673,31721,12483147,29619810,11562,10159,93,66872,60177,42102957,127049,0.09100425819959228,131461,5436479.0,0.507997783919437
2021-11-16,1933394,1756444,31791,12578788,29671332,22539,8771,70,95641,51522,42250120,147163,0.15315670379103444,145159,5461918.0,0.510374865781636
2021-11-17,1947590,1765018,31873,12640681,29695281,14196,8574,82,61893,23949,42335962,85842,0.1653735933459146,150699,5454278.0,0.5096609656508447
2021-11-18,1961108,1773207,31993,12705044,29747519,13518,8189,120,64363,52238,42452563,116601,0.115933825610415,155908,5465731.0,0.5107311617500533
2021-11-19,1984080,1782384,32106,12796709,29813877,22972,9177,113,91665,66358,42610586,158023,0.1453712434265898,169590,5481444.0,0.5121994225818759
2021-11-20,1998494,1786034,32202,12862537,29847231,14414,3650,96,65828,33354,42709768,99182,0.1453287894980944,180258,5479869.0,0.5120522507617193
2021-11-21,2006772,1789771,32315,12898652,29873218,8278,3737,113,36115,25987,42771870,62102,0.13329683424044314,184686,5476478.0,0.5117353874968615
2021-11-22,2021290,1805692,32426,12976812,29921127,14518,15921,111,78160,47909,42897939,126069,0.1151591588733154,183172,5479730.0,0.5120392622645753
2021-11-23,2047202,1818853,32541,13081588,29951131,25912,13161,115,104776,30004,43032719,134780,0.19225404362665083,195808,5486274.0,0.5126507494970228
2021-11-24,2065248,1831467,32634,13183063,29978872,18046,12614,93,101475,27741,43161935,129216,0.13965762753838534,201147,5493970.0,0.5133698824036419
2021-11-25,2093185,1844011,32748,13284131,30014499,27937,12544,114,101068,35627,43298630,136695,0.20437470280551592,216426,5496728.0,0.5136275966131606
2021-11-26,2113566,1857120,32866,13384086,30043867,20381,13109,118,99955,29368,43427953,129323,0.1575976431106609,223580,5505968.0,0.514491004624746
2021-11-27,2126094,1862877,32961,13458530,30051767,12528,5757,95,74444,7900,43510297,82344,0.1521422325852521,230256,5501441.0,0.5140679907645245
2021-11-28,2135400,1868697,33081,13508423,30062042,9306,5820,120,49893,10275,43570465,60168,0.1546669325887515,233622,5496957.0,0.5136489949285993
2021-11-29,2153017,1890959,33189,13595577,30110207,17617,22262,108,87154,48165,43705784,135319,0.1301886653019901,228869,5503021.0,0.5142156297968085
2021-11-30,2175041,1910093,33309,13709676,30138074,22024,19134,120,114099,27867,43847750,141966,0.1551357367256949,231639,5517866.0,0.5156027826033004
2021-12-01,2196194,1918512,33449,13810312,30163498,21153,8419,140,100636,25424,43973810,126060,0.16780104712041885,244233,5541937.0,0.5178520352274206
2021-12-02,2214817,1938900,33574,13911565,30194247,18623,20388,125,101253,30749,44105812,132002,0.1410811957394585,242343,5569950.0,0.5204696378928472
2021-12-03,2232502,1959366,33693,14011478,30219324,17685,20466,119,99913,25077,44230802,124990,0.14149131930554446,239443,5606984.0,0.5239301846786754
2021-12-04,2243484,1968492,33802,14083351,30226696,10982,9126,109,71873,7372,44310047,79245,0.13858287589122342,241190,5617839.0,0.5249445022074372
2021-12-05,2249818,1976941,33912,14122629,30235396,6334,8449,110,39278,8700,44358025,47978,0.1320188419692359,238965,5623177.0,0.5254432978747361
2021-12-06,2265398,2003878,34035,14209891,30275552,15580,26937,123,87262,40156,44485443,127418,0.1222747178577595,227485,5648110.0,0.5277730978696342
2021-12-07,2284931,2028751,34145,14314115,30299206,19533,24873,110,104224,23654,44613321,127878,0.1527471496269882,222035,5685372.0,0.5312549495284755
2021-12-08,2301139,2049531,34258,14402912,30323373,16208,20780,113,88797,24167,44726285,112964,0.14347933855033462,217350,5710967.0,0.5336466084090521
2021-12-09,2315403,2068999,34372,14490515,30352156,14264,19468,114,87603,28783,44842671,116386,0.12255769594281099,212032,5736356.0,0.5360190181499764
2021-12-10,2327803,2088059,34492,14577733,30375266,12400,19060,120,87218,23110,44952999,110328,0.11239213980131971,205252,5763744.0,0.5385782192994677
2021-12-11,2336888,2096353,34592,14640412,30382370,9085,8294,100,62679,7104,45022782,69783,0.13018930111918375,205943,5773617.0,0.5395007763663923
2021-12-12,2341017,2104005,34715,14668794,30390678,4129,7652,123,28382,8308,45059472,36690,0.11253747615153993,202297,5774983.0,0.5396284187196201
2021-12-13,2352921,2131021,34829,14751747,30427554,11904,27016,114,82953,36876,45179301,119829,0.09934156172545879,187071,5776103.0,0.5397330742361759
2021-12-14,2369628,2151708,34942,14848526,30450752,16707,20687,113,96779,23198,45299278,119977,0.13925168990723222,182978,5791909.0,0.5412100252135696
2021-12-15,2381245,2170459,35066,14924010,30474321,11617,18751,124,75484,23569,45398331,99053,0.11728064773404137,175720,5802216.0,0.5421731362931596
2021-12-16,2390744,2187584,35163,15002497,30504149,9499,17125,97,78487,29828,45506646,108315,0.08769791810921848,167997,5810576.0,0.5429543149703082
2021-12-17,2399706,2204022,35251,15079421,30528755,8962,16438,88,76924,24606,45608176,101530,0.08826947700187136,160433,5822848.0,0.5441010404159982
2021-12-18,2405690,2211137,35354,15129202,30538939,5984,7115,103,49781,10184,45668141,59965,0.0997915450679563,159199,5823529.0,0.5441646747077612
2021-12-19,2409434,2217540,35422,15158926,30549035,3744,6403,68,29724,10096,45707961,39820,0.09402310396785535,156472,5819310.0,0.5437704411145925
2021-12-20,2418033,2239889,35501,15232318,30582391,8599,22349,79,73392,33356,45814709,106748,0.08055420242065425,142643,5819596.0,0.5437971656482844
2021-12-21,2429877,2256410,35582,15314879,30604329,11844,16521,81,82561,21938,45919208,104499,0.11334079751959349,137885,5817572.0,0.54360803817908
2021-12-22,2437572,2271177,35666,15393635,30624503,7695,14767,84,78756,20174,46018138,98930,0.07778227029212574,130729,5801724.0,0.5421271626198154
2021-12-23,2444932,2283659,35724,15483003,30640808,7360,12482,58,89368,16305,46123811,105673,0.06964882231033472,125549,5744253.0,0.5367569329841203
2021-12-24,2446977,2295900,35802,15503769,30645364,2045,12241,78,20766,4556,46149133,25322,0.08075981360082142,115275,5658476.0,0.5287417220523283
2021-12-25,2448067,2301281,35870,15517386,30650787,1090,5381,68,13617,5423,46168173,19040,0.05724789915966386,110916,5479813.0,0.5120470179858915
2021-12-26,2450082,2306208,35954,15538447,30660597,2015,4927,84,21061,9810,46199044,30871,0.06527161413624437,107920,5454231.0,0.5096565738568464
2021-12-27,2456944,2324450,36005,15594291,30684999,6862,18242,51,55844,24402,46279290,80246,0.08551205044488198,96489,5569395.0,0.5204177773466967
2021-12-28,2466022,2337433,36077,15653719,30702628,9078,12983,72,59428,17629,46356347,77057,0.1178088947143024,92512,5546593.0,0.5182871031605312
2021-12-29,2472181,2347967,36152,15697769,30720173,6159,10534,75,44050,17545,46417942,61595,0.09999188245799172,88062,5515982.0,0.5154267370736654
2021-12-30,2477937,2356737,36210,15737349,30736726,5756,8770,58,39580,16553,46474075,56133,0.10254217661625069,84990,5474351.0,0.511536635457831
2021-12-31,2482934,2365376,36265,15772857,30745136,4997,8639,55,35508,8410,46517993,43918,0.11378022678628352,81293,5394576.0,0.5040822659638675
2022-01-01,2484027,2369740,36310,15781562,30749345,1093,4364,45,8705,4209,46530907,12914,0.08463682824841258,77977,5360971.0,0.500942133255066
2022-01-02,2485958,2373663,36361,15801157,30760895,1931,3923,51,19595,11550,46562052,31145,0.062000321078824853,75934,5351907.0,0.5000951711103679
2022-01-03,2495315,2386555,36422,15874605,30801658,9357,12892,61,73448,40763,46676263,114211,0.0819273099788987,72338,5388310.0,0.503496755725708
2022-01-04,2505494,2395043,36483,15946144,30827160,10179,8488,61,71539,25502,46773304,97041,0.10489380777197267,73968,5438176.0,0.5081563557155041
2022-01-05,2512882,2402690,36522,15999727,30849882,7388,7647,39,53583,22722,46849609,76305,0.09682196448463404,73670,5442136.0,0.5085263877204692
2022-01-06,2519522,2407789,36580,16056992,30873407,6640,5099,58,57265,23525,46930399,80790,0.08218838965218468,75153,5461206.0,0.5103083347746827
2022-01-07,2526193,2408707,36625,16125320,30890522,6671,918,45,68328,17115,47015842,85443,0.07807544210760389,80861,5486874.0,0.5127068149523205
2022-01-08,2530155,2410399,36668,16165691,30898121,3962,1692,43,40371,7599,47063812,47970,0.08259328747133625,83088,5487793.0,0.5127926885413516
2022-01-09,2532919,2413736,36691,16189551,30906521,2764,3337,23,23860,8400,47096072,32260,0.08567885926844389,82492,5482051.0,0.5122561421341522
