date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active
2021-10-22,1727640,1669959,30666,11343080,28508081,4239,970,14,45389,93251,39851161,138640,0.030575591459896134,27015
2021-10-23,1730396,1670435,30679,11373156,28543396,2756,476,13,30076,35315,39916552,65391,0.04214647275618969,29282
2021-10-24,1732234,1670970,30699,11390310,28571519,1838,535,20,17154,28123,39961829,45277,0.04059456236058043,30565
2021-10-25,1736520,1672586,30719,11430738,28635947,4286,1616,20,40428,64428,40066685,104856,0.04087510490577554,33215
2021-10-26,1742809,1673960,30735,11492405,28689282,6289,1374,16,61667,53335,40181687,115002,0.054686005460774595,38114
2021-10-27,1748673,1675512,30757,11556661,28768050,5864,1552,22,64256,78768,40324711,143024,0.041000111869336615,42404
2021-10-28,1753029,1677067,30783,11598896,28799970,4356,1555,26,42235,31920,40398866,74155,0.05874182455667184,45179
2021-10-29,1758783,1678870,30809,11643848,28886954,5754,1803,26,44952,86984,40530802,131936,0.04361205432937182,49104
2021-10-30,1763841,1679693,30832,11681898,28919114,5058,823,23,38050,32160,40601012,70210,0.07204101979774961,53316
2021-10-31,1766630,1680655,30863,11706567,28957174,2789,962,31,24669,38060,40663741,62729,0.044461094549570375,55112
2021-11-01,1774241,1684082,30894,11770799,29006359,7611,3427,31,64232,49185,40777158,113417,0.06710634208275655,59265
2021-11-02,1784178,1687288,30929,11830912,29040045,9937,3206,35,60113,33686,40870957,93799,0.10593929572809944,65961
2021-11-03,1793658,1690808,30974,11873756,29078149,9480,3520,45,42844,38104,40951905,80948,0.11711222019073973,71876
2021-11-04,1802133,1694421,31019,11917447,29120505,8475,3613,45,43691,42356,41037952,86047,0.09849268423071113,76693
2021-11-05,1811382,1698565,31076,11967844,29186327,9249,4144,57,50397,65822,41154171,116219,0.07958251232586755,81741
2021-11-06,1817124,1700629,31127,12002954,29223071,5742,2064,51,35110,36744,41226025,71854,0.07991204386672976,85368
2021-11-07,1820135,1702934,31166,12021245,29247970,3011,2305,39,18291,24899,41269215,43190,0.06971521185459598,86035
2021-11-08,1829420,1709474,31214,12071098,29303586,9285,6540,48,49853,55616,41374684,105469,0.08803534687917777,88732
2021-11-09,1843991,1714946,31276,12140389,29342920,14571,5472,62,69291,39334,41483309,108625,0.13414039125431532,97769
2021-11-10,1857542,1721116,31351,12204540,29384766,13551,6170,75,64151,41846,41589306,105997,0.12784324084643905,105075
2021-11-11,1867982,1724117,31422,12268756,29434142,10440,3001,71,64216,49376,41702898,113592,0.09190788083667864,112443
2021-11-12,1882228,1731378,31490,12341884,29500738,14246,7261,68,73128,66596,41842622,139724,0.1019581460593742,119360
2021-11-13,1891407,1735034,31564,12387903,29535317,9179,3656,74,46019,34579,41923220,80598,0.1138862006501402,124809
2021-11-14,1897087,1738718,31626,12416273,29559543,5680,3684,62,28370,24226,41975816,52596,0.10799300327021066,126743
2021-11-15,1908639,1748861,31718,12483142,29619638,11552,10143,92,66869,60095,42102780,126964,0.09098642134778362,128060
2021-11-16,1931167,1757615,31787,12578781,29671102,22528,8754,69,95639,51464,42249883,147103,0.15314439542361474,141765
2021-11-17,1945330,1766182,31869,12640672,29694971,14163,8567,82,61891,23869,42335643,85760,0.16514692164179104,147279
2021-11-18,1958797,1774348,31989,12705002,29746656,13467,8166,120,64330,51685,42451658,116015,0.11607981726500884,152460
2021-11-19,1981764,1783741,32099,12796661,29812757,22967,9393,110,91659,66101,42609418,157760,0.14558189655172413,165924
2021-11-20,1996177,1787479,32194,12862488,29846096,14413,3738,95,65827,33339,42708584,99166,0.1453421535606962,176504
2021-11-21,2004438,1791260,32305,12898594,29872072,8261,3781,111,36106,25976,42770666,62082,0.1330659450404304,180873
2021-11-22,2018940,1807398,32415,12976742,29919574,14502,16138,110,78148,47502,42896316,125650,0.1154158376442499,179127
2021-11-23,2044842,1820710,32531,13081504,29949080,25902,13312,116,104762,29506,43030584,134268,0.19291268209848958,191601
2021-11-24,2062875,1833448,32624,13182970,29976649,18033,12738,93,101466,27569,43159619,129035,0.1397527802534196,196803
2021-11-25,2090803,1846104,32735,13284025,30011764,27928,12656,111,101055,35115,43295789,136170,0.20509657046339136,211964
2021-11-26,2111167,1859402,32852,13383971,30040943,20364,13298,117,99946,29179,43424914,129125,0.1577076476282672,218913
2021-11-27,2123691,1865174,32947,13458404,30048816,12524,5772,95,74433,7873,43507220,82306,0.15216387626661482,225570
2021-11-28,2132992,1870981,33066,13508292,30059066,9301,5807,119,49888,10250,43567358,60138,0.15466094648974027,228945
2021-11-29,2150596,1893293,33171,13595438,30106675,17604,22312,105,87146,47609,43702113,134755,0.130637082111981,224132
