date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active
2021-11-15,1908679,1748874,31719,12483144,29619758,11553,10144,93,66869,60134,42102902,127003,0.09096635512546948,128086
2021-11-16,1931209,1757629,31788,12578784,29671250,22530,8755,69,95640,51492,42250034,147132,0.1531278036049262,141792
2021-11-17,1945376,1766195,31870,12640675,29695127,14167,8566,82,61891,23877,42335802,85768,0.16517815502285235,147311
2021-11-18,1958851,1774362,31990,12705014,29747012,13475,8167,120,64339,51885,42452026,116224,0.11593990914096916,152499
2021-11-19,1981818,1783525,32101,12796677,29813242,22967,9163,111,91663,66230,42609919,157893,0.14545926671860057,166192
2021-11-20,1996230,1787170,32197,12862505,29846588,14412,3645,96,65828,33346,42709093,99174,0.14532034605844274,176863
2021-11-21,2004491,1790964,32309,12898611,29872568,8261,3794,112,36106,25980,42771179,62086,0.13305737203234225,181218
2021-11-22,2018994,1807123,32419,12976759,29920134,14503,16159,110,78148,47566,42896893,125714,0.1153650349205339,179452
2021-11-23,2044897,1820464,32535,13081524,29949659,25903,13341,116,104765,29525,43031183,134290,0.1928885248343138,191898
2021-11-24,2062932,1833229,32628,13182994,29977256,18035,12765,93,101470,27597,43160250,129067,0.13973362672100537,197075
2021-11-25,2090862,1845910,32741,13284050,30012392,27930,12681,113,101056,35136,43296442,136192,0.205078125,212211
2021-11-26,2111228,1859242,32858,13383996,30041624,20366,13332,117,99946,29232,43425620,129178,0.15765842480917802,219128
2021-11-27,2123752,1865028,32953,13458430,30049505,12524,5786,95,74434,7881,43507935,82315,0.1521472392638037,225771
2021-11-28,2133054,1870848,33072,13508319,30059759,9302,5820,119,49889,10254,43568078,60143,0.15466471576077018,229134
2021-11-29,2150656,1893191,33177,13595466,30107502,17602,22343,105,87147,47743,43702968,134890,0.1304915116020461,224288
2021-11-30,2172649,1912364,33297,13709553,30135208,21993,19173,120,114087,27706,43844761,141793,0.15510638748034106,226988
2021-12-01,2193787,1920913,33434,13810161,30159691,21138,8549,137,100608,24483,43969852,125091,0.16898098184521668,239440
2021-12-02,2212384,1941249,33557,13911392,30189912,18597,20336,123,101231,30221,44101304,131452,0.14147369381979735,237578
2021-12-03,2230052,1961795,33675,14011250,30214681,17668,20546,118,99858,24769,44225931,124627,0.14176703282595265,234582
2021-12-04,2241029,1970899,33782,14083112,30221963,10977,9104,107,71862,7282,44305075,79144,0.1386965531183665,236348
2021-12-05,2247359,1979290,33890,14122384,30230521,6330,8391,108,39272,8558,44352905,47830,0.13234371733221828,234179
2021-12-06,2262898,2006164,34010,14209633,30268575,15539,26874,120,87249,38054,44478208,125303,0.12401139637518654,222724
2021-12-07,2282379,2030977,34111,14313773,30291533,19481,24813,101,104140,22958,44605306,127098,0.15327542526239596,217291
2021-12-08,2298566,2031633,34218,14402528,30314158,16187,656,107,88755,22625,44716686,111380,0.1453312982582151,232715
2021-12-09,2312809,2032220,34319,14490100,30339524,14243,587,101,87572,25366,44829624,112938,0.12611344277391134,246270
2021-12-10,2325209,2032841,34412,14577303,30360346,12400,621,93,87203,20822,44937649,108025,0.11478824346216154,257956
2021-12-11,2334289,2033057,34451,14637003,30366386,9080,216,39,59700,6040,45003389,65740,0.13811986613933677,266781
