date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active
2021-11-28,2133039,1870899,33072,13508315,30059591,9302,5820,119,49889,10253,43567906,60142,0.1546672874197732,229068
2021-11-29,2150642,1893232,33177,13595462,30107310,17603,22333,105,87147,47719,43702772,134866,0.13052214790977712,224233
2021-11-30,2172635,1912392,33297,13709548,30135006,21993,19160,120,114086,27696,43844554,141782,0.155118421238239,226946
2021-12-01,2193773,1920935,33434,13810156,30159481,21138,8543,137,100608,24475,43969637,125083,0.16899178945180401,239404
2021-12-02,2212370,1941269,33557,13911387,30189654,18597,20334,123,101231,30173,44101041,131404,0.1415253721347904,237544
2021-12-03,2230037,1961812,33675,14011245,30214388,17667,20543,118,99858,24734,44225633,124592,0.14179883138564273,234550
2021-12-04,2241014,1970920,33782,14083107,30221663,10977,9108,107,71862,7275,44304770,79137,0.13870882141097085,236312
2021-12-05,2247344,1979313,33890,14122379,30230214,6330,8393,108,39272,8551,44352593,47823,0.13236308889028292,234141
2021-12-06,2262884,2006191,34010,14209628,30268191,15540,26878,120,87249,37977,44477819,125226,0.12409563509175411,222683
2021-12-07,2282365,2006880,34111,14313768,30290960,19481,689,101,104140,22769,44604728,126909,0.1535036916215556,241374
2021-12-08,2298552,2007536,34218,14402523,30313513,16187,656,107,88755,22553,44716036,111308,0.14542530635713516,256798
2021-12-09,2312795,2008114,34315,14490093,30338491,14243,578,97,87570,24978,44828584,112548,0.12655044958595443,270366
2021-12-10,2325181,2008647,34377,14570061,30358793,12386,533,62,79968,20302,44928854,100270,0.12352647850802832,282157
