date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active
2021-11-09,1844195,1714880,31280,12140389,29342920,14577,5485,63,69291,39334,41483309,108625,0.1341956271576525,98035
2021-11-10,1857755,1721058,31355,12204540,29384766,13560,6178,75,64151,41846,41589306,105997,0.1279281489098748,105342
2021-11-11,1868202,1724061,31426,12268756,29434149,10447,3003,71,64216,49383,41702905,113599,0.091963837709839,112715
2021-11-12,1882457,1731332,31494,12341884,29500808,14255,7271,68,73128,66659,41842692,139787,0.10197657865180597,119631
2021-11-13,1891637,1734991,31568,12387903,29535397,9180,3659,74,46019,34589,41923300,80608,0.1138844779674474,125078
2021-11-14,1897328,1738676,31630,12416275,29559633,5691,3685,62,28372,24236,41975908,52608,0.10817746350364964,127022
2021-11-15,1908889,1748829,31723,12483147,29619810,11561,10153,93,66872,60177,42102957,127049,0.09099638722067864,128337
2021-11-16,1931422,1757589,31792,12578788,29671332,22533,8760,69,95641,51522,42250120,147163,0.15311593267329424,142041
2021-11-17,1945599,1766163,31874,12640681,29695281,14177,8574,82,61893,23949,42335962,85842,0.16515225647119125,147562
2021-11-18,1959096,1774344,31994,12705044,29747519,13497,8181,120,64363,52238,42452563,116601,0.11575372423907171,152758
2021-11-19,1982064,1783520,32107,12796709,29813877,22968,9176,113,91665,66358,42610586,158023,0.14534593065566404,166437
2021-11-20,1996479,1787172,32203,12862537,29847231,14415,3652,96,65828,33354,42709768,99182,0.14533887197273698,177104
2021-11-21,2004751,1790910,32315,12898652,29873218,8272,3738,112,36115,25987,42771870,62102,0.13320021899455733,181526
2021-11-22,2019262,1806831,32426,12976812,29921127,14511,15921,111,78160,47909,42897939,126069,0.11510363372438903,180005
2021-11-23,2045172,1819987,32541,13081588,29951131,25910,13156,115,104776,30004,43032719,134780,0.19223920462976704,192644
2021-11-24,2063216,1832598,32634,13183063,29978872,18044,12611,93,101475,27741,43161935,129216,0.1396421495789995,197984
2021-11-25,2091151,1845142,32748,13284131,30014499,27935,12544,114,101068,35627,43298630,136695,0.20436007169245402,213261
2021-11-26,2111525,1858251,32865,13384086,30043867,20374,13109,117,99955,29368,43427953,129323,0.15754351507465802,220409
2021-11-27,2124053,1863998,32960,13458530,30051767,12528,5747,95,74444,7900,43510297,82344,0.1521422325852521,227095
2021-11-28,2133357,1869810,33080,13508423,30062042,9304,5812,120,49893,10275,43570465,60168,0.15463369232814786,230467
2021-11-29,2150966,1892047,33188,13595577,30110182,17609,22237,108,87154,48140,43705759,135294,0.13015359143790559,225731
2021-11-30,2172980,1911168,33308,13709676,30138041,22014,19121,120,114099,27859,43847717,141958,0.15507403598247368,228504
2021-12-01,2194126,1919570,33447,13810308,30163309,21146,8402,139,100632,25268,43973617,125900,0.16795869737887212,241109
2021-12-02,2212739,1939923,33571,13911560,30193972,18613,20353,124,101252,30663,44105532,131915,0.14109843459803662,239245
2021-12-03,2230413,1960373,33690,14011469,30218992,17674,20450,119,99909,25020,44230461,124929,0.14147235629837748,236350
2021-12-04,2241394,1969500,33799,14083340,30226348,10981,9127,109,71871,7356,44309688,79227,0.13860173930604466,238095
2021-12-05,2247724,1977940,33909,14122618,30235007,6330,8440,110,39278,8659,44357625,47937,0.1320483134113524,235875
2021-12-06,2263278,2004849,34032,14209876,30274776,15554,26909,123,87258,39769,44484652,127027,0.12244640903115085,224397
2021-12-07,2282783,2029923,34140,14314073,30298249,19505,25074,108,104197,23473,44612322,127670,0.15277668990365786,218720
2021-12-08,2298976,2050896,34252,14402854,30322084,16193,20973,112,88781,23835,44724938,112616,0.1437895148113945,213828
2021-12-09,2313220,2070511,34364,14490448,30350258,14244,19615,112,87594,28174,44840706,115768,0.12303918181189966,208345
2021-12-10,2325616,2089765,34484,14577662,30372988,12396,19254,120,87214,22730,44950650,109944,0.11274830822964418,201367
2021-12-11,2334697,2098088,34584,14640332,30380019,9081,8323,100,62670,7031,45020351,69701,0.1302850748195865,202025
2021-12-12,2338813,2105730,34706,14668712,30388274,4116,7642,122,28380,8255,45056986,36635,0.11235157636140303,198377
2021-12-13,2350701,2132858,34819,14751653,30424125,11888,27128,113,82941,35851,45175778,118792,0.10007407906256313,183024
2021-12-14,2367395,2153547,34928,14848416,30446666,16694,20689,109,96763,22541,45295082,119304,0.1399282505196808,178920
2021-12-15,2379009,2172323,35051,14923881,30469759,11614,18776,123,75465,23093,45393640,98558,0.1178392418677327,171635
2021-12-16,2388502,2189451,35147,15002360,30498979,9493,17128,96,78479,29220,45501339,107699,0.08814380820620434,163904
2021-12-17,2397461,2205943,35230,15079276,30522748,8959,16492,83,76916,23769,45602024,100685,0.0889804836867458,156288
2021-12-18,2403445,2213013,35330,15129048,30532793,5984,7070,100,49772,10045,45661841,59817,0.10003845060768678,155102
2021-12-19,2407186,2219316,35398,15158772,30542752,3741,6303,68,29724,9959,45701524,39683,0.09427210644356525,152472
2021-12-20,2415766,2241589,35476,15232160,30574074,8580,22273,78,73388,31322,45806234,104710,0.08194059784165791,138701
2021-12-21,2427597,2258068,35556,15314692,30594711,11831,16479,80,82532,20637,45909403,103169,0.11467592009227578,133973
2021-12-22,2435287,2272792,35636,15393438,30613277,7690,14724,80,78746,18566,46006715,97312,0.07902416968102598,126859
2021-12-23,2442644,2285336,35690,15482785,30627109,7357,12544,54,89347,13832,46109894,103179,0.07130326907607168,121618
2021-12-24,2444690,2285645,35761,15503537,30630676,2046,309,71,20752,3567,46134213,24319,0.08413174883835683,123284
2021-12-25,2445780,2285774,35819,15517154,30635594,1090,129,58,13617,4918,46152748,18535,0.05880766118154842,124187
2021-12-26,2447795,2285897,35888,15537989,30644802,2015,123,69,20835,9208,46182791,30043,0.06707053223712678,126010
2021-12-27,2454645,2286187,35911,15584891,30664055,6850,290,23,46902,19253,46248946,66155,0.10354470561559972,132547
