date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active,vaxs_active,vaxs_active_prcs
2021-11-25,2093991,1843512,32763,13284131,30014499,27937,12546,115,101068,35627,43298630,136695,0.20437470280551592,217716,5496886.0,0.513642360516389
2021-11-26,2114374,1856622,32881,13384086,30043867,20383,13110,118,99955,29368,43427953,129323,0.1576131082638046,224871,5506139.0,0.5145069832795058
2021-11-27,2126902,1862379,32976,13458530,30051767,12528,5757,95,74444,7900,43510297,82344,0.1521422325852521,231547,5501605.0,0.5140833153223058
2021-11-28,2136209,1868198,33095,13508423,30062042,9307,5819,119,49893,10275,43570465,60168,0.15468355271905332,234916,5497122.0,0.5136644129288062
2021-11-29,2153826,1890461,33203,13595577,30110207,17617,22263,108,87154,48165,43705784,135319,0.1301886653019901,230162,5503199.0,0.5142322625485468
2021-11-30,2175851,1909595,33323,13709676,30138074,22025,19134,120,114099,27867,43847750,141966,0.1551427806657932,232933,5518055.0,0.5156204432217192
2021-12-01,2197005,1918015,33463,13810312,30163498,21154,8420,140,100636,25424,43973810,126060,0.16780897985086468,245527,5542132.0,0.5178702565003924
2021-12-02,2215631,1938401,33588,13911565,30194247,18626,20386,125,101253,30749,44105812,132002,0.14110392266783836,243642,5570149.0,0.5204882329355209
2021-12-03,2233316,1958866,33709,14011478,30219324,17685,20465,121,99913,25077,44230802,124990,0.14149131930554446,240741,5607214.0,0.5239516764365395
2021-12-04,2244298,1967991,33818,14083351,30226696,10982,9125,109,71873,7372,44310047,79245,0.13858287589122342,242489,5618074.0,0.5249664611774287
2021-12-05,2250633,1976442,33928,14122629,30235396,6335,8451,110,39278,8700,44358025,47978,0.1320396848555588,240263,5623417.0,0.5254657240568552
2021-12-06,2266214,2003380,34054,14209891,30275552,15581,26938,126,87262,40156,44485443,127418,0.12228256604247438,228780,5648381.0,0.5277984207669436
2021-12-07,2285751,2028255,34166,14314115,30299206,19537,24875,112,104224,23654,44613321,127878,0.15277842944056053,223330,5685655.0,0.5312813937348909
2021-12-08,2301960,2049035,34279,14402912,30323373,16209,20780,113,88797,24167,44726285,112964,0.1434881909280833,218646,5711274.0,0.5336752952336794
2021-12-09,2316225,2068500,34393,14490515,30352156,14265,19465,114,87603,28783,44842671,116386,0.12256628804151702,213332,5736678.0,0.5360491066109861
2021-12-10,2328626,2087562,34514,14577733,30375266,12401,19062,121,87218,23110,44952999,110328,0.11240120368356174,206550,5764074.0,0.5386090552998815
2021-12-11,2337712,2095856,34614,14640412,30382370,9086,8294,100,62679,7104,45022782,69783,0.13020363125689638,207242,5773943.0,0.5395312385971041
2021-12-12,2341841,2103509,34738,14668794,30390678,4129,7653,124,28382,8308,45059472,36690,0.11253747615153993,203594,5775311.0,0.5396590678351829
2021-12-13,2353746,2130523,34852,14751747,30427554,11905,27014,114,82953,36876,45179301,119829,0.09934990695073813,188371,5776457.0,0.5397661528548016
2021-12-14,2370453,2151213,34966,14848526,30450752,16707,20690,114,96779,23198,45299278,119977,0.13925168990723222,184274,5792271.0,0.5412438513715994
2021-12-15,2382071,2169963,35090,14924010,30474321,11618,18750,124,75484,23569,45398331,99053,0.11729074333942435,177018,5802619.0,0.5422107935906345
2021-12-16,2391572,2187089,35187,15002497,30504149,9501,17126,97,78487,29828,45506646,108315,0.08771638277246918,169296,5811008.0,0.5429946820981226
2021-12-17,2400534,2203524,35280,15079421,30528755,8962,16435,93,76924,24606,45608176,101530,0.08826947700187136,161730,5823319.0,0.5441450517984069
2021-12-18,2406519,2210639,35383,15129202,30538939,5985,7115,103,49781,10184,45668141,59965,0.0998082214625198,160497,5824007.0,0.5442093401871484
2021-12-19,2410263,2217042,35452,15158926,30549035,3744,6403,69,29724,10096,45707961,39820,0.09402310396785535,157769,5819815.0,0.5438176295394681
2021-12-20,2418863,2239393,35531,15232318,30582391,8600,22351,79,73392,33356,45814709,106748,0.08056357027766328,143939,5820583.0,0.5438893933222492
2021-12-21,2430709,2255918,35612,15314879,30604329,11846,16525,81,82561,21938,45919208,104499,0.1133599364587221,139179,5819049.0,0.543746052641538
2021-12-22,2438405,2270686,35696,15393635,30624503,7696,14768,84,78756,20174,46018138,98930,0.07779237844940867,132023,5803692.0,0.542311057313192
2021-12-23,2445766,2283168,35756,15483003,30640808,7361,12482,60,89368,16305,46123811,105673,0.06965828546553993,126842,5747238.0,0.5370358586242266
2021-12-24,2447811,2295409,35836,15503769,30645364,2045,12241,80,20766,4556,46149133,25322,0.08075981360082142,116566,5661959.0,0.5290671820203318
2021-12-25,2448901,2300791,35904,15517386,30650787,1090,5382,68,13617,5423,46168173,19040,0.05724789915966386,112206,5483369.0,0.5123792992509562
2021-12-26,2450916,2305720,35989,15538447,30660597,2015,4929,85,21061,9810,46199044,30871,0.06527161413624437,109207,5457861.0,0.5099957698613978
2021-12-27,2457779,2323962,36040,15594291,30684999,6863,18242,51,55844,24402,46279290,80246,0.08552451212521496,97777,5573838.0,0.5208329420431765
2021-12-28,2466857,2336943,36112,15653719,30702628,9078,12981,72,59428,17629,46356347,77057,0.1178088947143024,93802,5551134.0,0.5187114252147097
2021-12-29,2473017,2347477,36187,15697769,30720173,6160,10534,75,44050,17545,46417942,61595,0.10000811754200828,89353,5521583.0,0.51595010809887
2021-12-30,2478773,2356248,36245,15737349,30736726,5756,8771,58,39580,16553,46474075,56133,0.10254217661625069,86280,5481169.0,0.5121737259148644
2021-12-31,2483771,2364889,36300,15772857,30745136,4998,8641,55,35508,8410,46517993,43918,0.11380299649346509,82582,5403291.0,0.5048966167020673
2022-01-01,2484864,2369254,36346,15781562,30749345,1093,4365,46,8705,4209,46530907,12914,0.08463682824841258,79264,5369792.0,0.5017663888903684
2022-01-02,2486795,2373177,36397,15801157,30760895,1931,3923,51,19595,11550,46562052,31145,0.062000321078824853,77221,5360761.0,0.5009225103457118
2022-01-03,2496152,2386069,36457,15874605,30801658,9357,12892,60,73448,40763,46676263,114211,0.0819273099788987,73626,5398830.0,0.5044797700419286
2022-01-04,2506332,2394558,36517,15946144,30827160,10180,8489,60,71539,25502,46773304,97041,0.10490411269463423,75257,5450736.0,0.509329992579737
2022-01-05,2513720,2402205,36556,15999727,30849882,7388,7647,39,53583,22722,46849609,76305,0.09682196448463404,74959,5457320.0,0.5099452175092043
2022-01-06,2520361,2407307,36614,16056992,30873407,6641,5102,58,57265,23525,46930399,80790,0.0822007674217106,76440,5478742.0,0.5119469411481851
2022-01-07,2527035,2408233,36659,16125320,30890522,6674,926,45,68328,17115,47015842,85443,0.07811055323431995,82143,5508311.0,0.5147099402276837
2022-01-08,2530998,2409927,36702,16165691,30898121,3963,1694,43,40371,7599,47063812,47970,0.08261413383364603,84369,5509645.0,0.5148345924232957
2022-01-09,2533762,2413264,36725,16189551,30906522,2764,3337,23,23860,8401,47096073,32261,0.08567620346548464,83773,5504120.0,0.5143183230224289
2022-01-10,2541122,2423344,36768,16261209,30943165,7360,10080,43,71658,36643,47204374,108301,0.06795874460992973,81010,5506987.0,0.5145862224563267
2022-01-11,2553500,2430083,36806,16339268,30965515,12378,6739,38,78059,22350,47304783,100409,0.12327580196994294,86611,5516966.0,0.5155186844203538
2022-01-12,2564967,2435554,36847,16404642,30986029,11467,5471,41,65374,20514,47390671,85888,0.13351108420268257,92566,5524362.0,0.516209784599324
2022-01-13,2576660,2441135,36879,16474719,31009882,11693,5581,32,70077,23853,47484601,93930,0.12448631959970191,98646,5535999.0,0.5172971741048239
2022-01-14,2589886,2444383,36911,16556409,31028939,13226,3248,32,81690,19057,47585348,100747,0.13127934330550786,108592,5546678.0,0.5182950457666984
2022-01-15,2599179,2445425,36936,16617724,31034869,9293,1042,25,61315,5930,47652593,67245,0.13819614841252137,116818,5537131.0,0.5174029509304856
2022-01-16,2606425,2449861,36965,16652118,31042693,7246,4436,29,34394,7824,47694811,42218,0.1716329527689611,119599,5522263.0,0.5160136489482073
2022-01-17,2626734,2461975,36992,16744292,31106070,20309,12114,27,92174,63377,47850362,155551,0.13056168073493582,127767,5502913.0,0.5142055380148549
2022-01-18,2655237,2470040,37017,16853999,31137884,28503,8065,25,109707,31814,47991883,141521,0.20140473851937168,148180,5487227.0,0.5127398001285207
2022-01-19,2681256,2476745,37044,16956634,31158121,26019,6705,27,102635,20237,48114755,122872,0.2117569503222866,167467,5473917.0,0.5114960814451656
2022-01-20,2708195,2483488,37063,17062766,31199508,26939,6743,19,106132,41387,48262274,147519,0.18261376500654153,187644,5464197.0,0.5105878210693421
2022-01-21,2734818,2501366,37084,17186567,31228677,26623,17878,21,123801,29169,48415244,152970,0.17404066156762765,196368,5464002.0,0.5105695997963703
2022-01-22,2753175,2514317,37106,17273531,31236546,18357,12951,22,86964,7869,48510077,94833,0.1935718578975673,201752,5444929.0,0.5087873724148803
2022-01-23,2766077,2530380,37124,17325719,31245015,12902,16063,18,52188,8469,48570734,60657,0.21270422210132384,198573,5427142.0,0.5071253119925784
2022-01-24,2796471,2554323,37146,17445731,31305182,30394,23943,22,120012,60167,48750913,180179,0.16868780490512214,205002,5412217.0,0.5057306837920469
2022-01-25,2836109,2561645,37160,17592948,31335442,39638,7322,14,147217,30260,48928390,177477,0.22334161609673367,237304,5400135.0,0.5046017124072012
2022-01-26,2890810,2570591,37181,17737923,31356783,54701,8946,21,144975,21341,49094706,166316,0.32889800139493497,283038,5391354.0,0.5037811944689186
2022-01-27,2925623,2602047,37208,17876246,31397435,34813,31456,27,138323,40652,49273681,178975,0.19451320016762116,286368,5386036.0,0.5032842676501295
2022-01-28,2972893,2626641,37229,18032804,31426797,47270,24594,21,156558,29362,49459601,185920,0.25424913941480204,309023,5396226.0,0.5042364459659363
2022-01-29,2991178,2651455,37256,18136646,31433287,18285,24814,27,103842,6490,49569933,110332,0.16572707827284922,302467,5387162.0,0.5033894838212383
2022-01-30,3015120,2677398,37284,18199259,31441594,23942,25943,28,62613,8307,49640853,70920,0.3375916525662719,300438,5374885.0,0.5022422911634208
2022-01-31,3044675,2704165,37318,18317981,31497854,29555,26767,34,118722,56260,49815835,174982,0.16890308717468083,303192,5364268.0,0.5012502129319271
2022-02-01,3101910,2718321,37361,18474374,31526533,57235,14156,43,156393,28679,50000907,185072,0.3092580185009077,346228,5351798.0,0.5000849858859888
2022-02-02,3145243,2735379,37400,18609985,31545894,43333,17058,39,135611,19361,50155879,154972,0.27961825362000875,372464,5340784.0,0.49905581101157315
2022-02-03,3182931,2789191,37437,18743498,31581806,37688,53812,37,133513,35912,50325304,169425,0.2224465102552752,356303,5324877.0,0.49756942234920426
