date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active,vaxs_active,vaxs_active_prcs
2022-01-13,2577579,2440571,36930,16476188,32099229,11694,5580,33,70077,24085,48575417,94162,0.12419022535630084,100078,5537553.0,0.517442383634045
2022-01-14,2590809,2443819,36963,16557880,32118411,13230,3248,33,81692,19182,48676291,100874,0.13115371651763585,110027,5548254.0,0.5184423110292805
2022-01-15,2600102,2444862,36988,16619195,32124363,9293,1043,25,61315,5952,48743558,67267,0.13815095068904515,118252,5538711.0,0.5175505899627697
2022-01-16,2607348,2449298,37017,16653589,32132209,7246,4436,29,34394,7846,48785798,42240,0.1715435606060606,121033,5523844.0,0.516161381422917
2022-01-17,2627660,2461411,37045,16745765,32196454,20312,12113,28,92176,64245,48942219,156421,0.1298546870305138,129204,5504509.0,0.514354672125947
2022-01-18,2656165,2469475,37070,16855475,32228327,28505,8064,25,109710,31873,49083802,141583,0.20133066822994286,149620,5488839.0,0.5128904293184207
2022-01-19,2682189,2476180,37097,16958112,32248621,26024,6705,27,102637,20294,49206733,122931,0.21169599206058684,168912,5475528.0,0.51164661719264
2022-01-20,2709130,2482926,37116,17064247,32290195,26941,6746,19,106135,41574,49354442,147709,0.1823924066915354,189088,5465832.0,0.5107405994350284
2022-01-21,2735763,2500805,37137,17188048,32319448,26633,17879,21,123801,29253,49507496,153054,0.17401047996132085,197821,5465646.0,0.5107232191438861
2022-01-22,2754122,2513755,37159,17275016,32327337,18359,12950,22,86968,7889,49602353,94857,0.19354396618067196,203208,5446584.0,0.5089420196290766
2022-01-23,2767025,2529818,37177,17327205,32335826,12903,16063,18,52189,8489,49663031,60678,0.2126470879066548,200030,5428800.0,0.5072802395340512
2022-01-24,2797422,2553764,37199,17447218,32396207,30397,23946,22,120013,60381,49843425,180394,0.16850338703061077,206459,5413869.0,0.5058850506789667
2022-01-25,2837062,2561084,37214,17594435,32426566,39640,7320,15,147217,30359,50021001,177576,0.22322836419335945,238764,5401781.0,0.504755518639568
