date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active,vaxs_active,vaxs_active_prcs
2021-11-04,1803967,1693329,31020,11917447,29120505,8494,3612,45,43691,42356,41037952,86047,0.0987134937882785,79618,5213643.0,0.4871754475915542
2021-11-05,1813223,1697472,31077,11967844,29186327,9256,4143,57,50397,65822,41154171,116219,0.07964274344126175,84674,5247171.0,0.4903083852335925
2021-11-06,1818967,1699535,31129,12002954,29223071,5744,2063,52,35110,36744,41226025,71854,0.07993987808611908,88303,5253996.0,0.49094612978760444
2021-11-07,1821979,1701838,31168,12021245,29247970,3012,2303,39,18291,24899,41269215,43190,0.0697383653623524,88973,5258395.0,0.4913571830173624
2021-11-08,1831267,1708378,31216,12071098,29303586,9288,6540,48,49853,55616,41374684,105469,0.08806379125619851,91673,5284503.0,0.4937967778622186
2021-11-09,1845850,1713864,31279,12140389,29342920,14583,5486,63,69291,39334,41483309,108625,0.13425086306098966,100707,5311453.0,0.49631505122934255
2021-11-10,1859420,1720039,31354,12204540,29384766,13570,6175,75,64151,41846,41589306,105997,0.12802249120258122,108027,5338522.0,0.4988444442451006
2021-11-11,1869873,1723041,31425,12268756,29434149,10453,3002,71,64216,49383,41702905,113599,0.09201665507618906,115407,5367051.0,0.5015102632020831
2021-11-12,1884133,1730313,31493,12341884,29500808,14260,7272,68,73128,66659,41842692,139787,0.10201234735705036,122327,5400260.0,0.5046133927103882
2021-11-13,1893316,1733973,31567,12387903,29535397,9183,3660,74,46019,34589,41923300,80608,0.11392169511710996,127776,5406198.0,0.5051682538329849
2021-11-14,1899014,1737659,31629,12416275,29559633,5698,3686,62,28372,24236,41975908,52608,0.10831052311435523,129726,5410150.0,0.5055375382985461
2021-11-15,1910576,1747818,31722,12483147,29619810,11562,10159,93,66872,60177,42102957,127049,0.09100425819959228,131036,5436240.0,0.5079754511797433
2021-11-16,1933113,1756590,31792,12578788,29671332,22537,8772,70,95641,51522,42250120,147163,0.15314311341845438,144731,5461678.0,0.5103524395995169
2021-11-17,1947309,1765164,31874,12640681,29695281,14196,8574,82,61893,23949,42335962,85842,0.1653735933459146,150271,5454038.0,0.5096385394687256
2021-11-18,1960826,1773353,31994,12705044,29747519,13517,8189,120,64363,52238,42452563,116601,0.11592524935463676,155479,5465491.0,0.5107087355679342
2021-11-19,1983798,1782531,32107,12796709,29813877,22972,9178,113,91665,66358,42610586,158023,0.1453712434265898,169160,5481208.0,0.5121773701694587
2021-11-20,1998212,1786181,32203,12862537,29847231,14414,3650,96,65828,33354,42709768,99182,0.1453287894980944,179828,5479629.0,0.5120298245796002
2021-11-21,2006490,1789918,32316,12898652,29873218,8278,3737,113,36115,25987,42771870,62102,0.13329683424044314,184256,5476238.0,0.5117129613147424
2021-11-22,2021007,1805839,32427,12976812,29921127,14517,15921,111,78160,47909,42897939,126069,0.11515122670918307,182741,5479492.0,0.5120170229673072
2021-11-23,2046919,1819000,32542,13081588,29951131,25912,13161,115,104776,30004,43032719,134780,0.19225404362665083,195377,5486037.0,0.5126286036421802
2021-11-24,2064965,1831613,32635,13183063,29978872,18046,12613,93,101475,27741,43161935,129216,0.13965762753838534,200717,5493731.0,0.5133475496639484
2021-11-25,2092902,1844157,32749,13284131,30014499,27937,12544,114,101068,35627,43298630,136695,0.20437470280551592,215996,5496492.0,0.5136055442007434
2021-11-26,2113281,1857267,32867,13384086,30043867,20379,13110,118,99955,29368,43427953,129323,0.15758217795751722,223147,5505733.0,0.5144690456547544
2021-11-27,2125809,1863024,32962,13458530,30051767,12528,5757,95,74444,7900,43510297,82344,0.1521422325852521,229823,5501207.0,0.5140461252369584
2021-11-28,2135115,1868844,33082,13508423,30062042,9306,5820,120,49893,10275,43570465,60168,0.1546669325887515,233189,5496722.0,0.5136270359586076
2021-11-29,2152730,1891106,33190,13595577,30110207,17615,22262,108,87154,48165,43705784,135319,0.1301738854115091,228434,5502787.0,0.5141937642692423
2021-11-30,2174753,1910241,33310,13709676,30138074,22023,19135,120,114099,27867,43847750,141966,0.15512869278559654,231202,5517629.0,0.5155806367484578
2021-12-01,2195906,1918660,33450,13810312,30163498,21153,8419,140,100636,25424,43973810,126060,0.16780104712041885,243796,5541699.0,0.5178297959301525
2021-12-02,2214527,1939049,33575,13911565,30194247,18621,20389,125,101253,30749,44105812,132002,0.1410660444538719,241903,5569708.0,0.520447024825877
2021-12-03,2232211,1959516,33694,14011478,30219324,17684,20467,119,99913,25077,44230802,124990,0.14148331866549324,239001,5606740.0,0.5239073847268543
2021-12-04,2243193,1968642,33803,14083351,30226696,10982,9126,109,71873,7372,44310047,79245,0.13858287589122342,240748,5617600.0,0.5249221694677435
2021-12-05,2249527,1977091,33913,14122629,30235396,6334,8449,110,39278,8700,44358025,47978,0.1320188419692359,238523,5622941.0,0.525421245462319
2021-12-06,2265106,2004028,34036,14209891,30275552,15579,26937,123,87262,40156,44485443,127418,0.12226686967304462,227042,5647874.0,0.5277510454572171
2021-12-07,2284639,2028901,34146,14314115,30299206,19533,24873,110,104224,23654,44613321,127878,0.1527471496269882,221592,5685129.0,0.5312322430190799
2021-12-08,2300847,2049682,34259,14402912,30323373,16208,20781,113,88797,24167,44726285,112964,0.14347933855033462,216906,5710725.0,0.5336239953420819
2021-12-09,2315111,2069150,34373,14490515,30352156,14264,19468,114,87603,28783,44842671,116386,0.12255769594281099,211588,5736112.0,0.5359962181981553
2021-12-10,2327511,2088210,34493,14577733,30375266,12400,19060,120,87218,23110,44952999,110328,0.11239213980131971,204808,5763499.0,0.5385553259052211
2021-12-11,2336596,2096504,34593,14640412,30382370,9085,8294,100,62679,7104,45022782,69783,0.13018930111918375,205499,5773375.0,0.5394781632994221
2021-12-12,2340725,2104156,34716,14668794,30390678,4129,7652,123,28382,8308,45059472,36690,0.11253747615153993,201853,5774743.0,0.539605992537501
2021-12-13,2352629,2131170,34830,14751747,30427554,11904,27014,114,82953,36876,45179301,119829,0.09934156172545879,186629,5775862.0,0.5397105546116313
2021-12-14,2369336,2151858,34943,14848526,30450752,16707,20688,113,96779,23198,45299278,119977,0.13925168990723222,182535,5791668.0,0.5411875055890251
2021-12-15,2380953,2170610,35067,14924010,30474321,11617,18752,124,75484,23569,45398331,99053,0.11728064773404137,175276,5801970.0,0.5421501494564874
2021-12-16,2390452,2187735,35164,15002497,30504149,9499,17125,97,78487,29828,45506646,108315,0.08769791810921848,167553,5810325.0,0.5429308609215087
2021-12-17,2399414,2204173,35252,15079421,30528755,8962,16438,88,76924,24606,45608176,101530,0.08826947700187136,159989,5822589.0,0.5440768388277947
2021-12-18,2405398,2211288,35354,15129202,30538939,5984,7115,102,49781,10184,45668141,59965,0.0997915450679563,158756,5823271.0,0.5441405665619831
2021-12-19,2409142,2217692,35422,15158926,30549035,3744,6404,68,29724,10096,45707961,39820,0.09402310396785535,156028,5819050.0,0.5437461460839634
2021-12-20,2417741,2240040,35501,15232318,30582391,8599,22348,79,73392,33356,45814709,106748,0.08055420242065425,142200,5819329.0,0.5437722165206769
2021-12-21,2429585,2256561,35582,15314879,30604329,11844,16521,81,82561,21938,45919208,104499,0.11334079751959349,137442,5817301.0,0.5435827152817705
2021-12-22,2437280,2271329,35666,15393635,30624503,7695,14768,84,78756,20174,46018138,98930,0.07778227029212574,130285,5801446.0,0.5421011856255274
2021-12-23,2444639,2283811,35724,15483003,30640808,7359,12482,58,89368,16305,46123811,105673,0.0696393591551295,125104,5743970.0,0.5367304887777049
2021-12-24,2446684,2296052,35802,15503769,30645364,2045,12241,78,20766,4556,46149133,25322,0.08075981360082142,114830,5658198.0,0.5287157450580403
2021-12-25,2447774,2301433,35869,15517386,30650787,1090,5381,67,13617,5423,46168173,19040,0.05724789915966386,110472,5479546.0,0.512022068858284
2021-12-26,2449789,2306361,35953,15538447,30660597,2015,4928,84,21061,9810,46199044,30871,0.06527161413624437,107475,5453968.0,0.5096319984989409
2021-12-27,2456650,2324603,36004,15594291,30684999,6861,18242,51,55844,24402,46279290,80246,0.08549958876454901,96043,5569119.0,0.5203919872372598
2021-12-28,2465728,2337586,36076,15653719,30702628,9078,12983,72,59428,17629,46356347,77057,0.1178088947143024,92066,5546312.0,0.5182608458389667
2021-12-29,2471887,2348121,36151,15697769,30720173,6159,10535,75,44050,17545,46417942,61595,0.09999188245799172,87615,5515702.0,0.5154005731945265
2021-12-30,2477643,2356891,36209,15737349,30736726,5756,8770,58,39580,16553,46474075,56133,0.10254217661625069,84543,5474068.0,0.5115101912514155
2021-12-31,2482639,2365530,36264,15772857,30745136,4996,8639,55,35508,8410,46517993,43918,0.11375745707910197,80845,5394293.0,0.504055821757452
2022-01-01,2483732,2369894,36309,15781562,30749345,1093,4364,45,8705,4209,46530907,12914,0.08463682824841258,77529,5360696.0,0.5009164365880545
2022-01-02,2485663,2373817,36360,15801157,30760895,1931,3923,51,19595,11550,46562052,31145,0.062000321078824853,75486,5351632.0,0.5000694744433565
2022-01-03,2495016,2386703,36421,15874605,30801658,9353,12886,61,73448,40763,46676263,114211,0.0818922870826803,71892,5388025.0,0.5034701246344415
2022-01-04,2505195,2395177,36482,15946144,30827160,10179,8474,61,71539,25502,46773304,97041,0.10489380777197267,73536,5437867.0,0.5081274820060258
2022-01-05,2512583,2402813,36521,15999727,30849847,7388,7636,39,53583,22687,46849574,76270,0.09686639569948866,73249,5441823.0,0.5084971402412889
2022-01-06,2519221,2407902,36579,16056992,30873329,6638,5089,58,57265,23482,46930321,80747,0.08220738850978984,74740,5460887.0,0.5102785266409494
2022-01-07,2525892,2408819,36624,16125320,30890422,6671,917,45,68328,17093,47015742,85421,0.07809555027452265,80449,5486546.0,0.5126761658367578
2022-01-08,2529853,2410512,36667,16165691,30898016,3961,1693,43,40371,7594,47063707,47965,0.08258104868133014,82674,5487466.0,0.5127621328682144
2022-01-09,2532617,2413848,36690,16189551,30906412,2764,3336,23,23860,8396,47095963,32256,0.08568948412698413,82079,5481723.0,0.5122254930185893
2022-01-10,2539970,2423924,36734,16261209,30942945,7353,10076,44,71658,36533,47204154,108191,0.06796313926297012,79312,5481913.0,0.5122432470794336
2022-01-11,2552345,2430649,36771,16339266,30965151,12375,6725,37,78057,22206,47304417,100263,0.12342539122108853,84925,5488450.0,0.5128540802149026
2022-01-12,2563806,2436110,36812,16404640,30985544,11461,5461,41,65374,20393,47390184,85767,0.13362948453367846,90884,5491457.0,0.5131350615883699
2022-01-13,2575498,2441735,36844,16474715,31009282,11692,5625,32,70075,23738,47483997,93813,0.12463091469199365,96919,5498288.0,0.5137733667969347
2022-01-14,2588720,2445068,36876,16556402,31028258,13222,3333,32,81687,18976,47584660,100663,0.13134915510167589,106776,5503910.0,0.5142987001130747
2022-01-15,2598013,2446118,36901,16617717,31034165,9293,1050,25,61315,5907,47651882,67222,0.13824343220969326,114994,5493310.0,0.5133082104028144
2022-01-16,2605259,2450558,36930,16652111,31041978,7246,4440,29,34394,7813,47694089,42207,0.17167768379652665,117771,5477880.0,0.5118663937774073
2022-01-17,2625562,2462691,36955,16744281,31104807,20303,12133,25,92170,62829,47849088,154999,0.13098794185768942,125916,5451319.0,0.5093844695138013
2022-01-18,2654060,2470796,36979,16853983,31136156,28498,8105,24,109702,31349,47990139,141051,0.20204039673593238,146285,5424644.0,0.5068918928136887
2022-01-19,2680069,2477527,37005,16956617,31156071,26009,6731,26,102634,19915,48112688,122549,0.21223347395735584,165537,5396279.0,0.5042413984144876
2022-01-20,2707005,2484296,37024,17062747,31196836,26936,6769,19,106130,40765,48259583,146895,0.1833690731474863,185685,5369356.0,0.501725647992852
2022-01-21,2733613,2502201,37045,17186537,31225751,26608,17905,21,123790,28915,48412288,152705,0.17424445826921187,194367,5350741.0,0.4999862172422393
2022-01-22,2751960,2515172,37066,17273488,31233505,18347,12971,21,86951,7754,48506993,94705,0.19372789187476902,199722,5328437.0,0.4979020773839709
2022-01-23,2764856,2531237,37084,17325661,31241927,12896,16065,18,52173,8422,48567588,60595,0.21282284016833072,196535,5309163.0,0.49610106807495613
2022-01-24,2795241,2555175,37105,17445651,31300605,30385,23938,21,119990,58678,48746256,178668,0.17006402937291512,202961,5274751.0,0.49288552732877916
2022-01-25,2834873,2562579,37118,17592851,31330126,39632,7404,13,147200,29521,48922977,176721,0.22426310398877328,235176,5240142.0,0.48965157842477935
2022-01-26,2889565,2571618,37137,17737809,31350951,54692,9039,19,144958,20825,49088760,165783,0.32990113582212893,280810,5204924.0,0.48636072308365236
2022-01-27,2924369,2603153,37163,17876112,31390668,34804,31535,26,138303,39717,49266780,178020,0.19550612290753847,284053,5196006.0,0.4855274035330768
2022-01-28,2971628,2627887,37181,18032653,31419379,47259,24734,18,156541,28711,49452032,185252,0.2551065575540345,306560,5187007.0,0.484686515146036
2022-01-29,2989907,2652742,37206,18136314,31425628,18279,24855,25,103661,6249,49561942,109910,0.16630879810754254,299959,5175110.0,0.48357483060990714
2022-01-30,3013838,2678705,37233,18198904,31433709,23931,25963,27,62590,8081,49632613,70671,0.3386254616462198,297900,5160297.0,0.48219066796103116
2022-01-31,3043379,2705543,37267,18317450,31486904,29541,26838,34,118546,53195,49804354,171741,0.17200901357276363,300569,5129337.0,0.4792976904676672
2022-02-01,3100605,2719769,37307,18472152,31513449,57226,14226,40,154702,26545,49985601,181247,0.31573488112906695,343529,5091082.0,0.4757230504803081
2022-02-02,3143912,2736896,37325,18593698,31530275,43307,17127,18,121546,16826,50123973,138372,0.31297516838666783,369691,5048739.0,0.47176641785752027
