date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active
2021-11-06,1817076,1700652,31126,12002954,29223071,5741,2064,50,35110,36744,41226025,71854,0.0798981267570351,85298
2021-11-07,1820086,1702956,31165,12021245,29247970,3010,2304,39,18291,24899,41269215,43190,0.06969205834683954,85965
2021-11-08,1829371,1709494,31213,12071098,29303586,9285,6538,48,49853,55616,41374684,105469,0.08803534687917777,88664
2021-11-09,1843942,1714967,31275,12140388,29342916,14571,5473,62,69290,39330,41483304,108620,0.13414656600994293,97700
2021-11-10,1857489,1721137,31350,12204537,29384715,13547,6170,75,64149,41799,41589252,105948,0.12786461282893494,105002
2021-11-11,1867928,1724138,31421,12268748,29433789,10439,3001,71,64211,49074,41702537,113285,0.09214812199320298,112369
2021-11-12,1882174,1731399,31489,12341876,29500197,14246,7261,68,73128,66408,41842073,139536,0.10209551656920078,119286
2021-11-13,1891353,1735053,31563,12387895,29534774,9179,3654,74,46019,34577,41922669,80596,0.11388902675070724,124737
2021-11-14,1897032,1738735,31625,12416264,29558990,5679,3682,62,28369,24216,41975254,52585,0.107996576970619,126672
2021-11-15,1908580,1748876,31717,12483132,29618925,11548,10141,92,66868,59935,42102057,126803,0.09107040054257391,127987
2021-11-16,1931102,1757624,31786,12578752,29670200,22522,8748,69,95620,51275,42248952,146895,0.15332039892440177,141692
2021-11-17,1945260,1766270,31868,12640640,29694042,14158,8646,82,61888,23842,42334682,85730,0.16514638982853144,147122
2021-11-18,1958704,1774639,31988,12704959,29745632,13444,8369,120,64319,51590,42450591,115909,0.1159875419510133,152077
2021-11-19,1981669,1784013,32098,12796615,29811557,22965,9374,110,91656,65925,42608172,157581,0.14573457459972966,165558
2021-11-20,1996080,1787741,32193,12862441,29844884,14411,3728,95,65826,33327,42707325,99153,0.14534103859691588,176146
2021-11-21,2004341,1791512,32304,12898541,29870847,8261,3771,111,36100,25963,42769388,62063,0.13310668191998454,180525
2021-11-22,2018842,1807614,32414,12976683,29918107,14501,16102,110,78142,47260,42894790,125402,0.11563611425655093,178814
2021-11-23,2044733,1820886,32529,13081440,29947367,25891,13272,115,104757,29260,43028807,134017,0.19319190848922152,191318
2021-11-24,2062765,1833597,32622,13182895,29974813,18032,12711,93,101455,27446,43157708,128901,0.139890303411145,196546
2021-11-25,2090690,1846218,32733,13283947,30009823,27925,12621,111,101052,35010,43293770,136062,0.20523731828137173,211739
2021-11-26,2111053,1859486,32850,13383891,30038868,20363,13268,117,99944,29045,43422759,128989,0.1578661746350464,218717
2021-11-27,2123577,1865241,32945,13458323,30046729,12524,5755,95,74432,7861,43505052,82293,0.15218791391734413,225391
2021-11-28,2132878,1871030,33063,13508211,30056943,9301,5789,118,49888,10214,43565154,60102,0.15475358557119565,228785
2021-11-29,2150482,1893314,33167,13595355,30104116,17604,22284,104,87144,47173,43699471,134317,0.13106308211172077,224001
2021-11-30,2172477,1912431,33287,13709439,30131608,21995,19117,120,114084,27492,43841047,141576,0.15535825281121093,226759
2021-12-01,2193615,1920944,33424,13810044,30155665,21138,8513,137,100605,24057,43965709,124662,0.169562496991866,239247
2021-12-02,2212212,1941230,33546,13911277,30184641,18597,20286,122,101233,28976,44095918,130209,0.14282422873994885,237436
2021-12-03,2229879,1961758,33658,14011090,30208448,17667,20528,112,99813,23807,44219538,123620,0.1429137679987057,234463
2021-12-04,2240856,1962051,33763,14082952,30215323,10977,293,105,71862,6875,44298275,78737,0.1394134904809683,245042
2021-12-05,2247186,1962273,33866,14122225,30223711,6330,222,103,39273,8388,44345936,47661,0.1328129917542645,251047
2021-12-06,2262730,1962920,33973,14209452,30259102,15544,647,107,87227,35391,44468554,122618,0.12676768500546412,265837
2021-12-07,2282212,1963455,34034,14306181,30279337,19482,535,61,96729,20235,44585518,116964,0.16656407099620396,284723
