date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active
2021-11-12,1882326,1731379,31495,12341884,29500808,14248,7270,68,73128,66659,41842692,139787,0.10192650246446379,119452
2021-11-13,1891505,1735038,31569,12387903,29535397,9179,3659,74,46019,34589,41923300,80608,0.11387207225089321,124898
2021-11-14,1897191,1738723,31631,12416275,29559633,5686,3685,62,28372,24236,41975908,52608,0.10808242092457421,126837
2021-11-15,1908748,1748869,31724,12483147,29619810,11557,10146,93,66872,60177,42102957,127049,0.09096490330502405,128155
2021-11-16,1931280,1757625,31793,12578788,29671332,22532,8756,69,95641,51522,42250120,147163,0.1531091374870042,141862
2021-11-17,1945449,1766192,31875,12640681,29695278,14169,8567,82,61893,23946,42335959,85839,0.16506483067137315,147382
2021-11-18,1958933,1774361,31995,12705034,29747504,13484,8169,120,64353,52226,42452538,116579,0.11566405613360897,152577
2021-11-19,1981900,1783523,32106,12796697,29813753,22967,9162,111,91663,66249,42610450,157912,0.14544176503368966,166271
2021-11-20,1996314,1787168,32202,12862525,29847105,14414,3645,96,65828,33352,42709630,99180,0.14533172010485984,176944
2021-11-21,2004582,1790902,32314,12898639,29873090,8268,3734,112,36114,25985,42771729,62099,0.1331422406157909,181366
2021-11-22,2019089,1806816,32424,12976794,29920769,14507,15914,110,78155,47679,42897563,125834,0.11528680642751561,179849
2021-11-23,2044997,1819953,32540,13081566,29950510,25908,13137,116,104772,29741,43032076,134513,0.19260591913049296,192504
2021-11-24,2063037,1832548,32633,13183039,29978206,18040,12595,93,101473,27696,43161245,129169,0.13966199320270342,197856
2021-11-25,2090969,1845280,32746,13284102,30013497,27932,12732,113,101063,35291,43297599,136354,0.20484914267274887,212943
2021-11-26,2111338,1858676,32863,13384050,30042820,20369,13396,117,99948,29323,43426870,129271,0.1575682094205197,219799
2021-11-27,2123862,1864488,32958,13458489,30050714,12524,5812,95,74439,7894,43509203,82333,0.15211397616994402,226416
2021-11-28,2133166,1870347,33078,13508378,30060985,9304,5859,120,49889,10271,43569363,60160,0.15465425531914895,229741
2021-11-29,2150772,1892785,33184,13595528,30108906,17606,22438,106,87150,47921,43704434,135071,0.13034626233610472,224803
2021-11-30,2172768,1912046,33304,13709622,30136726,21996,19261,120,114094,27820,43846348,141914,0.15499527883084122,227418
2021-12-01,2193907,1920619,33442,13810234,30161468,21139,8573,138,100612,24742,43971702,125354,0.16863442730188108,239846
2021-12-02,2212505,1941034,33565,13911467,30191966,18598,20415,123,101233,30498,44103433,131731,0.14118165048469988,237906
2021-12-03,2230174,1961655,33684,14011357,30216878,17669,20621,119,99890,24912,44228235,124802,0.14157625679075656,234835
2021-12-04,2241151,1970799,33792,14083219,30224200,10977,9144,108,71862,7322,44307419,79184,0.13862649020004042,236560
2021-12-05,2247481,1979224,33902,14122494,30232828,6330,8425,110,39275,8628,44355322,47903,0.1321420370331712,234355
2021-12-06,2263019,2006150,34023,14209744,30271697,15538,26926,121,87250,38869,44481441,126119,0.123201103719503,222846
2021-12-07,2282499,2030972,34127,14313890,30294959,19480,24822,104,104146,23262,44608849,127408,0.15289463769935954,217400
2021-12-08,2298684,2051750,34238,14402650,30318369,16185,20778,111,88760,23410,44721019,112170,0.14428991709013106,212696
2021-12-09,2312924,2071164,34347,14490237,30345775,14240,19414,109,87587,27406,44836012,114993,0.12383362465541381,207413
2021-12-10,2325321,2090264,34463,14577448,30368108,12397,19100,116,87211,22333,44945556,109544,0.11316913751551888,200594
2021-12-11,2334403,2098490,34558,14640116,30374992,9082,8226,95,62668,6884,45015108,69552,0.130578559926386,201355
2021-12-12,2338516,2098633,34673,14668487,30383102,4113,143,115,28371,8110,45051589,36481,0.11274361996655793,205210
2021-12-13,2350407,2099314,34778,14751421,30417292,11891,681,105,82934,34190,45168713,117124,0.10152487961476725,216315
2021-12-14,2367103,2099920,34878,14847060,30438690,16696,606,100,95639,21398,45285750,117037,0.1426557413467536,232305
2021-12-15,2378728,2100324,34923,14919504,30458940,11625,404,45,72444,20250,45378444,92694,0.1254126480678361,243481
