date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active,vaxs_active,vaxs_active_prcs
2021-12-31,2484542,2364430,36344,15774294,31830696,4998,8639,55,35510,8501,47604990,44011,0.11356251846129377,83768,5404423.0,0.5050023935277291
2022-01-01,2485635,2368794,36390,15783008,31834934,1093,4364,46,8714,4238,47617942,12952,0.08438851142680667,80451,5370918.0,0.5018716050614772
2022-01-02,2487566,2372717,36442,15802604,31846510,1931,3923,52,19596,11576,47649114,31172,0.06194661876042602,78407,5361886.0,0.501027633074395
2022-01-03,2496925,2385609,36502,15876052,31888449,9359,12892,60,73448,41939,47764501,115387,0.08110965706708728,74814,5399975.0,0.5045867616191217
2022-01-04,2507105,2394096,36562,15947594,31914307,10180,8487,60,71542,25858,47861901,97400,0.10451745379876796,76447,5451881.0,0.5094369841569302
2022-01-05,2514495,2401742,36602,16001183,31937170,7390,7646,40,53589,22863,47938353,76452,0.09666195782974939,76151,5458485.0,0.5100540779349074
2022-01-06,2521136,2406844,36660,16058449,31961130,6641,5102,58,57266,23960,48019579,81226,0.08175953512422131,77632,5479925.0,0.5120574835375471
2022-01-07,2527811,2407770,36706,16126777,31978371,6675,926,46,68328,17241,48105148,85569,0.07800722224169968,83335,5509523.0,0.5148231924473852
2022-01-08,2531774,2409463,36749,16167148,31985999,3963,1693,43,40371,7628,48153147,47999,0.0825642200879185,85562,5510858.0,0.5149479380854226
2022-01-09,2534538,2412800,36772,16191008,31994419,2764,3337,23,23860,8420,48185427,32280,0.08562577447335812,84966,5505338.0,0.5144321358966834
2022-01-10,2541900,2422881,36815,16262666,32031951,7362,10081,43,71658,37532,48294617,109190,0.06742375675428153,82204,5508222.0,0.5147016238518145
2022-01-11,2554278,2429620,36853,16340731,32054524,12378,6739,38,78065,22573,48395255,100638,0.12299529004948428,87805,5518210.0,0.5156349267976711
2022-01-12,2565746,2435091,36895,16406105,32075144,11468,5471,42,65374,20620,48481249,85994,0.1333581412656697,93760,5525610.0,0.5163264007463434
2022-01-13,2577439,2440671,36928,16476182,32099229,11693,5580,33,70077,24085,48575411,94162,0.12417960536097364,99840,5537282.0,0.5174170607367355
2022-01-14,2590668,2443919,36961,16557874,32118411,13229,3248,33,81692,19182,48676285,100874,0.1311438031603783,109788,5547981.0,0.51841680124712
