date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active
2021-12-13,2351077,2132056,34825,14751746,30427516,11901,27000,114,82952,36838,45179262,119790,0.0993488605058853,184196
2021-12-14,2367779,2152712,34936,14848524,30450555,16702,20656,111,96778,23039,45299079,119817,0.13939591209928473,180131
2021-12-15,2379396,2171452,35059,14924007,30474049,11617,18740,123,75483,23494,45398056,98977,0.11737070228436909,172885
2021-12-16,2388891,2188559,35155,15002493,30503845,9495,17107,96,78486,29796,45506338,108282,0.08768770432758907,165177
2021-12-17,2397852,2204981,35243,15079415,30528282,8961,16422,88,76922,24437,45607697,101359,0.08840852810307916,157628
2021-12-18,2403836,2212090,35345,15129196,30538444,5984,7109,102,49781,10162,45667640,59943,0.09982817009492351,156401
2021-12-19,2407577,2218491,35413,15158920,30548522,3741,6401,68,29724,10078,45707442,39802,0.09399025174614341,153673
2021-12-20,2416163,2240810,35492,15232311,30581571,8586,22319,79,73391,33049,45813882,106440,0.0806651634723788,139861
2021-12-21,2428002,2257486,35573,15314856,30603371,11839,16676,81,82545,21800,45918227,104345,0.11346015621256408,134943
2021-12-22,2435693,2272392,35657,15393612,30623095,7691,14906,84,78756,19724,46016707,98480,0.07809707554833469,127644
2021-12-23,2443052,2285079,35715,15482978,30639287,7359,12687,58,89366,16192,46122265,105558,0.06971522764735974,122258
2021-12-24,2445097,2297365,35792,15503743,30643771,2045,12286,77,20765,4484,46147514,25249,0.08099330666561053,111940
2021-12-25,2446186,2302751,35859,15517359,30649163,1089,5386,67,13616,5392,46166522,19008,0.057291666666666664,107576
2021-12-26,2448200,2307679,35943,15538420,30658923,2014,4928,84,21061,9760,46197343,30821,0.0653450569416956,104578
2021-12-27,2455054,2325892,35994,15594262,30682976,6854,18213,51,55842,24053,46277238,79895,0.0857875962200388,93168
2021-12-28,2464132,2338844,36066,15653693,30700518,9078,12952,72,59431,17542,46354211,76973,0.1179374585893755,89222
2021-12-29,2470280,2349368,36140,15697738,30717629,6148,10524,74,44045,17111,46415367,61156,0.10052979266139055,84772
2021-12-30,2476032,2358109,36197,15737309,30734049,5752,8741,57,39571,16420,46471358,55991,0.10273079602078905,81726
2021-12-31,2481027,2366780,36251,15772815,30742349,4995,8671,54,35506,8300,46515164,43806,0.11402547596219696,77996
2022-01-01,2482115,2371121,36295,15781502,30746479,1088,4341,44,8687,4130,46527981,12817,0.08488725910899586,74699
2022-01-02,2484039,2374990,36345,15801089,30757920,1924,3869,50,19587,11441,46559009,31028,0.062008508443986074,72704
2022-01-03,2493377,2387822,36406,15874531,30796925,9338,12832,61,73442,39005,46671456,112447,0.08304356719165473,69149
2022-01-04,2503553,2396304,36465,15946056,30821241,10176,8482,59,71525,24316,46767297,95841,0.10617585375778633,70784
2022-01-05,2510935,2403919,36503,15999631,30842567,7382,7615,38,53575,21326,46842198,74901,0.09855676159196806,70513
2022-01-06,2517571,2409020,36559,16056894,30864085,6636,5101,56,57263,21518,46920979,78781,0.08423350807935924,71992
2022-01-07,2524240,2409298,36602,16125214,30879965,6669,278,43,68320,15880,47005179,84200,0.0792042755344418,78340
2022-01-08,2528199,2409392,36640,16165581,30886978,3959,94,38,40367,7013,47052559,47380,0.08355846348670325,82167
2022-01-09,2530962,2409453,36661,16189431,30895026,2763,61,21,23850,8048,47084457,31898,0.08661985077434321,84848
2022-01-10,2538298,2409706,36683,16252431,30924980,7336,253,22,63000,29954,47177411,92954,0.07892075650321664,91909
