date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active
2021-10-29,1758877,1678839,30809,11643848,28886954,5753,1803,26,44952,86984,40530802,131936,0.043604474896919716,49229
2021-10-30,1763935,1679662,30832,11681898,28919114,5058,823,23,38050,32160,40601012,70210,0.07204101979774961,53441
2021-10-31,1766725,1680624,30864,11706567,28957174,2790,962,32,24669,38060,40663741,62729,0.044477036139584564,55237
2021-11-01,1774337,1684051,30895,11770799,29006359,7612,3427,31,64232,49185,40777158,113417,0.06711515910313269,59391
2021-11-02,1784276,1687258,30931,11830912,29040045,9939,3207,36,60113,33686,40870957,93799,0.10596061791703536,66087
2021-11-03,1793756,1690778,30976,11873756,29078149,9480,3520,45,42844,38104,40951905,80948,0.11711222019073973,72002
2021-11-04,1802236,1694391,31021,11917447,29120505,8480,3613,45,43691,42356,41037952,86047,0.09855079200901833,76824
2021-11-05,1811487,1698535,31078,11967844,29186327,9251,4144,57,50397,65822,41154171,116219,0.07959972121598018,81874
2021-11-06,1817229,1700599,31130,12002954,29223071,5742,2064,52,35110,36744,41226025,71854,0.07991204386672976,85500
2021-11-07,1820240,1702904,31169,12021245,29247970,3011,2305,39,18291,24899,41269215,43190,0.06971521185459598,86167
2021-11-08,1829525,1709443,31217,12071098,29303586,9285,6539,48,49853,55616,41374684,105469,0.08803534687917777,88865
2021-11-09,1844100,1714925,31280,12140389,29342920,14575,5482,63,69291,39334,41483309,108625,0.1341772151898734,97895
2021-11-10,1857656,1721103,31355,12204540,29384766,13556,6178,75,64151,41846,41589306,105997,0.12789041199279225,105198
2021-11-11,1868098,1724106,31426,12268756,29434149,10442,3003,71,64216,49383,41702905,113599,0.09191982323788062,112566
2021-11-12,1882347,1731376,31494,12341884,29500808,14249,7270,68,73128,66659,41842692,139787,0.10193365620551267,119477
2021-11-13,1891526,1735035,31568,12387903,29535397,9179,3659,74,46019,34589,41923300,80608,0.11387207225089321,124923
2021-11-14,1897214,1738720,31630,12416275,29559633,5688,3685,62,28372,24236,41975908,52608,0.10812043795620438,126864
2021-11-15,1908772,1748877,31723,12483147,29619810,11558,10157,93,66872,60177,42102957,127049,0.0909727742839377,128172
2021-11-16,1931304,1757633,31792,12578788,29671332,22532,8756,69,95641,51522,42250120,147163,0.1531091374870042,141879
2021-11-17,1945477,1766202,31874,12640681,29695281,14173,8569,82,61893,23949,42335962,85842,0.1651056592344074,147401
2021-11-18,1958961,1774372,31994,12705039,29747513,13484,8170,120,64358,52232,42452552,116590,0.11565314349429626,152595
2021-11-19,1981929,1783535,32105,12796704,29813763,22968,9163,111,91665,66250,42610467,157915,0.14544533451540387,166289
2021-11-20,1996343,1787180,32201,12862532,29847116,14414,3645,96,65828,33353,42709648,99181,0.1453302547867031,176962
2021-11-21,2004611,1790915,32313,12898647,29873103,8268,3735,112,36115,25987,42771750,62102,0.13313580883063347,181383
2021-11-22,2019118,1806829,32423,12976802,29920805,14507,15914,110,78155,47702,42897607,125857,0.11526573809958922,179866
2021-11-23,2045026,1819965,32539,13081575,29950587,25908,13136,116,104773,29782,43032162,134555,0.1925457991156033,192522
2021-11-24,2063066,1832560,32632,13183048,29978289,18040,12595,93,101473,27702,43161337,129175,0.1396555060963809,197874
2021-11-25,2090999,1845082,32745,13284112,30013657,27933,12522,113,101064,35368,43297769,136432,0.20473935733552245,213172
2021-11-26,2111368,1858492,32862,13384061,30042983,20369,13410,117,99949,29326,43427044,129275,0.15756333397795397,220014
2021-11-27,2123892,1864308,32957,13458500,30050877,12524,5816,95,74439,7894,43509377,82333,0.15211397616994402,226627
2021-11-28,2133196,1870179,33077,13508389,30061149,9304,5871,120,49889,10272,43569538,60161,0.15465168464619936,229940
2021-11-29,2150804,1892643,33183,13595539,30109110,17608,22464,106,87150,47961,43704649,135111,0.13032247559414112,224978
2021-11-30,2172803,1911939,33303,13709635,30136944,21999,19296,120,114096,27834,43846579,141930,0.154998943140985,227561
2021-12-01,2193941,1920527,33441,13810264,30161754,21138,8588,138,100629,24810,43972018,125439,0.16851218520555808,239973
2021-12-02,2212541,1940964,33564,13911498,30192268,18600,20437,123,101234,30514,44103766,131748,0.14117861371709628,238013
2021-12-03,2230210,1961610,33683,14011399,30217223,17669,20646,119,99901,24955,44228622,124856,0.14151502530915616,234917
2021-12-04,2241187,1970764,33792,14083264,30224548,10977,9154,109,71865,7325,44307812,79190,0.13861598686702867,236631
2021-12-05,2247517,1979200,33902,14122539,30233183,6330,8436,110,39275,8635,44355722,47910,0.13212273011897308,234415
2021-12-06,2263055,2006141,34024,14209791,30272149,15538,26941,122,87252,38966,44481940,126218,0.12310447004389231,222890
2021-12-07,2282535,2030972,34129,14313940,30295460,19480,24831,105,104149,23311,44609400,127460,0.15283226110152204,217434
2021-12-08,2298720,2051753,34240,14402701,30319001,16185,20781,111,88761,23541,44721702,112302,0.14412031842709835,212727
2021-12-09,2312959,2071171,34349,14490290,30346597,14239,19418,109,87589,27596,44836887,115185,0.12361852671788862,207439
2021-12-10,2325356,2090270,34466,14577502,30369004,12397,19099,117,87212,22407,44946506,109619,0.113091708554174,200620
2021-12-11,2334438,2098500,34564,14640172,30375922,9082,8230,98,62670,6918,45016094,69588,0.13051100764499626,201374
2021-12-12,2338551,2106068,34681,14668546,30384084,4113,7568,117,28374,8162,45052630,36536,0.11257389971534924,197802
2021-12-13,2350442,2106762,34787,14751481,30418724,11891,694,106,82935,34640,45170205,117575,0.10113544546034446,208893
2021-12-14,2367138,2107386,34891,14847554,30440603,16696,624,104,96073,21879,45288157,117952,0.14154910472056428,224861
2021-12-15,2378765,2107907,35001,14922966,30462184,11627,521,110,75412,21581,45385150,96993,0.11987463012794737,235857
2021-12-16,2388253,2108335,35046,14994226,30486072,9488,428,45,71260,23888,45480298,95148,0.09971833354353218,244872
