date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active,vaxs_active,vaxs_active_prcs
2021-11-09,1846209,1713672,31278,12140389,29342920,14583,5485,63,69291,39334,41483309,108625,0.13425086306098966,101259,5311678.0,0.4963360757750792
2021-11-10,1859780,1719847,31353,12204540,29384766,13571,6175,75,64151,41846,41589306,105997,0.12803192543185185,108580,5338745.0,0.4988652819059863
2021-11-11,1870234,1722848,31424,12268756,29434149,10454,3001,71,64216,49383,41702905,113599,0.09202545797058073,115962,5367273.0,0.5015310074205434
2021-11-12,1884494,1730119,31492,12341884,29500808,14260,7271,68,73128,66659,41842692,139787,0.10201234735705036,122883,5400484.0,0.5046343238136993
2021-11-13,1893677,1733779,31566,12387903,29535397,9183,3660,74,46019,34589,41923300,80608,0.11392169511710996,128332,5406424.0,0.5051893718211471
2021-11-14,1899375,1737463,31628,12416275,29559633,5698,3684,62,28372,24236,41975908,52608,0.10831052311435523,130284,5410372.0,0.5055582825170063
2021-11-15,1910937,1747622,31721,12483147,29619810,11562,10159,93,66872,60177,42102957,127049,0.09100425819959228,131594,5436466.0,0.5079965691679055
2021-11-16,1933476,1756393,31791,12578788,29671332,22539,8771,70,95641,51522,42250120,147163,0.15315670379103444,145292,5461905.0,0.5103736510301047
2021-11-17,1947672,1764967,31873,12640681,29695281,14196,8574,82,61893,23949,42335962,85842,0.1653735933459146,150832,5454267.0,0.5096599377841643
2021-11-18,1961190,1773156,31993,12705044,29747519,13518,8189,120,64363,52238,42452563,116601,0.115933825610415,156041,5465722.0,0.5107303207682238
2021-11-19,1984162,1782333,32106,12796709,29813877,22972,9177,113,91665,66358,42610586,158023,0.1453712434265898,169723,5481435.0,0.5121985816000464
2021-11-20,1998576,1785983,32202,12862537,29847231,14414,3650,96,65828,33354,42709768,99182,0.1453287894980944,180391,5479858.0,0.5120512228950388
2021-11-21,2006854,1789720,32315,12898652,29873218,8278,3737,113,36115,25987,42771870,62102,0.13329683424044314,184819,5476467.0,0.511734359630181
2021-11-22,2021372,1805641,32426,12976812,29921127,14518,15921,111,78160,47909,42897939,126069,0.1151591588733154,183305,5479720.0,0.5120383278403203
2021-11-23,2047284,1818802,32541,13081588,29951131,25912,13161,115,104776,30004,43032719,134780,0.19225404362665083,195941,5486264.0,0.5126498150727679
2021-11-24,2065330,1831416,32634,13183063,29978872,18046,12614,93,101475,27741,43161935,129216,0.13965762753838534,201280,5493962.0,0.513369134864238
2021-11-25,2093267,1843960,32748,13284131,30014499,27937,12544,114,101068,35627,43298630,136695,0.20437470280551592,216559,5496723.0,0.5136271294010332
2021-11-26,2113648,1857068,32866,13384086,30043867,20381,13108,118,99955,29368,43427953,129323,0.1575976431106609,223714,5505964.0,0.514490630855044
2021-11-27,2126176,1862825,32961,13458530,30051767,12528,5757,95,74444,7900,43510297,82344,0.1521422325852521,230390,5501437.0,0.5140676169948224
2021-11-28,2135482,1868645,33081,13508423,30062042,9306,5820,120,49893,10275,43570465,60168,0.1546669325887515,233756,5496954.0,0.5136487146013228
2021-11-29,2153099,1890907,33189,13595577,30110207,17617,22262,108,87154,48165,43705784,135319,0.1301886653019901,229003,5503018.0,0.5142153494695321
2021-11-30,2175123,1910041,33309,13709676,30138074,22024,19134,120,114099,27867,43847750,141966,0.1551357367256949,231773,5517864.0,0.5156025957184494
2021-12-01,2196276,1918460,33449,13810312,30163498,21153,8419,140,100636,25424,43973810,126060,0.16780104712041885,244367,5541937.0,0.5178520352274206
2021-12-02,2214899,1938847,33574,13911565,30194247,18623,20387,125,101253,30749,44105812,132002,0.1410811957394585,242478,5569950.0,0.5204696378928472
2021-12-03,2232583,1959314,33693,14011478,30219324,17684,20467,119,99913,25077,44230802,124990,0.14148331866549324,239576,5606989.0,0.5239306518908028
2021-12-04,2243565,1968440,33802,14083351,30226696,10982,9126,109,71873,7372,44310047,79245,0.13858287589122342,241323,5617843.0,0.5249448759771391
2021-12-05,2249899,1976889,33912,14122629,30235396,6334,8449,110,39278,8700,44358025,47978,0.1320188419692359,239098,5623181.0,0.5254436716444382
2021-12-06,2265479,2003826,34035,14209891,30275552,15580,26937,123,87262,40156,44485443,127418,0.1222747178577595,227618,5648120.0,0.5277740322938891
2021-12-07,2285012,2028699,34145,14314115,30299206,19533,24873,110,104224,23654,44613321,127878,0.1527471496269882,222168,5685382.0,0.5312558839527305
2021-12-08,2301221,2049479,34258,14402912,30323373,16209,20780,113,88797,24167,44726285,112964,0.1434881909280833,217484,5710982.0,0.5336480100454345
2021-12-09,2315485,2068947,34372,14490515,30352156,14264,19468,114,87603,28783,44842671,116386,0.12255769594281099,212166,5736373.0,0.5360206066712099
2021-12-10,2327885,2088007,34492,14577733,30375266,12400,19060,120,87218,23110,44952999,110328,0.11239213980131971,205386,5763759.0,0.5385796209358502
2021-12-11,2336970,2096301,34592,14640412,30382370,9085,8294,100,62679,7104,45022782,69783,0.13018930111918375,206077,5773630.0,0.5395019911179237
2021-12-12,2341099,2103953,34715,14668794,30390678,4129,7652,123,28382,8308,45059472,36690,0.11253747615153993,202431,5774994.0,0.5396294465863005
2021-12-13,2353004,2130969,34829,14751747,30427554,11905,27016,114,82953,36876,45179301,119829,0.09934990695073813,187206,5776116.0,0.5397342889877074
2021-12-14,2369711,2151656,34942,14848526,30450752,16707,20687,113,96779,23198,45299278,119977,0.13925168990723222,183113,5791925.0,0.5412115202923776
2021-12-15,2381328,2170407,35066,14924010,30474321,11617,18751,124,75484,23569,45398331,99053,0.11728064773404137,175855,5802234.0,0.5421748182568185
2021-12-16,2390827,2187532,35163,15002497,30504149,9499,17125,97,78487,29828,45506646,108315,0.08769791810921848,168132,5810596.0,0.5429561838188182
2021-12-17,2399789,2203969,35251,15079421,30528755,8962,16437,88,76924,24606,45608176,101530,0.08826947700187136,160569,5822872.0,0.5441032830342101
2021-12-18,2405774,2211084,35354,15129202,30538939,5985,7115,103,49781,10184,45668141,59965,0.0998082214625198,159336,5823555.0,0.544167104210824
2021-12-19,2409518,2217487,35422,15158926,30549035,3744,6403,68,29724,10096,45707961,39820,0.09402310396785535,156609,5819337.0,0.5437729640600809
2021-12-20,2418117,2239836,35501,15232318,30582391,8599,22349,79,73392,33356,45814709,106748,0.08055420242065425,142780,5819627.0,0.5438000623634748
2021-12-21,2429961,2256357,35582,15314879,30604329,11844,16521,81,82561,21938,45919208,104499,0.11334079751959349,138022,5817608.0,0.5436114021063978
2021-12-22,2437656,2271125,35666,15393635,30624503,7695,14768,84,78756,20174,46018138,98930,0.07778227029212574,130865,5801756.0,0.5421301527774313
2021-12-23,2445016,2283607,35724,15483003,30640808,7360,12482,58,89368,16305,46123811,105673,0.06964882231033472,125685,5744289.0,0.5367602969114381
2021-12-24,2447061,2295848,35802,15503769,30645364,2045,12241,78,20766,4556,46149133,25322,0.08075981360082142,115411,5658513.0,0.5287451794220717
2021-12-25,2448151,2301229,35870,15517386,30650787,1090,5381,68,13617,5423,46168173,19040,0.05724789915966386,111052,5479853.0,0.5120507556829114
2021-12-26,2450166,2306156,35954,15538447,30660597,2015,4927,84,21061,9810,46199044,30871,0.06527161413624437,108056,5454269.0,0.5096601246690152
2021-12-27,2457028,2324398,36005,15594291,30684999,6862,18242,51,55844,24402,46279290,80246,0.08551205044488198,96625,5569435.0,0.5204215150437166
