date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active,vaxs_active,vaxs_active_prcs
2021-12-06,2266455,2003221,34077,14209891,30275552,15581,26937,127,87262,40156,44485443,127418,0.12228256604247438,229157,5648718.0,0.527829910864336
2021-12-07,2285993,2028096,34189,14314115,30299206,19538,24875,112,104224,23654,44613321,127878,0.1527862493939536,223708,5685992.0,0.5313128838322831
2021-12-08,2302202,2048876,34302,14402912,30323373,16209,20780,113,88797,24167,44726285,112964,0.1434881909280833,219024,5711616.0,0.5337072525431992
2021-12-09,2316468,2068340,34416,14490515,30352156,14266,19464,114,87603,28783,44842671,116386,0.12257488014022305,213712,5737012.0,0.536080316381102
2021-12-10,2328869,2087401,34537,14577733,30375266,12401,19061,121,87218,23110,44952999,110328,0.11240120368356174,206931,5764412.0,0.5386406388396993
2021-12-11,2337955,2095694,34637,14640412,30382370,9086,8293,100,62679,7104,45022782,69783,0.13020363125689638,207624,5774281.0,0.5395628221369217
2021-12-12,2342084,2103346,34761,14668794,30390678,4129,7652,124,28382,8308,45059472,36690,0.11253747615153993,203977,5775650.0,0.5396907448174261
2021-12-13,2353989,2130360,34876,14751747,30427554,11905,27014,115,82953,36876,45179301,119829,0.09934990695073813,188753,5776797.0,0.5397979232794703
2021-12-14,2370697,2151048,34990,14848526,30450752,16708,20688,114,96779,23198,45299278,119977,0.13926002483809397,184659,5792612.0,0.5412757152386936
2021-12-15,2382315,2169797,35114,14924010,30474321,11618,18749,124,75484,23569,45398331,99053,0.11729074333942435,177404,5802968.0,0.5422434049971327
2021-12-16,2391816,2186924,35211,15002497,30504149,9501,17127,97,78487,29828,45506646,108315,0.08771638277246918,169681,5811353.0,0.5430269197349188
2021-12-17,2400778,2203358,35304,15079421,30528755,8962,16434,93,76924,24606,45608176,101530,0.08826947700187136,162116,5823667.0,0.5441775697624797
2021-12-18,2406763,2210473,35408,15129202,30538939,5985,7115,104,49781,10184,45668141,59965,0.0998082214625198,160882,5824353.0,0.54424167126637
2021-12-19,2410508,2216875,35477,15158926,30549035,3745,6402,69,29724,10096,45707961,39820,0.09404821697639378,158156,5820161.0,0.5438499606186897
2021-12-20,2419108,2239226,35557,15232318,30582391,8600,22351,80,73392,33356,45814709,106748,0.08056357027766328,144325,5820929.0,0.5439217244014709
2021-12-21,2430954,2255752,35638,15314879,30604329,11846,16526,81,82561,21938,45919208,104499,0.1133599364587221,139564,5819393.0,0.5437781968359087
2021-12-22,2438650,2270518,35722,15393635,30624503,7696,14766,84,78756,20174,46018138,98930,0.07779237844940867,132410,5804043.0,0.5423438556045412
2021-12-23,2446011,2283000,35782,15483003,30640808,7361,12482,60,89368,16305,46123811,105673,0.06965828546553993,127229,5747587.0,0.5370684700307248
2021-12-24,2448057,2295241,35862,15503769,30645364,2046,12241,80,20766,4556,46149133,25322,0.08079930495221546,116954,5662307.0,0.5290996999844044
2021-12-25,2449147,2300623,35930,15517386,30650787,1090,5382,68,13617,5423,46168173,19040,0.05724789915966386,112594,5483721.0,0.5124121909847309
2021-12-26,2451162,2305552,36015,15538447,30660597,2015,4929,85,21061,9810,46199044,30871,0.06527161413624437,109595,5458213.0,0.5100286615951725
2021-12-27,2458026,2323794,36066,15594291,30684999,6864,18242,51,55844,24402,46279290,80246,0.08553697380554794,98166,5574189.0,0.5208657403345257
2021-12-28,2467104,2336775,36138,15653719,30702628,9078,12981,72,59428,17629,46356347,77057,0.1178088947143024,94191,5551491.0,0.5187447841606119
2021-12-29,2473264,2347309,36213,15697769,30720173,6160,10534,75,44050,17545,46417942,61595,0.10000811754200828,89742,5521943.0,0.5159837473720486
2021-12-30,2479020,2356081,36271,15737349,30736726,5756,8772,58,39580,16553,46474075,56133,0.10254217661625069,86668,5481529.0,0.5122073651880431
2021-12-31,2484018,2364722,36326,15772857,30745136,4998,8641,55,35508,8410,46517993,43918,0.11380299649346509,82970,5403651.0,0.504930255975246
2022-01-01,2485111,2369087,36372,15781562,30749345,1093,4365,46,8705,4209,46530907,12914,0.08463682824841258,79652,5370148.0,0.5017996543938451
2022-01-02,2487042,2373010,36423,15801157,30760895,1931,3923,51,19595,11550,46562052,31145,0.062000321078824853,77609,5361115.0,0.5009555889643375
2022-01-03,2496400,2385902,36483,15874605,30801658,9358,12892,60,73448,40763,46676263,114211,0.08193606570295331,74015,5399193.0,0.5045136896423837
2022-01-04,2506580,2394389,36543,15946144,30827160,10180,8487,60,71539,25502,46773304,97041,0.10490411269463423,75648,5451095.0,0.5093635384104901
2022-01-05,2513968,2402036,36582,15999727,30849882,7388,7647,39,53583,22722,46849609,76305,0.09682196448463404,75350,5457686.0,0.509979417436936
2022-01-06,2520609,2407137,36640,16056992,30873407,6641,5101,58,57265,23525,46930399,80790,0.0822007674217106,76832,5479113.0,0.5119816082880442
2022-01-07,2527283,2408064,36686,16125320,30890522,6674,927,46,68328,17115,47015842,85443,0.07811055323431995,82533,5508693.0,0.5147456352342232
2022-01-08,2531246,2409757,36729,16165691,30898121,3963,1693,43,40371,7599,47063812,47970,0.08261413383364603,84760,5510029.0,0.5148704743146862
