date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active,vaxs_active,vaxs_active_prcs
2021-11-27,2126962,1862338,32989,13458530,30051767,12528,5757,95,74444,7900,43510297,82344,0.1521422325852521,231635,5501754.0,0.5140972382437048
2021-11-28,2136269,1868157,33108,13508423,30062042,9307,5819,119,49893,10275,43570465,60168,0.15468355271905332,235004,5497268.0,0.5136780555229286
2021-11-29,2153886,1890420,33216,13595577,30110207,17617,22263,108,87154,48165,43705784,135319,0.1301886653019901,230250,5503344.0,0.5142458117002437
2021-11-30,2175911,1909554,33337,13709676,30138074,22025,19134,121,114099,27867,43847750,141966,0.1551427806657932,233020,5518198.0,0.5156338054885651
2021-12-01,2197065,1917974,33477,13810312,30163498,21154,8420,140,100636,25424,43973810,126060,0.16780897985086468,245614,5542278.0,0.5178838990945148
2021-12-02,2215692,1938361,33602,13911565,30194247,18627,20387,125,101253,30749,44105812,132002,0.14111149831063166,243729,5570295.0,0.5205018755296433
2021-12-03,2233377,1958825,33723,14011478,30219324,17685,20464,121,99913,25077,44230802,124990,0.14149131930554446,240829,5607359.0,0.5239652255882364
2021-12-04,2244359,1967949,33832,14083351,30226696,10982,9124,109,71873,7372,44310047,79245,0.13858287589122342,242578,5618219.0,0.5249800103291257
2021-12-05,2250694,1976400,33942,14122629,30235396,6335,8451,110,39278,8700,44358025,47978,0.1320396848555588,240352,5623562.0,0.5254792732085521
2021-12-06,2266275,2003338,34068,14209891,30275552,15581,26938,126,87262,40156,44485443,127418,0.12228256604247438,228869,5648527.0,0.5278120633610661
2021-12-07,2285812,2028214,34180,14314115,30299206,19537,24876,112,104224,23654,44613321,127878,0.15277842944056053,223418,5685801.0,0.5312950363290134
2021-12-08,2302021,2048994,34293,14402912,30323373,16209,20780,113,88797,24167,44726285,112964,0.1434881909280833,218734,5711418.0,0.5336887509429509
2021-12-09,2316286,2068458,34407,14490515,30352156,14265,19464,114,87603,28783,44842671,116386,0.12256628804151702,213421,5736821.0,0.5360624688778322
2021-12-10,2328687,2087520,34528,14577733,30375266,12401,19062,121,87218,23110,44952999,110328,0.11240120368356174,206639,5764217.0,0.5386224175667275
2021-12-11,2337773,2095814,34628,14640412,30382370,9086,8294,100,62679,7104,45022782,69783,0.13020363125689638,207331,5774090.0,0.5395449746336519
2021-12-12,2341902,2103467,34752,14668794,30390678,4129,7653,124,28382,8308,45059472,36690,0.11253747615153993,203683,5775457.0,0.5396727104293053
2021-12-13,2353807,2130481,34866,14751747,30427554,11905,27014,114,82953,36876,45179301,119829,0.09934990695073813,188460,5776602.0,0.5397797020064985
2021-12-14,2370514,2151170,34980,14848526,30450752,16707,20689,114,96779,23198,45299278,119977,0.13925168990723222,184364,5792416.0,0.5412574005232963
2021-12-15,2382132,2169919,35104,14924010,30474321,11618,18749,124,75484,23569,45398331,99053,0.11729074333942435,177109,5802769.0,0.542224809954459
2021-12-16,2391633,2187045,35201,15002497,30504149,9501,17126,97,78487,29828,45506646,108315,0.08771638277246918,169387,5811156.0,0.5430085115770961
2021-12-17,2400595,2203480,35294,15079421,30528755,8962,16435,93,76924,24606,45608176,101530,0.08826947700187136,161821,5823467.0,0.5441588812773804
2021-12-18,2406580,2210595,35397,15129202,30538939,5985,7115,103,49781,10184,45668141,59965,0.0998082214625198,160588,5824153.0,0.5442229827812708
2021-12-19,2410325,2216998,35466,15158926,30549035,3745,6403,69,29724,10096,45707961,39820,0.09404821697639378,157861,5819959.0,0.5438310852487396
2021-12-20,2418925,2239349,35545,15232318,30582391,8600,22351,79,73392,33356,45814709,106748,0.08056357027766328,144031,5820726.0,0.5439027555890952
2021-12-21,2430771,2255874,35626,15314879,30604329,11846,16525,81,82561,21938,45919208,104499,0.1133599364587221,139271,5819193.0,0.5437595083508094
2021-12-22,2438467,2270641,35710,15393635,30624503,7696,14767,84,78756,20174,46018138,98930,0.07779237844940867,132116,5803838.0,0.5423246999073145
2021-12-23,2445828,2283123,35770,15483003,30640808,7361,12482,60,89368,16305,46123811,105673,0.06965828546553993,126935,5747381.0,0.5370492208910725
2021-12-24,2447874,2295364,35850,15503769,30645364,2046,12241,80,20766,4556,46149133,25322,0.08079930495221546,116660,5662100.0,0.5290803574023267
2021-12-25,2448964,2300746,35918,15517386,30650787,1090,5382,68,13617,5423,46168173,19040,0.05724789915966386,112300,5483511.0,0.5123925680753766
2021-12-26,2450979,2305675,36003,15538447,30660597,2015,4929,85,21061,9810,46199044,30871,0.06527161413624437,109301,5458003.0,0.5100090386858183
2021-12-27,2457843,2323917,36054,15594291,30684999,6864,18242,51,55844,24402,46279290,80246,0.08553697380554794,97872,5573981.0,0.5208463043100225
2021-12-28,2466921,2336898,36126,15653719,30702628,9078,12981,72,59428,17629,46356347,77057,0.1178088947143024,93897,5551277.0,0.5187247874815556
