date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active,vaxs_active,vaxs_active_prcs
2021-12-05,2250868,1976290,33950,14122629,30235396,6335,8450,110,39278,8700,44358025,47978,0.1320396848555588,240628,5623745.0,0.525496373172418
2021-12-06,2266449,2003227,34077,14209891,30275552,15581,26937,127,87262,40156,44485443,127418,0.12228256604247438,229145,5648713.0,0.5278294436522084
2021-12-07,2285987,2028102,34189,14314115,30299206,19538,24875,112,104224,23654,44613321,127878,0.1527862493939536,223696,5685987.0,0.5313124166201557
2021-12-08,2302196,2048882,34302,14402912,30323373,16209,20780,113,88797,24167,44726285,112964,0.1434881909280833,219012,5711611.0,0.5337067853310716
2021-12-09,2316462,2068346,34416,14490515,30352156,14266,19464,114,87603,28783,44842671,116386,0.12257488014022305,213700,5737007.0,0.5360798491689744
2021-12-10,2328863,2087407,34537,14577733,30375266,12401,19061,121,87218,23110,44952999,110328,0.11240120368356174,206919,5764407.0,0.5386401716275717
2021-12-11,2337949,2095700,34637,14640412,30382370,9086,8293,100,62679,7104,45022782,69783,0.13020363125689638,207612,5774276.0,0.5395623549247943
2021-12-12,2342078,2103352,34761,14668794,30390678,4129,7652,124,28382,8308,45059472,36690,0.11253747615153993,203965,5775645.0,0.5396902776052986
2021-12-13,2353983,2130366,34876,14751747,30427554,11905,27014,115,82953,36876,45179301,119829,0.09934990695073813,188741,5776791.0,0.5397973626249173
2021-12-14,2370691,2151054,34990,14848526,30450752,16708,20688,114,96779,23198,45299278,119977,0.13926002483809397,184647,5792606.0,0.5412751545841405
2021-12-15,2382309,2169803,35114,14924010,30474321,11618,18749,124,75484,23569,45398331,99053,0.11729074333942435,177392,5802962.0,0.5422428443425797
2021-12-16,2391810,2186930,35211,15002497,30504149,9501,17127,97,78487,29828,45506646,108315,0.08771638277246918,169669,5811347.0,0.5430263590803658
2021-12-17,2400772,2203364,35304,15079421,30528755,8962,16434,93,76924,24606,45608176,101530,0.08826947700187136,162104,5823661.0,0.5441770091079267
2021-12-18,2406757,2210479,35408,15129202,30538939,5985,7115,104,49781,10184,45668141,59965,0.0998082214625198,160870,5824347.0,0.5442411106118171
2021-12-19,2410502,2216881,35477,15158926,30549035,3745,6402,69,29724,10096,45707961,39820,0.09404821697639378,158144,5820155.0,0.5438493999641368
