date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active
2021-10-19,1716417,1666988,30635,11221388,28306938,3249,921,10,33805,38295,39528326,72100,0.045062413314840497,18794
2021-10-20,1719696,1668027,30642,11255829,28354493,3279,1039,7,34441,47555,39610322,81996,0.03998975559783404,21027
2021-10-21,1723340,1669014,30652,11297691,28414830,3644,987,10,41862,60337,39712521,102199,0.035655926183230754,23674
2021-10-22,1727579,1669984,30666,11343080,28508081,4239,970,14,45389,93251,39851161,138640,0.030575591459896134,26929
2021-10-23,1730335,1670460,30679,11373156,28543396,2756,476,13,30076,35315,39916552,65391,0.04214647275618969,29196
2021-10-24,1732173,1670995,30699,11390310,28571519,1838,535,20,17154,28123,39961829,45277,0.04059456236058043,30479
2021-10-25,1736459,1672611,30719,11430738,28635947,4286,1616,20,40428,64428,40066685,104856,0.04087510490577554,33129
2021-10-26,1742748,1673985,30735,11492405,28689282,6289,1374,16,61667,53335,40181687,115002,0.054686005460774595,38028
2021-10-27,1748612,1675537,30757,11556661,28768050,5864,1552,22,64256,78768,40324711,143024,0.041000111869336615,42318
2021-10-28,1752968,1677092,30783,11598896,28799970,4356,1555,26,42235,31920,40398866,74155,0.05874182455667184,45093
2021-10-29,1758722,1678895,30809,11643848,28886954,5754,1803,26,44952,86984,40530802,131936,0.04361205432937182,49018
2021-10-30,1763780,1679718,30832,11681898,28919114,5058,823,23,38050,32160,40601012,70210,0.07204101979774961,53230
2021-10-31,1766567,1680680,30863,11706567,28957174,2787,962,31,24669,38060,40663741,62729,0.044429211369542,55024
2021-11-01,1774177,1684107,30894,11770799,29006359,7610,3427,31,64232,49185,40777158,113417,0.06709752506238043,59176
2021-11-02,1784107,1687313,30929,11830912,29040045,9930,3206,35,60113,33686,40870957,93799,0.10586466806682374,65865
2021-11-03,1793581,1690833,30974,11873756,29078149,9474,3520,45,42844,38104,40951905,80948,0.11703809853239117,71774
2021-11-04,1802053,1694448,31019,11917447,29120505,8472,3615,45,43691,42356,41037952,86047,0.0984578195637268,76586
2021-11-05,1811301,1698592,31076,11967844,29186327,9248,4144,57,50397,65822,41154171,116219,0.07957390788081123,81633
2021-11-06,1817042,1700654,31126,12002954,29223071,5741,2062,50,35110,36744,41226025,71854,0.0798981267570351,85262
2021-11-07,1820051,1702958,31165,12021245,29247970,3009,2304,39,18291,24899,41269215,43190,0.06966890483908313,85928
2021-11-08,1829336,1709495,31213,12071098,29303543,9285,6537,48,49853,55573,41374641,105426,0.08807125377041716,88628
2021-11-09,1843907,1714968,31275,12140387,29342864,14571,5473,62,69289,39321,41483251,108610,0.1341589172267747,97664
2021-11-10,1857451,1721138,31350,12204535,29384512,13544,6170,75,64148,41648,41589047,105796,0.12801996294755946,104963
2021-11-11,1867887,1724139,31421,12268743,29433581,10436,3001,71,64208,49069,41702324,113277,0.09212814604906557,112327
2021-11-12,1882131,1731400,31489,12341871,29499970,14244,7261,68,73128,66389,41841841,139517,0.10209508518675144,119242
2021-11-13,1891310,1735054,31563,12387889,29534545,9179,3654,74,46018,34575,41922434,80593,0.11389326616455524,124693
2021-11-14,1896988,1738736,31625,12416257,29558752,5678,3682,62,28368,24207,41975009,52575,0.10799809795530195,126627
2021-11-15,1908535,1748877,31717,12483125,29618586,11547,10141,92,66868,59834,42101711,126702,0.09113510441824123,127941
2021-11-16,1931056,1757864,31786,12578744,29669715,22521,8987,69,95619,51129,42248459,146748,0.15346716820672174,141406
2021-11-17,1945214,1766487,31868,12640631,29693515,14158,8623,82,61887,23800,42334146,85687,0.16522926464924667,146859
2021-11-18,1958653,1774836,31988,12704945,29745002,13439,8349,120,64314,51487,42449947,115801,0.11605253840640409,151829
2021-11-19,1981616,1784184,32098,12796596,29810896,22963,9348,110,91651,65894,42607492,157545,0.14575518105937987,165334
2021-11-20,1996026,1787904,32193,12862422,29844217,14410,3720,95,65826,33321,42706639,99147,0.14533974805087396,175929
2021-11-21,2004284,1791666,32304,12898518,29870178,8258,3762,111,36096,25961,42768696,62057,0.13307120872746023,180314
2021-11-22,2018783,1807736,32414,12976659,29917300,14499,16070,110,78141,47122,42893959,125263,0.11574846522915785,178633
2021-11-23,2044674,1820980,32529,13081414,29946390,25891,13244,115,104755,29090,43027804,133845,0.1934401733348276,191165
2021-11-24,2062705,1833669,32622,13182868,29973735,18031,12689,93,101454,27345,43156603,128799,0.13999332292952585,196414
2021-11-25,2090629,1846272,32733,13283928,30008699,27924,12603,111,101060,34964,43292627,136024,0.20528730224078104,211624
2021-11-26,2110991,1859529,32850,13383872,30037695,20362,13257,117,99944,28996,43421567,128940,0.15791841166434,218612
2021-11-27,2123515,1865276,32945,13458303,30045531,12524,5747,95,74431,7836,43503834,82267,0.15223601200967582,225294
2021-11-28,2132816,1871053,33063,13508191,30055723,9301,5777,118,49888,10192,43563914,60080,0.15481025299600532,228700
2021-11-29,2150420,1893323,33167,13595335,30102802,17604,22270,104,87144,47079,43698137,134223,0.1311548691356921,223930
2021-11-30,2172414,1912437,33287,13709418,30130197,21994,19114,120,114083,27395,43839615,141478,0.15545879924793962,226690
2021-12-01,2193552,1920955,33423,13810021,30154134,21138,8518,136,100603,23937,43964155,124540,0.1697286012526096,239174
2021-12-02,2212148,1941246,33545,13911254,30182585,18596,20291,122,101233,28451,44093839,129684,0.14339471330310602,237357
2021-12-03,2229817,1941943,33652,14011056,30206169,17669,697,107,99802,23584,44217225,123386,0.14320101145997113,254222
2021-12-04,2240794,1942232,33754,14082583,30212957,10977,289,102,71527,6788,44295540,78315,0.14016471940241332,264808
2021-12-05,2247125,1942443,33848,14121849,30221247,6331,211,94,39266,8290,44343096,47556,0.13312726049289259,270834
2021-12-06,2262666,1942950,33902,14202199,30254158,15541,507,54,80350,32911,44456357,113261,0.1372140454348805,285814
