date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active,vaxs_active,vaxs_active_prcs
2021-11-30,2175967,1909516,33339,13709676,30138074,22025,19135,121,114099,27867,43847750,141966,0.1551427806657932,233112,5518262.0,0.5156397858037969
2021-12-01,2197121,1917936,33479,13810312,30163498,21154,8420,140,100636,25424,43973810,126060,0.16780897985086468,245706,5542342.0,0.5178898794097466
2021-12-02,2215748,1938322,33604,13911565,30194247,18627,20386,125,101253,30749,44105812,132002,0.14111149831063166,243822,5570362.0,0.5205081361721516
2021-12-03,2233433,1958786,33725,14011478,30219324,17685,20464,121,99913,25077,44230802,124990,0.14149131930554446,240922,5607426.0,0.5239714862307446
2021-12-04,2244415,1967910,33834,14083351,30226696,10982,9124,109,71873,7372,44310047,79245,0.13858287589122342,242671,5618288.0,0.5249864578564849
2021-12-05,2250750,1976360,33944,14122629,30235396,6335,8450,110,39278,8700,44358025,47978,0.1320396848555588,240446,5623629.0,0.5254855338510604
2021-12-06,2266331,2003297,34070,14209891,30275552,15581,26937,126,87262,40156,44485443,127418,0.12228256604247438,228964,5648595.0,0.5278184174459999
2021-12-07,2285868,2028173,34182,14314115,30299206,19537,24876,112,104224,23654,44613321,127878,0.15277842944056053,223513,5685870.0,0.5313014838563727
2021-12-08,2302077,2048953,34295,14402912,30323373,16209,20780,113,88797,24167,44726285,112964,0.1434881909280833,218829,5711488.0,0.5336952919127356
2021-12-09,2316343,2068417,34409,14490515,30352156,14266,19464,114,87603,28783,44842671,116386,0.12257488014022305,213517,5736888.0,0.5360687295203405
2021-12-10,2328744,2087479,34530,14577733,30375266,12401,19062,121,87218,23110,44952999,110328,0.11240120368356174,206735,5764286.0,0.5386288650940867
2021-12-11,2337830,2095773,34630,14640412,30382370,9086,8294,100,62679,7104,45022782,69783,0.13020363125689638,207427,5774158.0,0.5395513287185857
2021-12-12,2341959,2103426,34754,14668794,30390678,4129,7653,124,28382,8308,45059472,36690,0.11253747615153993,203779,5775525.0,0.5396790645142391
2021-12-13,2353864,2130440,34868,14751747,30427554,11905,27014,114,82953,36876,45179301,119829,0.09934990695073813,188556,5776671.0,0.5397861495338578
2021-12-14,2370571,2151129,34982,14848526,30450752,16707,20689,114,96779,23198,45299278,119977,0.13925168990723222,184460,5792485.0,0.5412638480506555
2021-12-15,2382189,2169877,35106,14924010,30474321,11618,18748,124,75484,23569,45398331,99053,0.11729074333942435,177206,5802837.0,0.5422311640393928
2021-12-16,2391690,2187003,35203,15002497,30504149,9501,17126,97,78487,29828,45506646,108315,0.08771638277246918,169484,5811223.0,0.5430147722196043
2021-12-17,2400652,2203438,35296,15079421,30528755,8962,16435,93,76924,24606,45608176,101530,0.08826947700187136,161918,5823535.0,0.5441652353623141
2021-12-18,2406637,2210553,35399,15129202,30538939,5985,7115,103,49781,10184,45668141,59965,0.0998082214625198,160685,5824222.0,0.54422943030863
2021-12-19,2410382,2216956,35468,15158926,30549035,3745,6403,69,29724,10096,45707961,39820,0.09404821697639378,157958,5820027.0,0.5438374393336732
2021-12-20,2418982,2239307,35547,15232318,30582391,8600,22351,79,73392,33356,45814709,106748,0.08056357027766328,144128,5820793.0,0.5439090162316034
2021-12-21,2430828,2255833,35628,15314879,30604329,11846,16526,81,82561,21938,45919208,104499,0.1133599364587221,139367,5819256.0,0.5437653952236157
2021-12-22,2438524,2270600,35712,15393635,30624503,7696,14767,84,78756,20174,46018138,98930,0.07779237844940867,132212,5803902.0,0.5423306802225463
2021-12-23,2445885,2283082,35772,15483003,30640808,7361,12482,60,89368,16305,46123811,105673,0.06965828546553993,127031,5747447.0,0.5370553880911554
2021-12-24,2447931,2295322,35852,15503769,30645364,2046,12240,80,20766,4556,46149133,25322,0.08079930495221546,116757,5662167.0,0.529086618044835
2021-12-25,2449021,2300704,35920,15517386,30650787,1090,5382,68,13617,5423,46168173,19040,0.05724789915966386,112397,5483579.0,0.5123989221603104
2021-12-26,2451036,2305633,36005,15538447,30660597,2015,4929,85,21061,9810,46199044,30871,0.06527161413624437,109398,5458070.0,0.5100152993283265
2021-12-27,2457900,2323875,36056,15594291,30684999,6864,18242,51,55844,24402,46279290,80246,0.08553697380554794,97969,5574047.0,0.5208524715101053
2021-12-28,2466978,2336856,36128,15653719,30702628,9078,12981,72,59428,17629,46356347,77057,0.1178088947143024,93994,5551346.0,0.5187312350089148
2021-12-29,2473138,2347390,36203,15697769,30720173,6160,10534,75,44050,17545,46417942,61595,0.10000811754200828,89545,5521795.0,0.5159699178930751
2021-12-30,2478894,2356161,36261,15737349,30736726,5756,8771,58,39580,16553,46474075,56133,0.10254217661625069,86472,5481380.0,0.5121934422666441
2021-12-31,2483892,2364802,36316,15772857,30745136,4998,8641,55,35508,8410,46517993,43918,0.11380299649346509,82774,5403502.0,0.5049163330538471
2022-01-01,2484985,2369167,36362,15781562,30749345,1093,4365,46,8705,4209,46530907,12914,0.08463682824841258,79456,5370001.0,0.5017859183572971
2022-01-02,2486916,2373090,36413,15801157,30760895,1931,3923,51,19595,11550,46562052,31145,0.062000321078824853,77413,5360967.0,0.500941759485364
2022-01-03,2496273,2385982,36473,15874605,30801658,9357,12892,60,73448,40763,46676263,114211,0.0819273099788987,73818,5399030.0,0.5044984585270278
2022-01-04,2506453,2394469,36533,15946144,30827160,10180,8487,60,71539,25502,46773304,97041,0.10490411269463423,75451,5450933.0,0.5093484007375597
2022-01-05,2513841,2402116,36572,15999727,30849882,7388,7647,39,53583,22722,46849609,76305,0.09682196448463404,75153,5457521.0,0.5099639994367291
2022-01-06,2520482,2407218,36630,16056992,30873407,6641,5102,58,57265,23525,46930399,80790,0.0822007674217106,76634,5478945.0,0.5119659099605608
2022-01-07,2527156,2408145,36675,16125320,30890522,6674,927,45,68328,17115,47015842,85443,0.07811055323431995,82336,5508523.0,0.5147297500218889
2022-01-08,2531119,2409839,36718,16165691,30898121,3963,1694,43,40371,7599,47063812,47970,0.08261413383364603,84562,5509855.0,0.5148542153326499
2022-01-09,2533883,2413176,36741,16189551,30906522,2764,3337,23,23860,8401,47096073,32261,0.08567620346548464,83966,5504330.0,0.5143379459317831
2022-01-10,2541244,2423257,36784,16261209,30943165,7361,10081,43,71658,36643,47204374,108301,0.06796797813501261,81203,5507197.0,0.5146058453656809
2022-01-11,2553622,2429996,36822,16339268,30965515,12378,6739,38,78059,22350,47304783,100409,0.12327580196994294,86804,5517174.0,0.5155381204448569
2022-01-12,2565090,2435467,36863,16404642,30986029,11468,5471,41,65374,20514,47390671,85888,0.13352272727272727,92760,5524568.0,0.5162290337389762
2022-01-13,2576783,2441048,36896,16474719,31009882,11693,5581,33,70077,23853,47484601,93930,0.12448631959970191,98839,5536210.0,0.5173168904566036
2022-01-14,2590011,2444296,36928,16556409,31028939,13228,3248,32,81690,19057,47585348,100747,0.13129919501325102,108787,5546894.0,0.5183152293306056
2022-01-15,2599304,2445338,36953,16617724,31034869,9293,1042,25,61315,5930,47652593,67245,0.13819614841252137,117013,5537346.0,0.5174230410519673
2022-01-16,2606550,2449774,36982,16652118,31042693,7246,4436,29,34394,7824,47694811,42218,0.1716329527689611,119794,5522479.0,0.5160338325121145
2022-01-17,2626859,2461888,37009,16744292,31106070,20309,12114,27,92174,63377,47850362,155551,0.13056168073493582,127962,5503131.0,0.514225908463613
2022-01-18,2655362,2469953,37034,16853999,31137884,28503,8065,25,109707,31814,47991883,141521,0.20140473851937168,148375,5487446.0,0.5127602640197044
2022-01-19,2681382,2476658,37061,16956634,31158121,26020,6705,27,102635,20237,48114755,122872,0.2117650888729735,167663,5474136.0,0.5115165453363493
2022-01-20,2708321,2483401,37080,17062766,31199508,26939,6743,19,106132,41387,48262274,147519,0.18261376500654153,187840,5464418.0,0.5106084718453767
2022-01-21,2734944,2501279,37101,17186567,31228677,26623,17878,21,123801,29169,48415244,152970,0.17404066156762765,196564,5464233.0,0.5105911849966599
2022-01-22,2753301,2514229,37123,17273531,31236546,18357,12950,22,86964,7869,48510077,94833,0.1935718578975673,201949,5445165.0,0.5088094248272974
2022-01-23,2766203,2530292,37141,17325719,31245015,12902,16063,18,52188,8469,48570734,60657,0.21270422210132384,198770,5427380.0,0.5071475512898466
2022-01-24,2796598,2554235,37163,17445731,31305182,30395,23943,22,120012,60167,48750913,180179,0.16869335494147486,205200,5412457.0,0.505753109974166
2022-01-25,2836236,2561556,37177,17592948,31335442,39638,7321,14,147217,30260,48928390,177477,0.22334161609673367,237503,5400379.0,0.5046245123590223
2022-01-26,2890937,2570502,37198,17737923,31356789,54701,8946,21,144975,21347,49094712,166322,0.32888613653034476,283237,5391595.0,0.5038037140934631
2022-01-27,2925751,2601957,37226,17876246,31397457,34814,31455,28,138323,40668,49273703,178991,0.19450139951170728,286568,5386279.0,0.5033069741595251
2022-01-28,2973021,2626553,37248,18032805,31426835,47270,24596,22,156559,29378,49459640,185937,0.25422589371668897,309220,5396479.0,0.5042600868995869
2022-01-29,2991308,2651370,37275,18136648,31433328,18287,24817,27,103843,6493,49569976,110336,0.16573919663573086,302663,5387420.0,0.5034135919670163
2022-01-30,3015250,2677313,37303,18199261,31441637,23942,25943,28,62613,8309,49640898,70922,0.3375821324835735,300634,5375144.0,0.5022664927516244
2022-01-31,3044805,2704082,37337,18317984,31498031,29555,26769,34,118723,56394,49816015,175117,0.16877287756185863,303386,5364528.0,0.5012745079625561
2022-02-01,3102040,2718237,37381,18474378,31526855,57235,14155,44,156394,28824,50001233,185218,0.30901424267619776,346422,5352070.0,0.5001104022257238
2022-02-02,3145376,2735295,37420,18609990,31546310,43336,17058,39,135612,19455,50156300,155067,0.2794662952143267,372661,5341064.0,0.4990819748907121
2022-02-03,3183064,2788981,37457,18743503,31582442,37688,53686,37,133513,36132,50325945,169645,0.22215803589849392,356626,5325160.0,0.4975958665556197
2022-02-04,3211778,2833775,37511,18864410,31608690,28714,44794,54,120907,26248,50473100,147155,0.19512758655839083,340492,5315598.0,0.49670237008302454
2022-02-05,3235786,2873741,37559,18937209,31614672,24008,39966,48,72799,5982,50551881,78781,0.3047435295312321,324486,5301053.0,0.49534325000418156
2022-02-06,3244856,2913266,37605,18976788,31621910,9070,39525,46,39579,7238,50598698,46817,0.19373304568853195,293985,5285826.0,0.49392040219115013
2022-02-07,3274482,2950065,37665,19078593,31670173,29626,36799,60,101805,48263,50748766,150068,0.19741717088253324,286752,5253740.0,0.4909222085266774
2022-02-08,3312241,2966445,37718,19191760,31693552,37759,16380,53,113167,23379,50885312,136546,0.27652952118699925,308078,5230204.0,0.48872294760019763
2022-02-09,3341292,2984486,37763,19279883,31709784,29051,18041,45,88123,16232,50989667,104355,0.278386277610081,319043,5203503.0,0.4862279413970222
2022-02-10,3363961,3041577,37819,19364650,31741600,22669,57091,56,84767,31816,51106250,116583,0.19444515924277125,284565,5180722.0,0.48409922950179207
2022-02-11,3386098,3087698,37877,19446565,31764001,22137,46121,58,81915,22401,51210566,104316,0.2122109743471759,260523,5161072.0,0.48226308584079075
2022-02-12,3397052,3124183,37940,19492424,31768544,10954,36485,63,45859,4543,51260968,50402,0.21733264552993928,234929,5149545.0,0.4811859750020954
2022-02-13,3404246,3158061,37995,19519538,31774961,7194,33878,55,27114,6417,51294499,33531,0.21454773194953924,208190,5136692.0,0.4799849595071921
2022-02-14,3423718,3186102,38042,19595994,31818506,19472,28041,47,76456,43545,51414500,120001,0.16226531445571288,199574,5109133.0,0.4774097797029409
2022-02-15,3452004,3197899,38089,19679845,31839700,28286,11797,47,83851,21194,51519545,105045,0.2692750725879385,216016,5091934.0,0.47580266342683086
2022-02-16,3468996,3210721,38142,19739708,31853573,16992,12822,53,59863,13873,51593281,73736,0.23044374525333622,220133,5064188.0,0.4732100098890119
2022-02-17,3484518,3255591,38196,19798259,31882092,15522,44870,54,58551,28519,51680351,87070,0.17827035718387504,190731,5031295.0,0.4701364081871637
2022-02-18,3498285,3285769,38252,19854103,31902390,13767,30178,56,55844,20298,51756493,76142,0.1808069133986499,174264,4999149.0,0.46713260797716116
2022-02-19,3506506,3309691,38305,19887808,31906619,8221,23922,53,33705,4229,51794427,37934,0.21671851109822324,158510,4974308.0,0.46481140468540877
2022-02-20,3510778,3331966,38354,19906575,31912003,4272,22275,49,18767,5384,51818578,24151,0.17688708542089354,140458,4946314.0,0.4621955774260667
2022-02-21,3524234,3351197,38410,19952883,31931501,13456,19231,56,46308,19498,51884384,65806,0.20447983466553202,134627,4897882.0,0.45766997387443226
2022-02-22,3538440,3359356,38463,19997448,31944027,14206,8159,53,44565,12526,51941475,57091,0.24883081396367204,140621,4870068.0,0.45507096625167953
2022-02-23,3549649,3368201,38499,20035202,31954869,11209,8845,36,37754,10842,51990071,48596,0.23065684418470656,142949,4848444.0,0.45305036724274855
2022-02-24,3559675,3399865,38552,20073201,31966755,10026,31664,53,37999,11886,52039956,49885,0.20098225919615115,121258,4811706.0,0.4496174794148673
2022-02-25,3568794,3419584,38591,20110205,31976493,9119,19719,39,37004,9738,52086698,46742,0.1950922082923281,110619,4778315.0,0.4464973433851219
2022-02-26,3574386,3435192,38629,20132350,31980062,5592,15608,38,22145,3569,52112412,25714,0.217469082989811,100565,4747123.0,0.4435826872490429
2022-02-27,3577712,3449915,38667,20146787,31984152,3326,14723,38,14437,4090,52130939,18527,0.17952177902520647,89130,4737461.0,0.4426798465338981
2022-02-28,3587871,3463303,38685,20180490,31999053,10159,13388,18,33703,14901,52179543,48604,0.20901571887087483,85883,4703486.0,0.4395051401276629
