date,positive_total,recovered_total,deceased_total,tested_pcr_total,tested_ag_total,positive_daily,recovered_daily,deceased_daily,tested_pcr_daily,tested_ag_daily,tested_total,tested_daily,positive_ratio,active
2021-10-25,1736556,1672578,30719,11430738,28635947,4286,1616,20,40428,64428,40066685,104856,0.04087510490577554,33259
2021-10-26,1742845,1673952,30735,11492405,28689282,6289,1374,16,61667,53335,40181687,115002,0.054686005460774595,38158
2021-10-27,1748709,1675504,30757,11556661,28768050,5864,1552,22,64256,78768,40324711,143024,0.041000111869336615,42448
2021-10-28,1753065,1677059,30783,11598896,28799970,4356,1555,26,42235,31920,40398866,74155,0.05874182455667184,45223
2021-10-29,1758819,1678862,30809,11643848,28886954,5754,1803,26,44952,86984,40530802,131936,0.04361205432937182,49148
2021-10-30,1763877,1679685,30832,11681898,28919114,5058,823,23,38050,32160,40601012,70210,0.07204101979774961,53360
2021-10-31,1766666,1680647,30863,11706567,28957174,2789,962,31,24669,38060,40663741,62729,0.044461094549570375,55156
2021-11-01,1774277,1684074,30894,11770799,29006359,7611,3427,31,64232,49185,40777158,113417,0.06710634208275655,59309
2021-11-02,1784214,1687280,30929,11830912,29040045,9937,3206,35,60113,33686,40870957,93799,0.10593929572809944,66005
2021-11-03,1793694,1690800,30974,11873756,29078149,9480,3520,45,42844,38104,40951905,80948,0.11711222019073973,71920
2021-11-04,1802170,1694413,31019,11917447,29120505,8476,3613,45,43691,42356,41037952,86047,0.09850430578637256,76738
2021-11-05,1811420,1698557,31076,11967844,29186327,9250,4144,57,50397,65822,41154171,116219,0.07959111677092386,81787
2021-11-06,1817162,1700621,31127,12002954,29223071,5742,2064,51,35110,36744,41226025,71854,0.07991204386672976,85414
2021-11-07,1820173,1702926,31166,12021245,29247970,3011,2305,39,18291,24899,41269215,43190,0.06971521185459598,86081
2021-11-08,1829458,1709465,31214,12071098,29303586,9285,6539,48,49853,55616,41374684,105469,0.08803534687917777,88779
2021-11-09,1844029,1714947,31276,12140389,29342920,14571,5482,62,69291,39334,41483309,108625,0.13414039125431532,97806
2021-11-10,1857583,1721125,31351,12204540,29384766,13554,6178,75,64151,41846,41589306,105997,0.12787154353425098,105107
2021-11-11,1868024,1724128,31422,12268756,29434149,10441,3003,71,64216,49383,41702905,113599,0.09191102034348894,112474
2021-11-12,1882270,1731388,31490,12341884,29500808,14246,7260,68,73128,66659,41842692,139787,0.10191219498236603,119392
2021-11-13,1891449,1735045,31564,12387903,29535397,9179,3657,74,46019,34589,41923300,80608,0.11387207225089321,124840
2021-11-14,1897131,1738729,31626,12416275,29559632,5682,3684,62,28372,24235,41975907,52607,0.10800843994145266,126776
2021-11-15,1908684,1748874,31719,12483144,29619770,11553,10145,93,66869,60138,42102914,127007,0.09096349020132749,128091
2021-11-16,1931214,1757629,31788,12578784,29671269,22530,8755,69,95640,51499,42250053,147139,0.15312051869320847,141797
2021-11-17,1945381,1766195,31870,12640675,29695173,14167,8566,82,61891,23904,42335848,85795,0.16512617285389591,147316
2021-11-18,1958856,1774361,31990,12705014,29747074,13475,8166,120,64339,51901,42452088,116240,0.11592395044735031,152505
2021-11-19,1981823,1783524,32101,12796677,29813310,22967,9163,111,91663,66236,42609987,157899,0.14545373941570244,166198
2021-11-20,1996235,1787169,32197,12862505,29846658,14412,3645,96,65828,33348,42709163,99176,0.1453174155037509,176869
2021-11-21,2004496,1790903,32309,12898611,29872638,8261,3734,112,36106,25980,42771249,62086,0.13305737203234225,181284
2021-11-22,2018999,1807069,32419,12976760,29920206,14503,16166,110,78149,47568,42896966,125717,0.1153622819507306,179511
2021-11-23,2044902,1820413,32535,13081525,29949758,25903,13344,116,104765,29552,43031283,134317,0.1928497509622758,191954
2021-11-24,2062937,1833184,32628,13182995,29977371,18035,12771,93,101470,27613,43160366,129083,0.13971630656244433,197125
2021-11-25,2090867,1845869,32741,13284051,30012516,27930,12685,113,101056,35145,43296567,136201,0.20506457368154418,212257
2021-11-26,2111233,1859208,32858,13383997,30041755,20366,13339,117,99946,29239,43425752,129185,0.15764988195223903,219167
2021-11-27,2123757,1864996,32953,13458432,30049637,12524,5788,95,74435,7882,43508069,82317,0.152143542646112,225808
2021-11-28,2133059,1870818,33072,13508321,30059894,9302,5822,119,49889,10257,43568215,60146,0.15465700129684434,229169
2021-11-29,2150661,1893166,33177,13595468,30107649,17602,22348,105,87147,47755,43703117,134902,0.1304799039302605,224318
2021-11-30,2172654,1912343,33297,13709555,30135384,21993,19177,120,114087,27735,43844939,141822,0.1550746710665482,227014
2021-12-01,2193792,1920894,33434,13810163,30159880,21138,8551,137,100608,24496,43970043,125104,0.16896342243253612,239464
2021-12-02,2212389,1941233,33557,13911394,30190121,18597,20339,123,101231,30241,44101515,131472,0.14145217232566631,237599
2021-12-03,2230057,1961789,33676,14011252,30214902,17668,20556,119,99858,24781,44226154,124639,0.1417533837723345,234592
2021-12-04,2241034,1970894,33784,14083114,30222187,10977,9105,108,71862,7285,44305301,79147,0.13869129594299215,236356
2021-12-05,2247364,1979287,33892,14122386,30230751,6330,8393,108,39272,8564,44353137,47836,0.13232711765197758,234185
2021-12-06,2262903,2006154,34013,14209635,30268827,15539,26867,121,87249,38076,44478462,125325,0.12398962696987832,222736
2021-12-07,2282383,2030962,34115,14313775,30291838,19480,24808,102,104140,23011,44605613,127151,0.15320367122555073,217306
2021-12-08,2298569,2051736,34223,14402530,30314602,16186,20774,108,88755,22764,44717132,111519,0.14514118670361104,212610
2021-12-09,2312810,2052328,34327,14490106,30340100,14241,592,104,87576,25498,44830206,113074,0.12594407202363053,226155
2021-12-10,2325209,2052961,34425,14577313,30361073,12399,633,98,87207,20973,44938386,108180,0.11461453133666112,237823
2021-12-11,2334291,2053197,34498,14639779,30367235,9082,236,73,62466,6162,45007014,68628,0.13233665559246954,246596
2021-12-12,2338402,2053306,34551,14666146,30374477,4111,109,53,26367,7242,45040623,33609,0.12231842661191943,250545
