datum_zobrazeni;datum;body;incidence14_100;incidence14_100_body;incidence_65_14_100;incidence_65_14_100_body;incidence_65_roste;incidence_65_roste_body;simple_r;simple_r_body;pozit_perc_test;pozit_perc_test_body;pozit_perc_test_roste;pozit_perc_test_roste_body;podil_zachycen_hosp;podil_zachycen_hosp_body;podil_zachycen_hosp_roste;podil_zachycen_hosp_roste_body
2020-11-11;2020-11-10;75;1364.109146300000;20;1207.198247300000;20;0;0;0.817635490845;5;0.319054927456;30;0;0;;;;
2020-11-12;2020-11-11;70;1326.181119900000;20;1201.709489900000;20;0;0;0.753458126597;0;0.304199147119;30;0;0;;;;
2020-11-13;2020-11-12;70;1277.770520200000;20;1183.366719300000;20;0;0;0.719719864399;0;0.294650830025;30;0;0;;;;
2020-11-14;2020-11-13;70;1219.372955000000;20;1151.137861600000;20;0;0;0.691419277240;0;0.285815178087;30;0;0;;;;
2020-11-15;2020-11-14;70;1151.755213800000;20;1106.430290400000;20;0;0;0.672573707001;0;0.280441441119;30;0;0;;;;
2020-11-16;2020-11-15;70;1108.179128300000;20;1071.433597700000;20;0;0;0.677392850206;0;0.277523441133;30;0;0;;;;
2020-11-17;2020-11-16;70;1072.411204100000;20;1048.446493900000;20;0;0;0.743493805604;0;0.280834652395;30;0;0;;;;
2020-11-18;2020-11-17;70;999.061243900000;20;986.428226200000;20;0;0;0.728434504792;0;0.281259251949;30;0;0;;;;
2020-11-19;2020-11-18;62;903.577250600000;16;914.652167500000;16;0;0;0.721390871172;0;0.272702137199;30;0;0;;;;
2020-11-20;2020-11-19;62;840.326469000000;16;857.372058000000;16;0;0;0.745590922612;0;0.269227818187;30;0;0;;;;
2020-11-21;2020-11-20;62;786.669907100000;16;803.657295100000;16;0;0;0.739656845448;0;0.266932492876;30;0;0;;;;
2020-11-22;2020-11-21;62;744.309463500000;16;766.737191700000;16;0;0;0.727667188548;0;0.262220825172;30;0;0;;;;
2020-11-23;2020-11-22;57;724.672171700000;16;749.754882400000;16;0;0;0.805814536340;5;0.228185347366;20;0;0;;;;
2020-11-24;2020-11-23;57;709.065200300000;16;742.014327000000;16;0;0;0.852684076398;5;0.224564467473;20;0;0;;;;
2020-11-25;2020-11-24;57;679.188463600000;16;715.837176200000;16;0;0;0.932827951779;5;0.224869469634;20;0;0;;;;
2020-11-26;2020-11-25;57;641.858907100000;16;670.566655500000;16;0;0;0.958496079191;5;0.223111357879;20;0;0;;;;
2020-11-27;2020-11-26;57;606.090982900000;16;634.256414100000;16;0;0;0.913690293231;5;0.215452634630;20;0;0;;;;
2020-11-28;2020-11-27;57;579.010222500000;16;597.523960500000;16;0;0;0.882682259268;5;0.209210264424;20;0;0;;;;
2020-11-29;2020-11-28;57;564.712403900000;16;578.055291000000;16;0;0;0.895201979625;5;0.208778030938;20;0;0;;;;
2020-11-30;2020-11-29;57;557.072562300000;16;574.020819700000;16;0;0;0.837742881583;5;0.206726274840;20;0;0;;;;
2020-12-01;2020-11-30;57;539.847852100000;16;552.675651900000;16;0;0;0.827884406009;5;0.202776423259;20;0;0;;;;
2020-12-02;2020-12-01;57;548.581771400000;16;558.117496900000;16;0;0;0.872401264885;5;0.199561369757;20;0;0;;;;
2020-12-03;2020-12-02;57;539.670181300000;16;547.046157100000;16;0;0;0.900810429880;5;0.197358263339;20;0;0;;;;
2020-12-04;2020-12-03;57;522.408066800000;16;526.686150900000;16;0;0;0.938397472716;5;0.201106315538;20;0;0;;;;
2020-12-05;2020-12-04;57;512.486558900000;16;515.614811200000;16;0;0;0.963677473469;5;0.204363360762;20;0;0;;;;
2020-12-06;2020-12-05;62;513.618041000000;16;514.864211800000;16;0;0;1.017133839332;10;0.208285243833;20;0;0;;;;
2020-12-07;2020-12-06;64;509.905657700000;16;510.876653000000;16;0;0;1.045309065669;10;0.208482984041;20;1;2;;;;
2020-12-08;2020-12-07;64;508.708718000000;16;502.995360300000;16;0;0;1.086915705065;10;0.212762536274;20;1;2;;;;
2020-12-09;2020-12-08;64;508.652611500000;16;497.178215700000;16;0;0;1.088829380260;10;0.213588881551;20;1;2;;;;
2020-12-10;2020-12-09;64;522.529631000000;16;504.215084200000;16;0;0;1.147171239356;10;0.222339575036;20;1;2;;;;
2020-12-11;2020-12-10;64;539.557968300000;16;507.264393900000;16;0;0;1.165866272626;10;0.223534911393;20;1;2;;;;
2020-12-12;2020-12-11;69;555.884973700000;16;513.879050300000;16;0;0;1.218127490039;15;0.224882012026;20;1;2;;;;
2020-12-13;2020-12-12;71;565.123851900000;16;519.508545100000;16;1;2;1.200705365818;15;0.222579504593;20;1;2;;;;
2020-12-14;2020-12-13;71;573.764260200000;16;524.246703200000;16;1;2;1.203358864450;15;0.224790632957;20;1;2;;;;
2020-12-15;2020-12-14;66;588.763410700000;16;532.362558200000;16;1;2;1.160354951507;10;0.225780362403;20;1;2;;;;
2020-12-16;2020-12-15;66;614.273187800000;16;544.794359200000;16;1;2;1.179594423320;10;0.229458281713;20;1;2;;;;
2020-12-17;2020-12-16;71;648.816119100000;16;565.013628000000;16;1;2;1.183186457103;10;0.230546360058;25;1;2;;;;
2020-12-18;2020-12-17;76;676.766531000000;16;580.916950800000;16;1;2;1.223264596571;15;0.233215810195;25;1;2;;;;
2020-12-19;2020-12-18;76;714.984441100000;16;603.294192700000;16;1;2;1.268291970802;15;0.240279890477;25;1;2;;;;
2020-12-20;2020-12-19;76;733.780134700000;16;608.970599900000;16;1;2;1.282331201137;15;0.242451932638;25;1;2;;;;
2020-12-21;2020-12-20;76;755.175431600000;16;623.513461500000;16;1;2;1.249274739443;15;0.246513624823;25;1;2;;;;
2020-12-22;2020-12-21;76;789.746416100000;16;647.814114000000;16;1;2;1.261325825441;15;0.256372906045;25;1;2;;;;
2020-12-23;2020-12-22;81;836.988129400000;16;678.260298400000;16;1;2;1.280939896601;15;0.266326026378;30;1;2;;;;
2020-12-24;2020-12-23;81;909.141149900000;16;723.530819100000;16;1;2;1.338727871267;15;0.282746314520;30;1;2;;;;
2020-12-25;2020-12-24;81;895.142566200000;16;706.970721900000;16;1;2;1.217421185651;15;0.296378454231;30;1;2;;;;
2020-12-26;2020-12-25;76;862.067756300000;16;684.077443000000;16;1;2;1.048206760127;10;0.306447658739;30;1;2;;;;
2020-12-27;2020-12-26;71;856.232675300000;16;684.077443000000;16;1;2;0.942755681818;5;0.317134938837;30;1;2;;;;
2020-12-28;2020-12-27;71;872.886968900000;16;699.136341600000;16;1;2;0.895923793492;5;0.322174149304;30;1;2;;;;
2020-12-29;2020-12-28;71;926.693148300000;16;738.636630100000;16;1;2;0.856705586986;5;0.345854535609;30;1;2;;;;
2020-12-30;2020-12-29;80;1006.644978900000;20;802.249921400000;16;1;2;1.008340465827;10;0.384868283867;30;1;2;;;;
2020-12-31;2020-12-30;80;1088.953284600000;20;873.275380800000;16;1;2;1.195876923076;10;0.424165478303;30;1;2;;;;
2021-01-01;2020-12-31;90;1142.189047400000;20;925.488945000000;16;1;2;1.447125422415;20;0.434778672357;30;1;2;;;;
2021-01-02;2021-01-01;90;1091.805367500000;20;897.106908700000;16;1;2;1.451962082070;20;0.443331160365;30;1;2;;;;
2021-01-03;2021-01-02;90;1088.635347500000;20;912.071982400000;16;1;2;1.404235246888;20;0.442403278232;30;1;2;;;;
2021-01-04;2021-01-03;85;1115.444926300000;20;941.579917700000;16;1;2;1.308392479817;15;0.444533757125;30;1;2;;;;
2021-01-05;2021-01-04;89;1162.172329500000;20;991.213296800000;20;1;2;1.277243177412;15;0.438143207668;30;1;2;;;;
2021-01-06;2021-01-05;86;1222.842209900000;20;1058.907971800000;20;1;2;1.121474892908;12;;;;;0.551457102099;30;1;2
2021-01-07;2021-01-06;86;1256.796022400000;20;1109.104300400000;20;1;2;1.119031864366;12;;;;;0.545950774116;30;1;2
2021-01-08;2021-01-07;86;1355.038587700000;20;1216.862213400000;20;1;2;1.110293171714;12;;;;;0.541863096360;30;1;2
2021-01-09;2021-01-08;87;1452.533065600000;20;1316.973395900000;20;1;2;1.205377724405;15;;;;;0.537743617897;30;0;0
2021-01-10;2021-01-09;87;1503.066363100000;20;1366.372212800000;20;1;2;1.219118476538;15;;;;;0.532902521161;30;0;0
2021-01-11;2021-01-10;84;1508.031792500000;20;1372.846131800000;20;1;2;1.178012970994;12;;;;;0.528038661438;30;0;0
2021-01-12;2021-01-11;84;1493.546952100000;20;1374.394242900000;20;1;2;1.120299072297;12;;;;;0.521469029782;30;0;0
2021-01-13;2021-01-12;81;1440.657179700000;20;1350.609627300000;20;1;2;1.012732539427;9;;;;;0.515678160919;30;0;0
2021-01-14;2021-01-13;75;1383.176021400000;20;1311.953763000000;20;1;2;0.822366763621;3;;;;;0.508509253231;30;0;0
2021-01-15;2021-01-14;72;1334.363324800000;20;1275.174397000000;20;1;2;0.716263852475;0;;;;;0.507543810327;30;0;0
2021-01-16;2021-01-15;72;1389.057857900000;20;1322.790540500000;20;1;2;0.689240157170;0;;;;;0.504996299037;30;0;0
2021-01-17;2021-01-16;70;1391.442386100000;20;1315.096897600000;20;0;0;0.680554089400;0;;;;;0.495551769827;30;0;0
2021-01-18;2021-01-17;70;1357.525978000000;20;1284.275413600000;20;0;0;0.716363266551;0;;;;;0.489617698428;30;0;0
2021-01-19;2021-01-18;70;1308.152215900000;20;1234.079085000000;20;0;0;0.760798730052;0;;;;;0.482073304703;30;0;0
2021-01-20;2021-01-19;73;1235.325916800000;20;1161.786989200000;20;0;0;0.821903692653;3;;;;;0.476789766866;30;0;0
2021-01-21;2021-01-20;73;1146.060399200000;20;1083.302449200000;20;0;0;0.828909325536;3;;;;;0.478058580945;30;0;0
2021-01-22;2021-01-21;73;1077.301824800000;20;1007.398094400000;20;0;0;0.864930543586;3;;;;;0.477551467367;30;0;0
2021-01-23;2021-01-22;69;1033.950165600000;20;951.806833200000;16;0;0;0.875763060760;3;;;;;0.475422685029;30;0;0
2021-01-24;2021-01-23;69;994.712986400000;20;907.709124000000;16;0;0;0.884984259462;3;;;;;0.471818181818;30;0;0
2021-01-25;2021-01-24;72;976.796295500000;20;888.850316400000;16;0;0;0.900170281244;6;;;;;0.472453703703;30;0;0
2021-01-26;2021-01-25;68;954.241463300000;16;859.764593200000;16;0;0;0.934279239333;6;;;;;0.473553425630;30;0;0
2021-01-27;2021-01-26;68;939.176855200000;16;830.772695000000;16;0;0;0.936415263524;6;;;;;0.474778169442;30;0;0
2021-01-28;2021-01-27;70;916.603320800000;16;804.267157000000;16;0;0;0.957954246114;6;;;;;0.480684055118;30;1;2
2021-01-29;2021-01-28;70;915.855233500000;16;796.338951800000;16;0;0;0.987673726009;6;;;;;0.480435054381;30;1;2
2021-01-30;2021-01-29;70;904.231827000000;16;775.838208300000;16;0;0;0.984222342327;6;;;;;0.477425066396;30;1;2
2021-01-31;2021-01-30;70;893.169486000000;16;763.875531800000;16;0;0;0.994790128664;6;;;;;0.478757133798;30;1;2
2021-02-01;2021-01-31;73;892.542962800000;16;761.154609300000;16;0;0;1.007405200663;9;;;;;0.479512875808;30;1;2
2021-02-02;2021-02-01;73;888.269514100000;16;754.915252600000;16;0;0;1.006451476436;9;;;;;0.482706387275;30;1;2
2021-02-03;2021-02-02;70;883.968012100000;16;747.549996900000;16;0;0;0.995414188793;6;;;;;0.479989836107;30;1;2
2021-02-04;2021-02-03;71;897.442934700000;16;744.969811800000;16;0;0;1.028491773502;9;;;;;0.477080665813;30;0;0
2021-02-05;2021-02-04;71;902.847865500000;16;745.157461600000;16;0;0;1.034582193668;9;;;;;0.476093591047;30;0;0
2021-02-06;2021-02-05;73;904.334689000000;16;742.108151900000;16;0;0;1.042668243842;9;;;;;0.478028276652;30;1;2
2021-02-07;2021-02-06;71;909.767673000000;16;744.359949800000;16;0;0;1.053508753494;9;;;;;0.477636594663;30;0;0
2021-02-08;2021-02-07;71;910.300685200000;16;746.095710700000;16;0;0;1.051917453772;9;;;;;0.475950006312;30;0;0
2021-02-09;2021-02-08;71;917.809611500000;16;740.700778200000;16;0;0;1.038463118120;9;;;;;0.471857647652;30;0;0
2021-02-10;2021-02-09;71;927.899439100000;16;743.280963300000;16;0;0;1.059392548264;9;;;;;0.469698878669;30;0;0
2021-02-11;2021-02-10;71;937.521712000000;16;740.513128400000;16;0;0;1.044568696568;9;;;;;0.463099862172;30;0;0
2021-02-12;2021-02-11;71;946.863452200000;16;743.421700700000;16;0;0;1.046601631855;9;;;;;0.460047222567;30;0;0
2021-02-13;2021-02-12;73;954.017037100000;16;743.093313500000;16;1;2;1.053094690530;9;;;;;0.460044809559;30;0;0
2021-02-14;2021-02-13;77;964.116215700000;20;746.001885800000;16;1;2;1.047578556032;9;;;;;0.457082609774;30;0;0
2021-02-15;2021-02-14;77;966.781276700000;20;746.471010400000;16;1;2;1.032693646985;9;;;;;0.456101736365;30;0;0
2021-02-16;2021-02-15;72;981.153904000000;20;749.942532200000;16;1;2;1.054167797990;9;;;;;0.447194719471;25;0;0
